pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
350.0, 847.0, None, None,2020-03-11 00:00:00,-9.2, None, None,11
351.0, 848.0, None, None,2020-03-11 01:00:00,-9.6, None, None,11
351.0, 848.0, None, None,2020-03-11 02:00:00,-9.9, None, None,11
352.0, 849.0, None, None,2020-03-11 03:00:00,-9.4, None, None,11
352.0, 850.0, None, None,2020-03-11 04:00:00,-9.0, None, None,11
353.0, 850.0, None, None,2020-03-11 05:00:00,-9.1, None, None,11
354.0, 852.0, None, None,2020-03-11 06:00:00,-8.7, None, None,11
354.0, 852.0, None, None,2020-03-11 07:00:00,-8.2, None, None,11
354.0, 852.0, None, None,2020-03-11 08:00:00,-7.1, None, None,11
355.0, 854.0, None, None,2020-03-11 09:00:00,-7.2, None, None,11
356.0, 854.0, None, None,2020-03-11 10:00:00,-7.0, None, None,11
357.0, 855.0, None, None,2020-03-11 11:00:00,-7.6, None, None,11
357.0, 855.0, None, None,2020-03-11 12:00:00,-8.2, None, None,11
357.0, 855.0, None, None,2020-03-11 13:00:00,-8.8, None, None,11
357.0, 855.0, None, None,2020-03-11 14:00:00,-9.5, None, None,11
357.0, 855.0, None, None,2020-03-11 15:00:00,-9.9, None, None,11
357.0, 855.0, None, None,2020-03-11 16:00:00,-8.6, None, None,11
357.0, 854.0, None, None,2020-03-11 17:00:00,-8.0, None, None,11
357.0, 854.0, None, None,2020-03-11 18:00:00,-7.3, None, None,11
357.0, 854.0, None, None,2020-03-11 19:00:00,-7.6, None, None,11
357.0, 854.0, None, None,2020-03-11 20:00:00,-7.5, None, None,11
357.0, 854.0, None, None,2020-03-11 21:00:00,-8.0, None, None,11
357.0, 854.0, None, None,2020-03-11 22:00:00,-8.3, None, None,11
357.0, 854.0, None, None,2020-03-11 23:00:00,-9.1, None, None,11
358.0, 854.0, None, None,2020-03-12 00:00:00,-9.0, None, None,11
358.0, 854.0, None, None,2020-03-12 01:00:00,-10.3, None, None,11
358.0, 854.0, None, None,2020-03-12 02:00:00,-11.1, None, None,11
358.0, 854.0, None, None,2020-03-12 03:00:00,-11.0, None, None,11
357.0, 854.0, None, None,2020-03-12 04:00:00,-11.6, None, None,11
358.0, 854.0, None, None,2020-03-12 05:00:00,-11.4, None, None,11
358.0, 854.0, None, None,2020-03-12 06:00:00,-12.5, None, None,11
358.0, 854.0, None, None,2020-03-12 07:00:00,-11.7, None, None,11
358.0, 854.0, None, None,2020-03-12 08:00:00,-12.2, None, None,11
358.0, 854.0, None, None,2020-03-12 09:00:00,-14.2, None, None,11
358.0, 854.0, None, None,2020-03-12 10:00:00,-13.5, None, None,11
358.0, 854.0, None, None,2020-03-12 11:00:00,-12.5, None, None,11
358.0, 854.0, None, None,2020-03-12 12:00:00,-11.8, None, None,11
358.0, 854.0, None, None,2020-03-12 13:00:00,-12.9, None, None,11
358.0, 854.0, None, None,2020-03-12 14:00:00,-12.5, None, None,11
358.0, 854.0, None, None,2020-03-12 15:00:00,-12.5, None, None,11
359.0, 855.0, None, None,2020-03-12 16:00:00,-11.0, None, None,11
359.0, 855.0, None, None,2020-03-12 17:00:00,-9.8, None, None,11
359.0, 855.0, None, None,2020-03-12 18:00:00,-9.8, None, None,11
360.0, 856.0, None, None,2020-03-12 19:00:00,-10.6, None, None,11
360.0, 856.0, None, None,2020-03-12 20:00:00,-7.0, None, None,11
360.0, 857.0, None, None,2020-03-12 21:00:00,-11.2, None, None,11
360.0, 857.0, None, None,2020-03-12 22:00:00,-9.0, None, None,11
360.0, 858.0, None, None,2020-03-12 23:00:00,-11.4, None, None,11
361.0, 858.0, None, None,2020-03-13 00:00:00,-10.8, None, None,11
360.0, 858.0, None, None,2020-03-13 01:00:00,-13.4, None, None,11
361.0, 858.0, None, None,2020-03-13 02:00:00,-14.8, None, None,11
360.0, 858.0, None, None,2020-03-13 03:00:00,-14.2, None, None,11
