station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
3.0, 0.0, -5.5, 3.0, 2014-01-01 00:00:00, 203.0, -4.5
53.0, 0.0, -6.5, 53.0, 2014-01-02 00:00:00, 200.0, -4.0
13.0, 0.0, -7.0, 13.0, 2014-01-03 00:00:00, 248.0, -7.0
11.0, 0.0, -12.0, 11.0, 2014-01-04 00:00:00, 244.0, -9.5
0.0, 0.0, -16.5, 0.0, 2014-01-05 00:00:00, 240.0, -9.5
0.0, 0.0, -15.0, 0.0, 2014-01-06 00:00:00, 230.0, -7.0
3.0, 0.0, -11.5, 3.0, 2014-01-07 00:00:00, 220.0, -4.5
17.0, 0.0, -10.0, 17.0, 2014-01-08 00:00:00, 215.0, -6.0
29.0, 0.0, -8.0, 29.0, 2014-01-09 00:00:00, 223.0, -6.0
27.0, 0.0, -8.5, 27.0, 2014-01-10 00:00:00, 247.0, -3.5
16.0, 0.0, -8.0, 16.0, 2014-01-11 00:00:00, 257.0, -4.0
35.0, 0.0, -10.0, 35.0, 2014-01-12 00:00:00, 257.0, -3.0
0.0, 0.0, -10.5, 0.0, 2014-01-13 00:00:00, 282.0, -2.0
1.0, 0.0, -6.0, 1.0, 2014-01-14 00:00:00, 271.0, -2.5
0.0, 0.0, -4.0, 0.0, 2014-01-15 00:00:00, 261.0, -2.5
0.0, 0.0, -6.5, 0.0, 2014-01-16 00:00:00, 253.0, 0.0
0.0, 0.0, -6.0, 0.0, 2014-01-17 00:00:00, 244.0, 0.5
0.0, 0.0, -5.5, 0.0, 2014-01-18 00:00:00, 240.0, -0.5
0.0, 0.0, -6.5, 0.0, 2014-01-19 00:00:00, 237.0, -1.0
0.0, 0.0, -10.0, 0.0, 2014-01-20 00:00:00, 234.0, -2.0
8.0, 0.0, -7.0, 8.0, 2014-01-21 00:00:00, 226.0, 0.5
0.0, 0.0, -4.0, 0.0, 2014-01-22 00:00:00, 234.0, 0.5
0.0, 0.0, -6.5, 0.0, 2014-01-23 00:00:00, 231.0, -5.0
0.0, 0.0, -7.5, 0.0, 2014-01-24 00:00:00, 229.0, -3.0
0.0, 0.0, -7.0, 0.0, 2014-01-25 00:00:00, 226.0, -0.5
0.0, 0.0, -5.0, 0.0, 2014-01-26 00:00:00, 223.0, -2.0
0.0, 0.0, -11.0, 0.0, 2014-01-27 00:00:00, 220.0, -2.0
1.0, 0.0, -11.0, 1.0, 2014-01-28 00:00:00, 220.0, -7.0
2.0, 0.0, -12.0, 2.0, 2014-01-29 00:00:00, 220.0, -5.0
0.0, 0.0, -13.0, 0.0, 2014-01-30 00:00:00, 221.0, -11.0
0.0, 0.0, -18.0, 0.0, 2014-01-31 00:00:00, 217.0, -12.0
0.0, 0.0, -20.0, 0.0, 2014-02-01 00:00:00, 216.0, -14.0
0.0, 0.0, -17.5, 0.0, 2014-02-02 00:00:00, 215.0, -12.0
0.0, 0.0, -17.5, 0.0, 2014-02-03 00:00:00, 213.0, -14.5
0.0, 0.0, -23.0, 0.0, 2014-02-04 00:00:00, 212.0, -20.0
0.0, 0.0, -22.5, 0.0, 2014-02-05 00:00:00, 211.0, -18.5
0.0, 0.0, -23.0, 0.0, 2014-02-06 00:00:00, 210.0, -17.0
0.0, 0.0, -20.5, 0.0, 2014-02-07 00:00:00, 209.0, -13.0
0.0, 0.0, -20.0, 0.0, 2014-02-08 00:00:00, 208.0, -12.0
0.0, 0.0, -20.0, 0.0, 2014-02-09 00:00:00, 207.0, -10.5
31.0, 0.0, -17.0, 31.0, 2014-02-10 00:00:00, 207.0, -7.5
18.0, 0.0, -13.0, 18.0, 2014-02-11 00:00:00, 236.0, -6.0
31.0, 0.0, -10.0, 31.0, 2014-02-12 00:00:00, 250.0, -4.0
26.0, 0.0, -6.5, 26.0, 2014-02-13 00:00:00, 271.0, -5.0
18.0, 0.0, -8.5, 18.0, 2014-02-14 00:00:00, 282.0, -5.5
18.0, 0.0, -6.5, 18.0, 2014-02-15 00:00:00, 292.0, -3.5
27.0, 0.0, -9.0, 27.0, 2014-02-16 00:00:00, 302.0, -6.0
7.0, 0.0, -9.0, 7.0, 2014-02-17 00:00:00, 310.0, -5.0
25.0, 0.0, -9.5, 25.0, 2014-02-18 00:00:00, 304.0, -6.0
12.0, 0.0, -9.5, 12.0, 2014-02-19 00:00:00, 315.0, -7.0
15.0, 0.0, -11.0, 15.0, 2014-02-20 00:00:00, 314.0, -7.0
7.0, 0.0, -12.5, 7.0, 2014-02-21 00:00:00, 320.0, -10.0
0.0, 0.0, -17.0, 0.0, 2014-02-22 00:00:00, 315.0, -9.5
0.0, 0.0, -16.0, 0.0, 2014-02-23 00:00:00, 308.0, -13.0
0.0, 0.0, -19.5, 0.0, 2014-02-24 00:00:00, 301.0, -5.5
0.0, 0.0, -17.5, 0.0, 2014-02-25 00:00:00, 295.0, -5.0
0.0, 0.0, -12.5, 0.0, 2014-02-26 00:00:00, 291.0, 0.0
0.0, 0.0, -12.0, 0.0, 2014-02-27 00:00:00, 288.0, 1.0
0.0, 0.0, -10.5, 0.0, 2014-02-28 00:00:00, 285.0, -9.0
1.0, 0.0, -23.5, 1.0, 2014-03-01 00:00:00, 278.0, -9.5
19.0, 0.0, -22.5, 19.0, 2014-03-02 00:00:00, 276.0, -9.5
20.0, 0.0, -22.5, 20.0, 2014-03-03 00:00:00, 293.0, -5.5
19.0, 0.0, -10.5, 19.0, 2014-03-04 00:00:00, 306.0, -3.0
23.0, 0.0, -6.0, 23.0, 2014-03-05 00:00:00, 314.0, -1.0
15.0, 0.0, -4.5, 15.0, 2014-03-06 00:00:00, 324.0, 0.5
2.0, 0.0, -3.5, 2.0, 2014-03-07 00:00:00, 328.0, 0.0
34.0, 0.0, -2.0, 34.0, 2014-03-08 00:00:00, 318.0, -0.5
1.0, 0.0, -2.5, 1.0, 2014-03-09 00:00:00, 342.0, 0.5
0.0, 0.0, -6.5, 0.0, 2014-03-10 00:00:00, 333.0, 0.0
0.0, 0.0, -2.5, 0.0, 2014-03-11 00:00:00, 327.0, 1.0
10.0, 0.0, -2.5, 10.0, 2014-03-12 00:00:00, 321.0, 2.5
0.0, 0.0, -6.5, 0.0, 2014-03-13 00:00:00, 327.0, 0.0
11.0, 0.0, -6.0, 11.0, 2014-03-14 00:00:00, 320.0, -1.0
28.0, 0.0, -5.5, 28.0, 2014-03-15 00:00:00, 326.0, -2.0
18.0, 0.0, -4.0, 18.0, 2014-03-16 00:00:00, 351.0, -3.0
3.0, 0.0, -7.5, 3.0, 2014-03-17 00:00:00, 361.0, -2.5
6.0, 0.0, -11.0, 6.0, 2014-03-18 00:00:00, 350.0, -2.5
11.0, 0.0, -12.0, 11.0, 2014-03-19 00:00:00, 354.0, -3.0
14.0, 0.0, -9.0, 14.0, 2014-03-20 00:00:00, 356.0, -5.5
0.0, 0.0, -11.0, 0.0, 2014-03-21 00:00:00, 364.0, -5.0
9.0, 0.0, -14.0, 9.0, 2014-03-22 00:00:00, 350.0, -5.0
5.0, 0.0, -13.0, 5.0, 2014-03-23 00:00:00, 356.0, -4.5
