station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
39.2, 39.2, 0.0, 2014-01-10 00:00:00, None
18.2, 18.2, 0.0, 2014-01-11 00:00:00, 0.0
10.8, 10.8, 0.0, 2014-01-29 00:00:00, 0.0
2.0, 0.0, 2.0, 2014-02-07 00:00:00, None
7.0, 7.0, 0.0, 2014-02-10 00:00:00, 0.0
9.6, 9.6, 0.0, 2014-02-11 00:00:00, 0.0
18.6, 18.6, 0.0, 2014-02-15 00:00:00, None
23.4, 23.4, 0.0, 2014-02-16 00:00:00, 0.0
6.0, 6.0, 0.0, 2014-02-17 00:00:00, 0.0
6.6, 6.6, 0.0, 2014-02-18 00:00:00, 0.0
19.0, 11.0, 8.0, 2014-02-22 00:00:00, 0.0
18.2, 15.2, 3.0, 2014-02-24 00:00:00, None
12.4, 12.4, 0.0, 2014-03-02 00:00:00, 0.0
20.6, 20.6, 0.0, 2014-03-04 00:00:00, 0.0
25.4, 25.4, 0.0, 2014-03-05 00:00:00, 0.0
21.2, 21.2, 0.0, 2014-03-08 00:00:00, None
1.6, 1.6, 0.0, 2014-03-10 00:00:00, None
16.6, 16.6, 0.0, 2014-03-15 00:00:00, 0.0
2.4, 2.4, 0.0, 2014-03-22 00:00:00, None
6.2, 6.2, 0.0, 2014-03-25 00:00:00, 0.0
5.2, 5.2, 0.0, 2014-03-28 00:00:00, 0.0
2.0, 2.0, 0.0, 2014-03-29 00:00:00, 0.0
5.2, 5.2, 0.0, 2014-04-16 00:00:00, 0.0
4.2, 4.2, 0.0, 2014-04-19 00:00:00, None
4.0, 4.0, 0.0, 2014-05-03 00:00:00, None
7.2, 7.2, 0.0, 2014-05-04 00:00:00, 0.0
4.4, 4.4, 0.0, 2014-05-25 00:00:00, 0.0
4.8, 4.8, 0.0, 2014-06-27 00:00:00, 0.0
2.4, 2.4, 0.0, 2014-07-05 00:00:00, None
4.4, 4.4, 0.0, 2014-07-23 00:00:00, 0.0
16.8, 16.8, 0.0, 2014-09-23 00:00:00, None
8.6, 8.6, 0.0, 2014-09-25 00:00:00, None
1.6, 1.6, 0.0, 2014-10-10 00:00:00, None
2.6, 2.6, 0.0, 2014-10-15 00:00:00, 0.0
1.8, 1.8, 0.0, 2014-10-16 00:00:00, 0.0
4.0, 4.0, 0.0, 2014-10-17 00:00:00, 0.0
14.6, 14.6, 0.0, 2014-10-21 00:00:00, 0.0
15.8, 15.8, 0.0, 2014-10-22 00:00:00, 0.0
17.0, 17.0, 0.0, 2014-10-25 00:00:00, 0.0
8.0, 8.0, 0.0, 2014-10-27 00:00:00, None
12.6, 12.6, 0.0, 2014-10-28 00:00:00, 0.0
12.8, 12.8, 0.0, 2014-10-30 00:00:00, 0.0
4.2, 4.2, 0.0, 2014-11-02 00:00:00, None
15.0, 15.0, 0.0, 2014-11-03 00:00:00, 0.0
11.4, 11.4, 0.0, 2014-11-05 00:00:00, 0.0
2.8, 2.8, 0.0, 2014-11-20 00:00:00, 0.0
23.4, 23.4, 0.0, 2014-11-25 00:00:00, None
3.6, 3.6, 0.0, 2014-11-26 00:00:00, 0.0
3.0, 3.0, 0.0, 2014-12-04 00:00:00, None
0.8, 0.8, 0.0, 2014-12-05 00:00:00, 0.0
25.0, 25.0, 0.0, 2014-12-08 00:00:00, None
24.4, 24.4, 0.0, 2014-12-09 00:00:00, 0.0
20.4, 20.4, 0.0, 2014-12-10 00:00:00, 0.0
6.2, 6.2, 0.0, 2014-12-11 00:00:00, 0.0
2.4, 2.4, 0.0, 2014-12-17 00:00:00, None
3.2, 3.2, 0.0, 2014-12-18 00:00:00, 0.0
14.6, 14.6, 0.0, 2014-12-20 00:00:00, None
9.0, 9.0, 0.0, 2014-12-23 00:00:00, 0.0
