station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.9, 0.9, -2.0, 0.0, 2014-01-01 00:00:00, 45.0, 0.0
2.4, 0.4, -1.5, 2.0, 2014-01-02 00:00:00, 0.0, 0.0
0.0, 0.0, -3.0, 0.0, 2014-01-03 00:00:00, 46.0, 0.0
0.0, 0.0, -6.0, 0.0, 2014-01-04 00:00:00, 46.0, -3.0
0.0, 0.0, -7.5, 0.0, 2014-01-05 00:00:00, 46.0, -6.0
0.0, 0.0, -7.5, 0.0, 2014-01-06 00:00:00, 46.0, -5.0
3.6, 0.0, -8.0, 3.6, 2014-01-07 00:00:00, 45.0, -4.0
1.6, 0.0, -5.0, 1.6, 2014-01-08 00:00:00, 49.0, -2.0
0.2, 0.0, -9.0, 0.2, 2014-01-09 00:00:00, 49.0, -4.5
4.6, 0.0, -9.0, 4.6, 2014-01-10 00:00:00, 48.0, -3.0
2.6, 0.0, -6.0, 2.6, 2014-01-11 00:00:00, 51.0, -3.5
11.8, 6.0, -8.0, 5.8, 2014-01-12 00:00:00, 53.0, 0.0
1.0, 0.0, -4.0, 1.0, 2014-01-13 00:00:00, 57.0, 1.0
3.4, 3.4, -3.5, 0.0, 2014-01-14 00:00:00, 58.0, 3.0
0.0, 0.0, -3.0, 0.0, 2014-01-15 00:00:00, 56.0, 3.0
0.0, 0.0, -3.0, 0.0, 2014-01-16 00:00:00, 55.0, 0.0
0.0, 0.0, -5.0, 0.0, 2014-01-17 00:00:00, 55.0, 3.0
0.0, 0.0, -6.0, 0.0, 2014-01-18 00:00:00, 55.0, 1.0
0.0, 0.0, -6.0, 0.0, 2014-01-19 00:00:00, 54.0, 1.0
4.2, 0.0, -9.0, 4.2, 2014-01-20 00:00:00, 53.0, -2.0
0.8, 0.0, -3.0, 0.8, 2014-01-21 00:00:00, 57.0, 0.5
0.0, 0.0, -1.5, 0.0, 2014-01-22 00:00:00, 56.0, 2.0
0.0, 0.0, -2.0, 0.0, 2014-01-23 00:00:00, 55.0, 0.0
0.0, 0.0, -3.0, 0.0, 2014-01-24 00:00:00, 55.0, 2.5
0.0, 0.0, -4.0, 0.0, 2014-01-25 00:00:00, 54.0, 0.0
0.0, 0.0, -4.5, 0.0, 2014-01-26 00:00:00, 54.0, 1.5
0.0, 0.0, -7.5, 0.0, 2014-01-27 00:00:00, 54.0, -1.0
5.2, 0.0, -4.0, 5.2, 2014-01-28 00:00:00, 54.0, 0.0
1.2, 0.0, -4.5, 1.2, 2014-01-29 00:00:00, 59.0, -2.0
0.0, 0.0, -14.5, 0.0, 2014-01-30 00:00:00, 60.0, -5.0
0.0, 0.0, -18.5, 0.0, 2014-01-31 00:00:00, 59.0, -9.5
0.0, 0.0, -19.5, 0.0, 2014-02-01 00:00:00, 58.0, -9.5
0.0, 0.0, -20.0, 0.0, 2014-02-02 00:00:00, 58.0, -9.5
0.0, 0.0, -16.5, 0.0, 2014-02-03 00:00:00, 58.0, -7.5
0.0, 0.0, -21.5, 0.0, 2014-02-04 00:00:00, 58.0, -9.5
0.0, 0.0, -24.0, 0.0, 2014-02-05 00:00:00, 58.0, -11.0
0.0, 0.0, -26.0, 0.0, 2014-02-06 00:00:00, 58.0, -11.0
0.0, 0.0, -24.0, 0.0, 2014-02-07 00:00:00, 58.0, -10.0
0.0, 0.0, -22.5, 0.0, 2014-02-08 00:00:00, 58.0, -8.0
2.0, 0.0, -22.5, 2.0, 2014-02-09 00:00:00, 58.0, -9.5
6.0, 0.0, -18.5, 6.0, 2014-02-10 00:00:00, 60.0, -10.5
