wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
11.9,2022-08-27 00:00:00, 183.0, 227.0, 0.0, 0.0, None, 0.0, 18.9, 0.0,35
8.1,2022-08-27 01:00:00, 179.0, 236.0, 0.0, 0.0, None, 0.0, 14.1, 0.0,35
21.9,2022-08-27 02:00:00, 227.0, 292.0, 0.0, 0.0, None, 0.0, 11.9, 0.0,35
27.6,2022-08-27 03:00:00, 236.0, 298.0, 0.0, 0.0, 0.0, 0.0, 8.1, 0.0,35
38.0,2022-08-27 04:00:00, 292.0, 287.0, 0.0, 0.0, 0.0, 0.0, 21.9, 0.0,35
15.6,2022-08-27 05:00:00, 298.0, 290.0, 0.0, 0.0, 0.0, 0.0, 27.6, 0.0,35
10.2,2022-08-27 06:00:00, 287.0, 214.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,35
13.4,2022-08-27 07:00:00, 290.0, 215.0, 0.0, 0.0, 0.0, 0.0, 15.6, 0.0,35
18.4,2022-08-27 08:00:00, 214.0, 219.0, 0.0, 0.0, 0.0, 0.0, 10.2, 0.0,35
19.7,2022-08-27 09:00:00, 215.0, 223.0, 0.0, 0.0, 0.0, 0.0, 13.4, 0.0,35
10.2,2022-08-27 10:00:00, 219.0, 243.0, 0.0, 0.0, 0.0, 0.0, 18.4, 0.0,35
12.6,2022-08-27 11:00:00, 223.0, 298.0, 0.0, 0.0, 0.0, 0.0, 19.7, 0.0,35
13.7,2022-08-27 12:00:00, 243.0, 283.0, 0.0, 0.0, 0.0, 0.0, 10.2, 0.0,35
14.6,2022-08-27 13:00:00, 298.0, 288.0, 0.0, 0.0, 0.0, 0.0, 12.6, 0.0,35
11.8,2022-08-27 14:00:00, 283.0, 273.0, 0.0, 0.0, 0.0, 0.0, 13.7, 0.0,35
15.1,2022-08-27 15:00:00, 288.0, 284.0, 0.0, 0.0, 0.0, 0.0, 14.6, 0.0,35
11.1,2022-08-27 16:00:00, 273.0, 219.0, 0.0, 0.0, 0.0, 0.0, 11.8, 0.0,35
7.3,2022-08-27 17:00:00, 284.0, 133.0, 0.0, 0.0, 0.0, 0.0, 15.1, 0.0,35
10.1,2022-08-27 18:00:00, 219.0, 216.0, 0.0, 0.0, 0.0, 0.0, 11.1, 0.0,35
7.9,2022-08-27 19:00:00, 133.0, 274.0, 0.0, 0.0, 0.0, 0.0, 7.3, 0.0,35
5.5,2022-08-27 20:00:00, 216.0, 242.0, 0.0, 0.0, 0.0, 0.0, 10.1, 0.0,35
6.1,2022-08-27 21:00:00, 274.0, 235.0, 0.0, 0.0, 0.0, 0.0, 7.9, 0.0,35
9.6,2022-08-27 22:00:00, 242.0, 231.0, 0.0, 0.0, 0.0, 0.0, 5.5, 0.0,35
None,2022-08-27 23:00:00, 235.0, None, 0.0, None, 0.0, 0.0, 6.1, None,35
5.9,2022-08-28 00:00:00, 231.0, 240.0, 0.0, 0.0, 0.0, 0.0, 9.6, 0.0,35
6.5,2022-08-28 01:00:00, 237.0, 268.0, 0.0, 0.0, 0.0, 0.0, 4.9, 0.0,35
6.2,2022-08-28 02:00:00, 240.0, 279.0, 0.0, 0.0, 0.0, 0.0, 5.9, 0.0,35
11.5,2022-08-28 03:00:00, 268.0, 223.0, 0.0, 0.0, 0.0, 0.0, 6.5, 0.0,35
8.8,2022-08-28 04:00:00, 279.0, 214.0, 0.0, 0.0, 0.0, 0.0, 6.2, 0.0,35
12.6,2022-08-28 05:00:00, 223.0, 216.0, 0.0, 0.0, 0.0, 0.0, 11.5, 0.0,35
11.5,2022-08-28 06:00:00, 214.0, 203.0, 0.0, 0.0, 0.0, 0.0, 8.8, 0.0,35
10.9,2022-08-28 07:00:00, 216.0, 173.0, 0.0, 0.0, 0.0, 0.0, 12.6, 0.0,35
11.6,2022-08-28 08:00:00, 203.0, 182.0, 0.0, 0.0, 0.0, 0.0, 11.5, 0.0,35
10.1,2022-08-28 09:00:00, 173.0, 202.0, 0.0, 0.0, 0.0, 0.0, 10.9, 0.0,35
9.4,2022-08-28 10:00:00, 182.0, 205.0, 0.0, 0.0, 0.0, 0.0, 11.6, 0.0,35
13.2,2022-08-28 11:00:00, 202.0, 214.0, 0.0, 0.0, 0.0, 0.0, 10.1, 0.0,35
12.6,2022-08-28 12:00:00, 205.0, 195.0, 0.0, 0.0, 0.0, 0.0, 9.4, 0.0,35
15.4,2022-08-28 13:00:00, 214.0, 178.0, 0.0, 0.0, 0.0, 0.0, 13.2, 0.0,35
15.4,2022-08-28 14:00:00, 195.0, 180.0, 0.0, 0.0, 0.0, 0.0, 12.6, 0.0,35
18.5,2022-08-28 15:00:00, 178.0, 184.0, 0.0, 0.0, 0.0, 0.0, 15.4, 0.0,35
20.3,2022-08-28 16:00:00, 180.0, 177.0, 0.0, 0.0, 0.0, 0.0, 15.4, 0.0,35
15.7,2022-08-28 17:00:00, 184.0, 184.0, 0.0, 0.0, 0.0, 0.0, 18.5, 0.0,35
20.3,2022-08-28 18:00:00, 177.0, 175.0, 0.0, 0.0, 0.0, 0.0, 20.3, 0.0,35
18.4,2022-08-28 19:00:00, 184.0, 161.0, 0.0, 0.0, 0.0, 0.0, 15.7, 0.0,35
23.7,2022-08-28 20:00:00, 175.0, 155.0, 0.0, 0.0, 0.0, 0.0, 20.3, 0.0,35
27.0,2022-08-28 21:00:00, None, 151.0, None, 0.0, None, None, None, 0.0,35
27.4,2022-08-28 22:00:00, 155.0, 155.0, 0.0, 0.0, 0.0, 0.0, 23.7, 0.0,35
None,2022-08-28 23:00:00, 151.0, None, 0.0, None, 0.0, 0.0, None, None,35
34.3,2022-08-29 00:00:00, 155.0, 151.0, 0.0, 0.0, 0.0, 0.0, 27.4, 0.0,35
36.9,2022-08-29 01:00:00, 152.0, 156.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,35
35.7,2022-08-29 02:00:00, 151.0, 157.0, 0.0, 0.0, 0.0, 0.0, 34.3, 0.0,35
36.0,2022-08-29 03:00:00, 156.0, 148.0, 0.0, 0.0, 0.0, 0.0, 36.9, 0.0,35
35.0,2022-08-29 04:00:00, 157.0, 145.0, 0.0, 0.0, 0.0, 0.0, 35.7, 0.0,35
29.8,2022-08-29 05:00:00, 148.0, 151.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,35
28.2,2022-08-29 06:00:00, 145.0, 152.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,35
25.6,2022-08-29 07:00:00, 151.0, 154.0, 0.0, 0.0, 0.0, 0.0, 29.8, 0.0,35
21.5,2022-08-29 08:00:00, 152.0, 160.0, 0.0, 0.0, 0.0, 0.0, 28.2, 0.0,35
20.2,2022-08-29 09:00:00, None, 154.0, None, 0.0, None, None, None, 0.0,35
19.4,2022-08-29 10:00:00, None, 145.0, None, 0.0, None, None, None, 0.0,35
20.1,2022-08-29 11:00:00, 154.0, 137.0, 0.0, 0.0, 0.0, 0.0, 20.2, 0.0,35
21.5,2022-08-29 12:00:00, 145.0, 146.0, 0.0, 0.0, 0.0, 0.0, 19.4, 0.0,35
18.7,2022-08-29 13:00:00, 137.0, 168.0, 0.0, 0.0, 0.0, 0.0, 20.1, 0.0,35
20.2,2022-08-29 14:00:00, 146.0, 154.0, 0.0, 0.0, 0.0, 0.0, 21.5, 0.0,35
24.5,2022-08-29 15:00:00, 168.0, 144.0, 0.0, 0.0, 0.0, 0.0, 18.7, 0.0,35
30.5,2022-08-29 16:00:00, 154.0, 143.0, 0.0, 0.0, 0.0, 0.0, 20.2, 0.0,35
26.4,2022-08-29 17:00:00, 144.0, 143.0, 0.0, 0.0, 0.0, 0.0, 24.5, 0.0,35
24.7,2022-08-29 18:00:00, 143.0, 155.0, 0.0, 0.0, 0.0, 0.0, 30.5, 0.0,35
29.0,2022-08-29 19:00:00, 143.0, 142.0, 0.0, 0.0, 0.0, 0.0, 26.4, 0.0,35
31.9,2022-08-29 20:00:00, None, 142.0, None, 0.0, None, None, None, 0.0,35
25.1,2022-08-29 21:00:00, None, 151.0, None, 0.0, None, None, None, 0.0,35
24.6,2022-08-29 22:00:00, None, 163.0, None, 0.0, None, None, None, 0.0,35
None,2022-08-29 23:00:00, 151.0, None, 0.0, None, 0.0, 0.0, 25.1, None,35
19.2,2022-08-30 00:00:00, None, 165.0, None, 0.0, None, None, None, 0.0,35
18.0,2022-08-30 01:00:00, None, 161.0, None, 0.0, None, None, None, 0.0,35
16.7,2022-08-30 02:00:00, 165.0, 161.0, 0.0, 0.0, 0.0, 0.0, 19.2, 0.0,35
14.3,2022-08-30 03:00:00, 161.0, 165.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,35
18.6,2022-08-30 04:00:00, 161.0, 161.0, 0.0, 0.0, 0.0, 0.0, 16.7, 0.0,35
18.9,2022-08-30 05:00:00, 165.0, 149.0, 0.0, 0.0, 0.0, 0.0, 14.3, 0.0,35
20.8,2022-08-30 06:00:00, 161.0, 139.0, 0.0, 0.0, 0.0, 0.0, 18.6, 0.0,35
17.7,2022-08-30 07:00:00, 149.0, 139.0, 0.0, 0.0, 0.0, 0.0, 18.9, 0.0,35
19.0,2022-08-30 08:00:00, 139.0, 153.0, 0.0, 0.0, 0.0, 0.0, 20.8, 0.0,35
15.0,2022-08-30 09:00:00, 139.0, 147.0, 0.0, 0.0, 0.0, 0.0, 17.7, 0.0,35
15.4,2022-08-30 10:00:00, 153.0, 173.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,35
14.8,2022-08-30 11:00:00, 147.0, 182.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,35
17.3,2022-08-30 12:00:00, 173.0, 216.0, 0.0, 0.0, 0.0, 0.0, 15.4, 0.0,35
13.7,2022-08-30 13:00:00, 182.0, 185.0, 0.0, 0.0, 0.0, 0.0, 14.8, 0.0,35
15.3,2022-08-30 14:00:00, 216.0, 163.0, 0.0, 0.0, 0.0, 0.0, 17.3, 0.0,35
13.3,2022-08-30 15:00:00, 185.0, 173.0, 0.0, 0.0, 0.0, 0.0, 13.7, 0.0,35
19.0,2022-08-30 16:00:00, 163.0, 167.0, 0.0, 0.0, 0.0, 0.0, 15.3, 0.0,35
17.0,2022-08-30 17:00:00, None, 179.0, None, 0.0, None, None, None, 0.0,35
19.9,2022-08-30 18:00:00, 167.0, 161.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,35
25.7,2022-08-30 19:00:00, 179.0, 154.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,35
21.8,2022-08-30 20:00:00, 161.0, 146.0, 0.0, 0.0, 0.0, 0.0, 19.9, 0.0,35
24.3,2022-08-30 21:00:00, 154.0, 142.0, 0.0, 0.0, 0.0, 0.0, 25.7, 0.0,35
27.9,2022-08-30 22:00:00, 146.0, 141.0, 0.0, 0.0, 0.0, 0.0, 21.8, 0.0,35
None,2022-08-30 23:00:00, 142.0, None, 0.0, None, 0.0, 0.0, 24.3, None,35
23.4,2022-08-31 00:00:00, 141.0, 155.0, 0.0, 0.0, 0.0, 0.0, 27.9, 0.0,35
24.7,2022-08-31 01:00:00, 149.0, 152.0, 0.0, 0.0, 0.0, 0.0, 25.5, 0.0,35
26.0,2022-08-31 02:00:00, 155.0, 148.0, 0.0, 0.0, 0.0, 0.0, 23.4, 0.0,35
24.7,2022-08-31 03:00:00, 152.0, 157.0, 0.0, 0.0, 0.0, 0.0, 24.7, 0.0,35
24.2,2022-08-31 04:00:00, 148.0, 157.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,35
24.7,2022-08-31 05:00:00, 157.0, 165.0, 0.0, 0.0, 0.0, 0.0, 24.7, 0.0,35
24.9,2022-08-31 06:00:00, 157.0, 159.0, 0.0, 0.0, 0.0, 0.0, 24.2, 0.0,35
