TempC,time,RH,week_of_year
-15.024,2021-01-22 00:00:00,88.8,4
-14.945,2021-01-22 01:00:00,88.5,4
-13.466,2021-01-22 02:00:00,88.8,4
-12.159,2021-01-22 03:00:00,89.2,4
-11.505,2021-01-22 04:00:00,89.6,4
-10.863,2021-01-22 05:00:00,89.9,4
-10.581,2021-01-22 06:00:00,90.2,4
-10.511,2021-01-22 07:00:00,90.3,4
-10.336,2021-01-22 08:00:00,90.5,4
-9.405,2021-01-22 09:00:00,90.5,4
-9.202,2021-01-22 10:00:00,89.8,4
-8.297,2021-01-22 11:00:00,88.4,4
-7.09,2021-01-22 12:00:00,86.0,4
-6.802,2021-01-22 13:00:00,83.8,4
-6.898,2021-01-22 14:00:00,82.7,4
-8.099,2021-01-22 15:00:00,83.6,4
-9.576,2021-01-22 16:00:00,86.2,4
-9.747,2021-01-22 17:00:00,89.0,4
-9.61,2021-01-22 18:00:00,89.7,4
-9.508,2021-01-22 19:00:00,90.3,4
-9.713,2021-01-22 20:00:00,91.2,4
-9.644,2021-01-22 21:00:00,91.6,4
-9.747,2021-01-22 22:00:00,91.9,4
-9.679,2021-01-22 23:00:00,92.1,4
-9.851,2021-01-23 00:00:00,91.7,4
-10.301,2021-01-23 01:00:00,90.8,4
-11.65,2021-01-23 02:00:00,90.5,4
-12.788,2021-01-23 03:00:00,90.9,4
-13.772,2021-01-23 04:00:00,90.6,4
-14.197,2021-01-23 05:00:00,90.0,4
-14.746,2021-01-23 06:00:00,89.7,4
-15.791,2021-01-23 07:00:00,89.4,4
-14.905,2021-01-23 08:00:00,89.0,4
-15.024,2021-01-23 09:00:00,88.3,4
-13.013,2021-01-23 10:00:00,87.9,4
-11.433,2021-01-23 11:00:00,85.8,4
-10.406,2021-01-23 12:00:00,82.4,4
-8.965,2021-01-23 13:00:00,80.6,4
-8.264,2021-01-23 14:00:00,78.6,4
-8.033,2021-01-23 15:00:00,78.1,4
-8.331,2021-01-23 16:00:00,78.5,4
-8.364,2021-01-23 17:00:00,80.6,4
-8.397,2021-01-23 18:00:00,81.9,4
-8.331,2021-01-23 19:00:00,82.9,4
-8.331,2021-01-23 20:00:00,83.9,4
-7.869,2021-01-23 21:00:00,84.7,4
-7.968,2021-01-23 22:00:00,85.4,4
-7.836,2021-01-23 23:00:00,86.3,4
-7.673,2021-01-24 00:00:00,87.5,4
-7.771,2021-01-24 01:00:00,89.7,4
-7.836,2021-01-24 02:00:00,91.4,4
-7.51,2021-01-24 03:00:00,91.9,4
-7.122,2021-01-24 04:00:00,92.0,4
-6.834,2021-01-24 05:00:00,91.9,4
-6.357,2021-01-24 06:00:00,92.1,4
-6.42,2021-01-24 07:00:00,91.8,4
-6.105,2021-01-24 08:00:00,91.9,4
-5.885,2021-01-24 09:00:00,91.6,4
-5.388,2021-01-24 10:00:00,91.2,4
-4.804,2021-01-24 11:00:00,90.5,4
-4.076,2021-01-24 12:00:00,90.3,4
-3.153,2021-01-24 13:00:00,89.7,4
-2.947,2021-01-24 14:00:00,89.6,4
-3.183,2021-01-24 15:00:00,90.5,4
-3.777,2021-01-24 16:00:00,91.3,4
-4.499,2021-01-24 17:00:00,92.5,4
-4.895,2021-01-24 18:00:00,93.6,4
-5.418,2021-01-24 19:00:00,94.1,4
-5.729,2021-01-24 20:00:00,94.3,4
-6.547,2021-01-24 21:00:00,94.1,4
-6.357,2021-01-24 22:00:00,94.2,4
-6.515,2021-01-24 23:00:00,94.1,4
-6.834,2021-01-25 00:00:00,94.0,4
-7.445,2021-01-25 01:00:00,93.8,4
-7.284,2021-01-25 02:00:00,93.9,4
-8.033,2021-01-25 03:00:00,93.8,4
-8.697,2021-01-25 04:00:00,93.7,4
-9.066,2021-01-25 05:00:00,93.3,4
-8.066,2021-01-25 06:00:00,93.7,4
-8.0,2021-01-25 07:00:00,93.8,4
-8.331,2021-01-25 08:00:00,93.7,4
-6.642,2021-01-25 09:00:00,93.6,4
-5.885,2021-01-25 10:00:00,92.9,4
-4.773,2021-01-25 11:00:00,92.0,4
-4.016,2021-01-25 12:00:00,90.9,4
-3.657,2021-01-25 13:00:00,90.4,4
-3.508,2021-01-25 14:00:00,90.0,4
-3.986,2021-01-25 15:00:00,91.3,4
-4.318,2021-01-25 16:00:00,92.3,4
-5.172,2021-01-25 17:00:00,93.2,4
-5.854,2021-01-25 18:00:00,94.3,4
-5.511,2021-01-25 19:00:00,94.6,4
-5.574,2021-01-25 20:00:00,94.6,4
-5.698,2021-01-25 21:00:00,94.8,4
-5.823,2021-01-25 22:00:00,94.8,4
-5.854,2021-01-25 23:00:00,94.8,4
-5.885,2021-01-26 00:00:00,94.8,4
-6.042,2021-01-26 01:00:00,94.9,4
-6.294,2021-01-26 02:00:00,94.9,4
-6.547,2021-01-26 03:00:00,94.8,4
-7.608,2021-01-26 04:00:00,94.4,4
-7.155,2021-01-26 05:00:00,94.5,4
-6.898,2021-01-26 06:00:00,94.7,4
-6.834,2021-01-26 07:00:00,94.8,4
-6.994,2021-01-26 08:00:00,94.7,4
-6.61,2021-01-26 09:00:00,94.7,4
-5.295,2021-01-26 10:00:00,94.2,4
-3.657,2021-01-26 11:00:00,91.9,4
-2.83,2021-01-26 12:00:00,89.5,4
-2.566,2021-01-26 13:00:00,88.7,4
-3.508,2021-01-26 14:00:00,89.4,4
-3.866,2021-01-26 15:00:00,92.1,4
-5.172,2021-01-26 16:00:00,93.7,4
-5.574,2021-01-26 17:00:00,94.6,4
-6.802,2021-01-26 18:00:00,94.9,4
-8.099,2021-01-26 19:00:00,94.9,4
-9.644,2021-01-26 20:00:00,94.7,4
-10.651,2021-01-26 21:00:00,94.1,4
-11.469,2021-01-26 22:00:00,93.5,4
-9.919,2021-01-26 23:00:00,93.7,4
-9.405,2021-01-27 00:00:00,93.7,4
-10.546,2021-01-27 01:00:00,93.3,4
-11.469,2021-01-27 02:00:00,92.8,4
-10.722,2021-01-27 03:00:00,92.7,4
-10.476,2021-01-27 04:00:00,92.7,4
-10.616,2021-01-27 05:00:00,92.7,4
-11.254,2021-01-27 06:00:00,92.4,4
-10.863,2021-01-27 07:00:00,92.4,4
-10.686,2021-01-27 08:00:00,92.5,4
-9.134,2021-01-27 09:00:00,92.6,4
-8.597,2021-01-27 10:00:00,92.1,4
-7.935,2021-01-27 11:00:00,91.3,4
-7.575,2021-01-27 12:00:00,90.0,4
-7.251,2021-01-27 13:00:00,90.0,4
-6.962,2021-01-27 14:00:00,87.6,4
-7.026,2021-01-27 15:00:00,87.7,4
-7.575,2021-01-27 16:00:00,86.8,4
-8.132,2021-01-27 17:00:00,88.0,4
-9.066,2021-01-27 18:00:00,89.5,4
-10.827,2021-01-27 19:00:00,88.8,4
-11.326,2021-01-27 20:00:00,88.2,4
-11.722,2021-01-27 21:00:00,89.0,4
-12.159,2021-01-27 22:00:00,89.5,4
-12.751,2021-01-27 23:00:00,89.5,4
-13.163,2021-01-28 00:00:00,89.3,4
-13.466,2021-01-28 01:00:00,89.0,4
-13.619,2021-01-28 02:00:00,88.9,4
-13.696,2021-01-28 03:00:00,88.9,4
-13.772,2021-01-28 04:00:00,89.1,4
-13.926,2021-01-28 05:00:00,89.2,4
-14.197,2021-01-28 06:00:00,89.0,4
-14.197,2021-01-28 07:00:00,89.0,4
-14.159,2021-01-28 08:00:00,88.9,4
-13.965,2021-01-28 09:00:00,88.7,4
