pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, 427.0, None, None, 5.7, 32.0, None, None, 0.0, 3.0, None,2020-08-26 00:00:00, None,35
None, 426.0, None, None, 4.8, 29.0, None, None, None, 2.0, None,2020-08-26 01:00:00, None,35
0.0, 426.0, None, None, 5.3, 31.0, None, None, 0.0, 2.0, None,2020-08-26 02:00:00, None,35
None, 426.0, None, None, 4.8, 30.0, None, None, 0.0, 2.0, None,2020-08-26 03:00:00, None,35
None, 426.0, None, None, 2.8, 29.0, None, None, 0.0, 1.0, None,2020-08-26 04:00:00, None,35
0.0, 426.0, None, None, 3.3, 33.0, None, None, 0.0, 1.0, None,2020-08-26 05:00:00, None,35
0.0, 426.0, None, None, 3.0, 33.0, None, None, 0.0, 0.0, None,2020-08-26 06:00:00, None,35
0.0, 426.0, None, None, 3.0, 34.0, None, None, 0.0, 0.0, None,2020-08-26 07:00:00, None,35
None, 425.0, None, None, 4.6, 0.0, None, None, None, 0.0, None,2020-08-26 08:00:00, None,35
0.0, 426.0, None, None, 7.8, 0.0, None, None, 1.0, 0.0, None,2020-08-26 09:00:00, None,35
None, 425.0, None, None, 8.4, 28.0, None, None, None, 1.0, None,2020-08-26 10:00:00, None,35
0.0, 426.0, None, None, 10.5, 27.0, None, None, 1.0, 2.0, None,2020-08-26 11:00:00, None,35
1.0, 427.0, None, None, 10.4, 29.0, None, None, 1.0, 4.0, None,2020-08-26 12:00:00, None,35
1.0, 427.0, None, None, 11.1, 29.0, None, None, 0.0, 4.0, None,2020-08-26 13:00:00, None,35
2.0, 428.0, None, None, 8.7, 37.0, None, None, None, 5.0, None,2020-08-26 15:00:00, None,35
1.0, 428.0, None, None, 10.1, 0.0, None, None, 0.0, 5.0, None,2020-08-26 16:00:00, None,35
7.0, 434.0, None, None, 9.6, 37.0, None, None, 6.0, 4.0, None,2020-08-26 17:00:00, None,35
7.0, 434.0, None, None, 9.9, 39.0, None, None, 0.0, 5.0, None,2020-08-26 18:00:00, None,35
7.0, 434.0, None, None, 10.1, 39.0, None, None, 0.0, 5.0, None,2020-08-26 19:00:00, None,35
7.0, 434.0, None, None, 7.9, 40.0, None, None, 0.0, 5.0, None,2020-08-26 20:00:00, None,35
7.0, 434.0, None, None, 5.4, 40.0, None, None, 0.0, 4.0, None,2020-08-26 21:00:00, None,35
8.0, 434.0, None, None, 3.6, 40.0, None, None, 0.0, 4.0, None,2020-08-26 22:00:00, None,35
6.0, 433.0, None, None, 4.0, 37.0, None, None, None, 3.0, None,2020-08-26 23:00:00, None,35
6.0, 433.0, None, None, 3.0, 36.0, None, None, 0.0, 3.0, None,2020-08-27 00:00:00, None,35
7.0, 433.0, None, None, 2.1, 36.0, None, None, 0.0, 2.0, None,2020-08-27 01:00:00, None,35
7.0, 433.0, None, None, 1.3, 37.0, None, None, 0.0, 2.0, None,2020-08-27 02:00:00, None,35
7.0, 433.0, None, None, 0.9, 38.0, None, None, 0.0, 1.0, None,2020-08-27 03:00:00, None,35
4.0, 430.0, None, None, 1.2, 37.0, None, None, None, 1.0, None,2020-08-27 04:00:00, None,35
None, 422.0, None, None, 0.5, 37.0, None, None, None, 0.0, None,2020-08-27 05:00:00, None,35
5.0, 431.0, None, None, 0.4, 42.0, None, None, 9.0, 0.0, None,2020-08-27 06:00:00, None,35
2.0, 428.0, None, None, 0.4, 42.0, None, None, None, 0.0, None,2020-08-27 07:00:00, None,35
7.0, 432.0, None, None, 3.8, 40.0, None, None, 4.0, 0.0, None,2020-08-27 08:00:00, None,35
7.0, 433.0, None, None, 7.3, 41.0, None, None, 1.0, 0.0, None,2020-08-27 09:00:00, None,35
6.0, 431.0, None, None, 8.3, 38.0, None, None, None, 1.0, None,2020-08-27 10:00:00, None,35
5.0, 431.0, None, None, 9.1, 40.0, None, None, 0.0, 3.0, None,2020-08-27 11:00:00, None,35
1.0, 428.0, None, None, 9.8, 29.0, None, None, None, 3.0, None,2020-08-27 12:00:00, None,35
5.0, 432.0, None, None, 10.1, 28.0, None, None, 4.0, 4.0, None,2020-08-27 13:00:00, None,35
None, 432.0, None, None, 10.6, 30.0, None, None, 0.0, 4.0, None,2020-08-27 14:00:00, None,35
4.0, 432.0, None, None, 12.0, 29.0, None, None, 0.0, 5.0, None,2020-08-27 15:00:00, None,35
5.0, 433.0, None, None, 12.4, 29.0, None, None, 1.0, 6.0, None,2020-08-27 16:00:00, None,35
None, 432.0, None, None, 12.9, -1.0, None, None, None, 6.0, None,2020-08-27 17:00:00, None,35
0.0, 434.0, None, None, 12.6, 31.0, None, None, 2.0, 6.0, None,2020-08-27 18:00:00, None,35
0.0, 434.0, None, None, 12.2, -4.0, None, None, 0.0, 6.0, None,2020-08-27 19:00:00, None,35
0.0, 434.0, None, None, 11.4, 27.0, None, None, 0.0, 6.0, None,2020-08-27 20:00:00, None,35
0.0, 434.0, None, None, 10.0, 0.0, None, None, 0.0, 5.0, None,2020-08-27 21:00:00, None,35
0.0, 434.0, None, None, 9.7, 40.0, None, None, 0.0, 5.0, None,2020-08-27 22:00:00, None,35
1.0, 434.0, None, None, 9.3, 2.0, None, None, 0.0, 5.0, None,2020-08-27 23:00:00, None,35
None, 430.0, None, None, 8.9, 0.0, None, None, 432.0, 4.0, None,2020-08-28 00:00:00, None,35
None, 431.0, None, None, 9.0, 40.0, None, None, 1.0, 4.0, None,2020-08-28 01:00:00, None,35
1.0, 434.0, None, None, 9.0, 31.0, None, None, 3.0, 4.0, None,2020-08-28 02:00:00, None,35
0.0, 433.0, None, None, 8.8, 29.0, None, None, None, 4.0, None,2020-08-28 03:00:00, None,35
0.0, 430.0, None, None, 8.6, 1.0, None, None, None, 4.0, None,2020-08-28 04:00:00, None,35
13.0, 435.0, None, None, 8.7, 30.0, None, None, 5.0, 4.0, None,2020-08-28 05:00:00, None,35
4.0, 435.0, None, None, 7.9, 32.0, None, None, 0.0, 4.0, None,2020-08-28 06:00:00, None,35
6.0, 434.0, None, None, 7.1, -2.0, None, None, 430.0, 4.0, None,2020-08-28 07:00:00, None,35
3.0, 435.0, None, None, 7.2, 36.0, None, None, 1.0, 3.0, None,2020-08-28 08:00:00, None,35
2.0, 435.0, None, None, 7.8, 36.0, None, None, 0.0, 4.0, None,2020-08-28 09:00:00, None,35
4.0, 435.0, None, None, 8.1, 38.0, None, None, 0.0, 3.0, None,2020-08-28 10:00:00, None,35
5.0, 436.0, None, None, 8.3, 0.0, None, None, 1.0, 4.0, None,2020-08-28 11:00:00, None,35
7.0, 435.0, None, None, 8.0, 39.0, None, None, None, 4.0, None,2020-08-28 12:00:00, None,35
3.0, 435.0, None, None, 8.2, 32.0, None, None, 0.0, 4.0, None,2020-08-28 13:00:00, None,35
3.0, 435.0, None, None, 8.2, 43.0, None, None, 0.0, 4.0, None,2020-08-28 14:00:00, None,35
4.0, 436.0, None, None, 11.0, 4.0, None, None, 1.0, 5.0, None,2020-08-28 15:00:00, None,35
2.0, 435.0, None, None, 8.8, 0.0, None, None, None, 5.0, None,2020-08-28 16:00:00, None,35
3.0, 435.0, None, None, 10.4, 38.0, None, None, 0.0, 4.0, None,2020-08-28 17:00:00, None,35
1.0, 435.0, None, None, 10.0, 43.0, None, None, 0.0, 5.0, None,2020-08-28 18:00:00, None,35
2.0, 436.0, None, None, 8.2, 32.0, None, None, 1.0, 4.0, None,2020-08-28 19:00:00, None,35
2.0, 436.0, None, None, 6.5, 39.0, None, None, 0.0, 4.0, None,2020-08-28 20:00:00, None,35
2.0, 436.0, None, None, 4.5, 2.0, None, None, 0.0, 3.0, None,2020-08-28 21:00:00, None,35
