WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
263.4, -54.8, 0.266,2018-09-03 00:00:00, None,36
214.0, -54.8, 0.990998,2018-09-03 01:00:00, None,36
250.1, -54.8, 0.208,2018-09-03 02:00:00, None,36
104.1, -54.8, 0.179,2018-09-03 03:00:00, None,36
249.0, -54.8, 0.686999,2018-09-03 04:00:00, None,36
255.2, -54.8, 0.004,2018-09-03 05:00:00, None,36
209.9, -54.8, 0.027,2018-09-03 06:00:00, None,36
285.1, -54.8, 1.016,2018-09-03 07:00:00, None,36
304.5, -54.8, 6.789,2018-09-03 08:00:00, None,36
255.1, -54.8, 7.94,2018-09-03 09:00:00, None,36
260.7, -54.8, 7.5,2018-09-03 10:00:00, None,36
249.4, -54.8, 6.447,2018-09-03 11:00:00, None,36
250.6, -54.8, 5.766,2018-09-03 12:00:00, None,36
235.9, -54.8, 5.078,2018-09-03 13:00:00, None,36
236.0, -54.8, 4.608,2018-09-03 14:00:00, None,36
241.5, -54.8, 4.733,2018-09-03 15:00:00, None,36
240.6, -54.8, 4.63,2018-09-03 16:00:00, None,36
252.7, -54.8, 4.593,2018-09-03 17:00:00, None,36
242.4, -54.8, 3.75,2018-09-03 18:00:00, None,36
245.2, -54.8, 2.885,2018-09-03 19:00:00, None,36
265.9, -54.8, 0.287999,2018-09-03 20:00:00, None,36
223.1, -54.8, 0.981,2018-09-03 21:00:00, None,36
234.9, -54.8, 1.899,2018-09-03 22:00:00, None,36
251.9, -54.8, 2.187,2018-09-03 23:00:00, None,36
248.1, -54.8, 2.352,2018-09-04 00:00:00, None,36
265.2, -54.8, 3.604,2018-09-04 01:00:00, None,36
275.4, -54.8, 2.401,2018-09-04 02:00:00, None,36
273.8, -54.8, 2.955,2018-09-04 03:00:00, None,36
283.9, -54.8, 3.582,2018-09-04 04:00:00, None,36
278.7, -54.8, 4.347,2018-09-04 05:00:00, None,36
271.1, -54.8, 3.764,2018-09-04 06:00:00, None,36
282.9, -54.8, 4.351,2018-09-04 07:00:00, None,36
282.3, -54.8, 5.504,2018-09-04 08:00:00, None,36
263.0, -54.8, 5.74,2018-09-04 09:00:00, None,36
264.9, -54.8, 6.21,2018-09-04 10:00:00, None,36
269.4, -54.8, 5.732,2018-09-04 11:00:00, None,36
268.9, -54.8, 5.894,2018-09-04 12:00:00, None,36
267.4, -54.8, 4.946,2018-09-04 13:00:00, None,36
264.6, -41.5, 4.419,2018-09-04 14:00:00, None,36
271.2, -46.2, 3.35,2018-09-04 15:00:00, None,36
267.0, -54.6, 2.666,2018-09-04 16:00:00, None,36
257.8, -54.6, 1.552,2018-09-04 17:00:00, None,36
250.1, -54.6, 1.183,2018-09-04 18:00:00, None,36
237.1, -54.6, 0.819998,2018-09-04 19:00:00, None,36
219.4, -54.6, 0.196998,2018-09-04 20:00:00, None,36
193.4, -54.6, None,2018-09-04 21:00:00, None,36
0.0, -54.6, None,2018-09-04 22:00:00, None,36
