WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
235.6, 21.1, 4.463, 34.9,37.73,2018-09-03 00:00:00,20.47,36
233.3, 20.5, 4.429, 37.7,37.25,2018-09-03 01:00:00,20.29,36
251.7, 20.3, 3.218, 37.3,39.33,2018-09-03 02:00:00,20.11,36
267.4, 20.1, 4.232, 39.3,40.97,2018-09-03 03:00:00,19.76,36
265.5, 19.8, 6.724, 41.0,46.86,2018-09-03 04:00:00,18.54,36
318.8, 18.5, 6.502, 46.9,57.41,2018-09-03 05:00:00,15.42,36
21.0, 15.4, 3.268, 57.4,67.59,2018-09-03 06:00:00,13.68,36
60.7, 13.7, 1.643, 67.6,71.7,2018-09-03 07:00:00,13.14,36
108.5, 13.1, 0.802999, 71.7,62.46,2018-09-03 08:00:00,14.3,36
124.6, 14.3, 0.535, 62.5,53.26,2018-09-03 09:00:00,16.09,36
212.6, 16.1, 1.396, 53.3,46.42,2018-09-03 10:00:00,17.42,36
228.0, 17.4, 1.166, 46.4,40.21,2018-09-03 11:00:00,18.71,36
130.3, 18.7, 1.311, 40.2,36.8,2018-09-03 12:00:00,19.72,36
164.4, 19.7, 1.075, 36.8,32.81,2018-09-03 13:00:00,21.08,36
129.5, 21.1, 2.547, 32.8,33.31,2018-09-03 14:00:00,20.68,36
308.5, 20.7, 2.425, 33.3,33.62,2018-09-03 15:00:00,20.29,36
326.5, 20.3, 2.349, 33.6,30.95,2018-09-03 16:00:00,20.9,36
342.9, 20.9, 1.658, 31.0,29.17,2018-09-03 17:00:00,20.83,36
16.6, 20.8, 1.964, 29.2,31.15,2018-09-03 18:00:00,19.84,36
351.5, 19.8, 0.236, 31.2,34.86,2018-09-03 19:00:00,18.87,36
329.5, 18.9, 0.657998, 34.9,52.23,2018-09-03 20:00:00,15.64,36
90.2, 15.6, 1.853, 52.2,52.78,2018-09-03 21:00:00,14.08,36
85.3, 14.1, 2.232, 52.8,46.63,2018-09-03 22:00:00,14.2,36
45.9, 14.2, 1.536, 46.6,50.43,2018-09-03 23:00:00,13.12,36
103.6, 13.1, 2.2, 50.4,54.65,2018-09-04 00:00:00,11.98,36
73.2, 12.0, 2.658, 54.7,58.11,2018-09-04 01:00:00,11.03,36
75.1, 11.0, 2.586, 58.1,60.04,2018-09-04 02:00:00,10.53,36
66.1, 10.5, 2.972, 60.0,63.31,2018-09-04 03:00:00,9.77,36
57.3, 9.8, 2.477, 63.3,65.15,2018-09-04 04:00:00,9.2,36
81.1, 9.2, 2.783, 65.2,69.78,2018-09-04 05:00:00,8.32,36
63.3, 8.3, 2.602, 69.8,68.05,2018-09-04 06:00:00,8.51,36
56.3, 8.5, 2.211, 68.1,68.01,2018-09-04 07:00:00,8.99,36
67.2, 9.0, 0.219999, 68.0,59.74,2018-09-04 08:00:00,11.75,36
61.0, 11.8, 0.731, 59.7,57.6,2018-09-04 09:00:00,13.9,36
51.9, 13.9, 1.12, 57.6,52.77,2018-09-04 10:00:00,15.27,36
339.1, 15.3, 1.271, 52.8,51.27,2018-09-04 11:00:00,16.35,36
310.1, 16.4, 1.792, 51.3,49.31,2018-09-04 12:00:00,17.18,36
277.8, 17.2, 0.862999, 49.3,42.4,2018-09-04 13:00:00,19.04,36
308.1, 19.0, 1.76, 42.4,40.71,2018-09-04 14:00:00,19.78,36
299.5, 19.8, 1.89, 40.7,35.78,2018-09-04 15:00:00,21.21,36
262.9, 21.2, 1.421, 35.8,30.83,2018-09-04 16:00:00,22.68,36
217.5, 22.7, 1.18, 30.8,28.24,2018-09-04 17:00:00,22.63,36
22.6, 22.6, 1.834, 28.2,27.33,2018-09-04 18:00:00,22.02,36
21.2, 22.0, 0.782, 27.3,34.3,2018-09-04 19:00:00,20.16,36
104.5, 20.2, 1.228, 34.3,46.01,2018-09-04 20:00:00,16.83,36
104.4, 16.8, 2.337, 46.0,43.22,2018-09-04 21:00:00,15.78,36
88.5, 15.8, 2.356, 43.2,45.26,2018-09-04 22:00:00,14.52,36
68.5, 14.5, 2.49, 45.3,49.24,2018-09-04 23:00:00,13.01,36
80.4, 13.0, 2.744, 49.2,48.39,2018-09-05 00:00:00,12.56,36
61.9, 12.6, 2.843, 48.4,51.11,2018-09-05 01:00:00,11.62,36
71.8, 11.6, 2.746, 51.1,52.99,2018-09-05 02:00:00,11.06,36
55.0, 11.1, 2.963, 53.0,54.94,2018-09-05 03:00:00,10.45,36
53.6, 10.5, 3.018, 54.9,59.14,2018-09-05 04:00:00,9.67,36
60.0, 9.7, 3.189, 59.1,62.74,2018-09-05 05:00:00,8.99,36
57.9, 9.0, 2.655, 62.7,64.65,2018-09-05 06:00:00,8.44,36
66.0, 8.4, 1.618, 64.7,60.55,2018-09-05 07:00:00,9.62,36
68.2, 9.6, 0.777, 60.6,54.02,2018-09-05 08:00:00,12.34,36
59.6, 12.3, 0.483, 54.0,52.12,2018-09-05 09:00:00,14.56,36
57.9, 14.6, 0.995, 52.1,49.06,2018-09-05 10:00:00,16.04,36
262.8, 16.0, 1.853, 49.1,48.05,2018-09-05 11:00:00,16.74,36
289.9, 16.7, 2.45, 48.1,44.53,2018-09-05 12:00:00,17.77,36
299.1, 17.8, 2.006, 44.5,40.96,2018-09-05 13:00:00,19.22,36
295.3, 19.2, 1.872, 41.0,37.85,2018-09-05 14:00:00,20.8,36
294.9, 20.8, 2.394, 37.9,32.65,2018-09-05 15:00:00,21.84,36
305.6, 21.8, 1.613, 32.7,28.66,2018-09-05 16:00:00,23.22,36
309.1, 23.2, 0.906, 28.7,27.88,2018-09-05 17:00:00,23.61,36
309.5, 23.6, None, 27.9,29.54,2018-09-05 18:00:00,23.51,36
0.0, 23.5, None, 29.5,39.21,2018-09-05 19:00:00,21.39,36
0.0, 21.4, 0.828998, 39.2,51.45,2018-09-05 20:00:00,18.44,36
74.4, 18.4, 2.257, 51.5,49.27,2018-09-05 21:00:00,17.35,36
65.3, 17.4, 2.548, 49.3,50.52,2018-09-05 22:00:00,15.79,36
71.2, 15.8, 3.08, 50.5,50.56,2018-09-05 23:00:00,15.57,36
51.7, 15.6, 2.481, 50.6,57.6,2018-09-06 00:00:00,14.41,36
57.4, 14.4, 2.52, 57.6,60.44,2018-09-06 01:00:00,13.44,36
53.6, 13.4, 2.789, 60.4,61.86,2018-09-06 02:00:00,12.73,36
55.5, 12.7, 2.891, 61.9,63.0,2018-09-06 03:00:00,12.2,36
64.3, 12.2, 3.123, 63.0,65.28,2018-09-06 04:00:00,11.64,36
60.3, 11.6, 2.549, 65.3,67.8,2018-09-06 05:00:00,10.96,36
66.6, 11.0, 2.907, 67.8,69.78,2018-09-06 06:00:00,10.33,36
62.2, 10.3, 2.223, 69.8,67.4,2018-09-06 07:00:00,11.08,36
73.4, 11.1, 0.875998, 67.4,59.35,2018-09-06 08:00:00,13.61,36
62.1, 13.6, 0.197999, 59.4,51.49,2018-09-06 09:00:00,16.5,36
358.0, 16.5, 0.335999, 51.5,43.85,2018-09-06 10:00:00,18.43,36
62.3, 18.4, 0.801998, 43.9,39.73,2018-09-06 11:00:00,19.81,36
357.0, 19.8, 1.161, 39.7,38.96,2018-09-06 12:00:00,21.29,36
298.0, 21.3, 1.692, 39.0,35.82,2018-09-06 13:00:00,21.95,36
