ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
, None, -6.5, None,2021-02-05, 178.0, None,6,,,,,,,,,,,,,
2.0, 0.0, None, 2.0,2021-02-06, None, -9.0,6,,,,,,,,,,,,,
0.0, 0.0, -14.0, 0.0,2021-02-07, 184.0, -12.5,6,,,,,,,,,,,,,
, None, -21.5, None,2021-02-08, 180.0, None,6,,,,,,,,,,,,,
0.0, 0.0, -26.5, 0.0,2021-02-09, 178.0, -16.0,6,,,,,,,,,,,,,
0.0, 0.0, -25.0, 0.0,2021-02-10, 178.0, -23.0,6,,,,,,,,,,,,,
0.0, 0.0, -27.0, 0.0,2021-02-11, 177.0, -21.5,6,,,,,,,,,,,,,
, None, -6.5, None,2021-02-05, 101.0, None,6,,,,,,,,,,,,,
2.0, 0.0, None, 2.0,2021-02-06, None, -2.5,6,,,,,,,,,,,,,
0.0, 0.0, -15.0, 0.0,2021-02-07, 108.0, -8.0,6,,,,,,,,,,,,,
, None, -19.5, None,2021-02-08, 108.0, None,6,,,,,,,,,,,,,
0.0, 0.0, -27.5, 0.0,2021-02-09, 104.0, -12.0,6,,,,,,,,,,,,,
, None, -27.0, None,2021-02-10, 103.0, None,6,,,,,,,,,,,,,
0.0, 0.0, None, 0.0,2021-02-11, None, -19.0,6,,,,,,,,,,,,,
11.0, 0.0, -8.5, 11.0,2021-02-05, 189.0, -7.5,6,,,,,,,,,,,,,
, None, -11.0, None,2021-02-06, 205.0, None,6,,,,,,,,,,,,,
2.0, 0.0, None, 2.0,2021-02-07, None, -14.0,6,,,,,,,,,,,,,
, None, -25.0, None,2021-02-08, 214.0, None,6,,,,,,,,,,,,,
0.0, 0.0, -27.0, 0.0,2021-02-09, 213.0, -19.0,6,,,,,,,,,,,,,
, None, -26.0, None,2021-02-10, 211.0, None,6,,,,,,,,,,,,,
0.0, 0.0, None, 0.0,2021-02-11, None, -22.0,6,,,,,,,,,,,,,
,,,,2021-02-06 14:00:00,,,6,302.0, None, None,0.0, None,15.3, None,-6.0, None, None, None,81.0,
,,,,2021-02-06 15:00:00,,,6,301.0, 81.0, 15.3,0.0, -8.7,16.0, -6.0,-7.4, 302.0, 0.0, None,81.0,
,,,,2021-02-06 16:00:00,,,6,304.0, None, None,0.0, None,12.9, None,-8.5, None, None, None,78.0,
,,,,2021-02-06 17:00:00,,,6,292.0, None, None,0.0, None,14.6, None,-9.2, None, None, None,83.0,
,,,,2021-02-06 18:00:00,,,6,309.0, 83.0, 14.6,0.0, -11.6,17.1, -9.2,-9.8, 292.0, 0.0, None,83.0,
,,,,2021-02-06 19:00:00,,,6,306.0, 83.0, 17.1,0.0, -12.1,15.1, -9.8,-10.5, 309.0, 0.0, None,82.0,
,,,,2021-02-06 20:00:00,,,6,304.0, 82.0, 15.1,0.0, -13.0,14.3, -10.5,-11.0, 306.0, 0.0, None,81.0,
,,,,2021-02-06 21:00:00,,,6,313.0, 81.0, 14.3,0.0, -13.6,9.8, -11.0,-11.6, 304.0, 0.0, None,81.0,
,,,,2021-02-06 22:00:00,,,6,313.0, 81.0, 9.8,0.0, -14.2,5.1, -11.6,-12.2, 313.0, 0.0, None,77.0,
