wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
0.0,101.6,0.9, None,95.0,1.7,2016-01-08 00:00:00, None, None, None, None,0.13,2
2.0,101.6,0.7, 180.0,95.0,1.5,2016-01-08 01:00:00, None, None, None, None,0.14,2
3.0,101.6,0.7, 270.0,96.0,1.3,2016-01-08 02:00:00, None, None, None, None,0.11,2
1.0,101.7,0.6, 202.5,96.0,1.2,2016-01-08 03:00:00, None, None, None, None,0.11,2
6.0,101.7,0.6, 270.0,96.0,1.2,2016-01-08 04:00:00, None, None, None, None,0.11,2
4.0,101.7,0.3, 270.0,96.0,0.9,2016-01-08 05:00:00, None, None, None, None,0.08,2
2.0,101.8,0.4, 225.0,96.0,1.1,2016-01-08 06:00:00, None, None, None, None,0.08,2
2.0,101.8,0.4, 292.5,96.0,0.9,2016-01-08 07:00:00, None, None, None, None,0.07,2
1.0,101.8,0.4, 202.5,96.0,1.0,2016-01-08 08:00:00, None, None, None, None,0.11,2
5.0,101.8,-0.2, 247.5,95.0,0.5,2016-01-08 09:00:00, None, None, None, None,0.05,2
6.0,101.9,0.5, 180.0,95.0,1.1,2016-01-08 10:00:00, None, None, None, None,0.07,2
3.0,101.9,-0.4, 292.5,94.0,0.5,2016-01-08 11:00:00, None, None, None, None,0.08,2
5.0,101.9,-0.2, 270.0,95.0,0.5,2016-01-08 12:00:00, None, None, None, None,0.12,2
5.0,102.0,-0.4, 270.0,96.0,0.2,2016-01-08 13:00:00, None, None, None, None,0.09,2
7.0,102.0,-0.4, 292.5,95.0,0.3,2016-01-08 14:00:00, None, None, None, None,0.07,2
5.0,102.0,-0.8, 270.0,94.0,0.0,2016-01-08 15:00:00, None, None, None, None,0.06,2
4.0,102.1,-1.0, 292.5,93.0,0.0,2016-01-08 16:00:00, None, None, None, None,0.09,2
5.0,102.1,-0.7, 292.5,93.0,0.3,2016-01-08 17:00:00, None, None, None, None,0.09,2
1.0,102.1,-1.1, 45.0,82.0,1.7,2016-01-08 18:00:00, None, None, None, None,0.1,2
2.0,102.1,-1.2, 135.0,77.0,2.4,2016-01-08 19:00:00, None, None, None, None,0.06,2
4.0,102.1,-2.2, 22.5,70.0,2.7,2016-01-08 20:00:00, None, None, None, None,0.0,2
4.0,102.0,-2.3, 45.0,70.0,2.7,2016-01-08 21:00:00, None, None, None, None,-0.06,2
2.0,102.0,-2.5, 45.0,68.0,2.8,2016-01-08 22:00:00, None, None, None, None,-0.07,2
2.0,102.1,-2.0, 67.5,73.0,2.3,2016-01-08 23:00:00, 0.6, 5.4, None, 2.4,-0.01,2
3.0,102.1,-1.7, 180.0,79.0,1.6,2016-01-09 00:00:00, None, None, None, None,0.04,2
3.0,102.1,-1.5, 225.0,85.0,0.8,2016-01-09 01:00:00, None, None, None, None,0.08,2
4.0,102.1,-1.3, 270.0,87.0,0.6,2016-01-09 02:00:00, None, None, None, None,0.03,2
2.0,102.1,-1.2, 270.0,90.0,0.3,2016-01-09 03:00:00, None, None, None, None,-0.01,2
8.0,102.1,-1.1, 270.0,91.0,0.1,2016-01-09 04:00:00, None, None, None, None,-0.01,2
