pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
14.0, None, 659.0, None, None,3.1, 16.0, None, None, 3.0, 1000.0, None,2022-07-09 00:00:00, None,28
10.0, None, 655.0, None, None,3.1, 16.0, None, None, None, 1000.0, None,2022-07-09 01:00:00, None,28
10.0, None, 654.0, None, None,1.9, 16.0, None, None, None, 1001.0, None,2022-07-09 02:00:00, None,28
11.0, None, 656.0, None, None,1.2, 16.0, None, None, 2.0, 1001.0, None,2022-07-09 03:00:00, None,28
10.0, None, 656.0, None, None,1.2, 16.0, None, None, 0.0, 1001.0, None,2022-07-09 04:00:00, None,28
11.0, None, 657.0, None, None,1.6, 16.0, None, None, 1.0, 1001.0, None,2022-07-09 05:00:00, None,28
10.0, None, 657.0, None, None,2.5, 16.0, None, None, 0.0, 1001.0, None,2022-07-09 06:00:00, None,28
13.0, None, 659.0, None, None,4.0, 16.0, None, None, 2.0, 1000.0, None,2022-07-09 07:00:00, None,28
13.0, None, 661.0, None, None,5.7, 16.0, None, None, 2.0, 1000.0, None,2022-07-09 08:00:00, None,28
13.0, None, 661.0, None, None,7.0, 16.0, None, None, 0.0, 1000.0, None,2022-07-09 09:00:00, None,28
8.0, None, 661.0, None, None,9.4, 15.0, None, None, 0.0, 1000.0, None,2022-07-09 10:00:00, None,28
10.0, None, 661.0, None, None,10.3, 16.0, None, None, 0.0, 1000.0, None,2022-07-09 11:00:00, None,28
12.0, None, 665.0, None, None,10.8, 14.0, None, None, 4.0, 1000.0, None,2022-07-09 12:00:00, None,28
13.0, None, 666.0, None, None,10.4, 13.0, None, None, 1.0, 1000.0, None,2022-07-09 13:00:00, None,28
11.0, None, 666.0, None, None,8.6, 13.0, None, None, 0.0, 1000.0, None,2022-07-09 14:00:00, None,28
12.0, None, 668.0, None, None,12.4, 11.0, None, None, 2.0, 1000.0, None,2022-07-09 15:00:00, None,28
12.0, None, 668.0, None, None,11.4, 10.0, None, None, 0.0, 1000.0, None,2022-07-09 16:00:00, None,28
10.0, None, 667.0, None, None,10.7, 11.0, None, None, None, 1000.0, None,2022-07-09 17:00:00, None,28
11.0, None, 668.0, None, None,11.1, 10.0, None, None, 1.0, 1000.0, None,2022-07-09 18:00:00, None,28
11.0, None, 667.0, None, None,10.8, 9.0, None, None, None, 1000.0, None,2022-07-09 19:00:00, None,28
9.0, None, 666.0, None, None,8.3, 9.0, None, None, None, 1000.0, None,2022-07-09 20:00:00, None,28
10.0, None, 665.0, None, None,5.7, 9.0, None, None, None, 1000.0, None,2022-07-09 21:00:00, None,28
10.0, None, 666.0, None, None,4.0, 10.0, None, None, None, 1000.0, None,2022-07-09 23:00:00, None,28
7.0, None, 666.0, None, None,3.5, 9.0, None, None, 0.0, 1001.0, None,2022-07-10 00:00:00, None,28
10.0, None, 665.0, None, None,2.7, 8.0, None, None, None, 1001.0, None,2022-07-10 01:00:00, None,28
10.0, None, 664.0, None, None,2.9, 8.0, None, None, None, 1001.0, None,2022-07-10 02:00:00, None,28
10.0, None, 666.0, None, None,3.5, 8.0, None, None, 2.0, 1001.0, None,2022-07-10 03:00:00, None,28
10.0, None, 666.0, None, None,4.0, 9.0, None, None, 0.0, 1001.0, None,2022-07-10 04:00:00, None,28
9.0, None, 666.0, None, None,4.6, 9.0, None, None, 0.0, 1001.0, None,2022-07-10 05:00:00, None,28
9.0, None, 666.0, None, None,4.3, 9.0, None, None, 0.0, 1001.0, None,2022-07-10 06:00:00, None,28
8.0, None, 667.0, None, None,5.6, 8.0, None, None, 1.0, 1000.0, None,2022-07-10 07:00:00, None,28
6.0, None, 667.0, None, None,6.2, 7.0, None, None, 0.0, 1000.0, None,2022-07-10 08:00:00, None,28
7.0, None, 668.0, None, None,7.6, 9.0, None, None, 1.0, 1000.0, None,2022-07-10 09:00:00, None,28
8.0, None, 669.0, None, None,9.1, 7.0, None, None, 1.0, 1000.0, None,2022-07-10 10:00:00, None,28
11.0, None, 672.0, None, None,10.0, 6.0, None, None, 3.0, 1000.0, None,2022-07-10 11:00:00, None,28
8.0, None, 673.0, None, None,11.5, 6.0, None, None, 1.0, 1000.0, None,2022-07-10 12:00:00, None,28
8.0, None, 674.0, None, None,11.6, 6.0, None, None, 1.0, 1000.0, None,2022-07-10 13:00:00, None,28
9.0, None, 675.0, None, None,12.3, 4.0, None, None, 1.0, 1000.0, None,2022-07-10 14:00:00, None,28
6.0, None, 674.0, None, None,11.6, 4.0, None, None, None, 1000.0, None,2022-07-10 15:00:00, None,28
6.0, None, 674.0, None, None,11.1, 4.0, None, None, 0.0, 1000.0, None,2022-07-10 16:00:00, None,28
7.0, None, 674.0, None, None,10.2, 2.0, None, None, 0.0, 1000.0, None,2022-07-10 17:00:00, None,28
5.0, None, 673.0, None, None,8.1, 3.0, None, None, None, 1000.0, None,2022-07-10 18:00:00, None,28
5.0, None, 672.0, None, None,7.5, 3.0, None, None, None, 1000.0, None,2022-07-10 19:00:00, None,28
6.0, None, 672.0, None, None,6.4, 4.0, None, None, 0.0, 1000.0, None,2022-07-10 20:00:00, None,28
