pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, -0.606, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 00:00:00, None, None, 156.5, None,13
None, None, -1.409, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 01:00:00, None, None, 156.4, None,13
None, None, -1.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 02:00:00, None, None, 156.5, None,13
None, None, -1.529, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 03:00:00, None, None, 156.5, None,13
None, None, -0.928, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 04:00:00, None, None, 156.4, None,13
None, None, -1.109, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 05:00:00, None, None, 156.3, None,13
None, None, -1.292, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 06:00:00, None, None, 156.3, None,13
None, None, -1.272, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 07:00:00, None, None, 156.3, None,13
None, None, -0.994, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 08:00:00, None, None, 156.3, None,13
None, None, -0.458, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 09:00:00, None, None, 156.2, None,13
None, None, -0.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 10:00:00, None, None, 156.2, None,13
None, None, 1.315, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 11:00:00, None, None, 156.2, None,13
None, None, 2.448, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 12:00:00, None, None, 156.5, None,13
None, None, 3.375, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 13:00:00, None, None, 156.4, None,13
None, None, 3.977, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 14:00:00, None, None, 155.6, None,13
None, None, 4.337, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 15:00:00, None, None, 156.5, None,13
None, None, 4.827, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 16:00:00, None, None, 156.3, None,13
None, None, 4.558, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 17:00:00, None, None, 156.0, None,13
None, None, 4.068, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 18:00:00, None, None, 156.0, None,13
None, None, 3.398, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 19:00:00, None, None, 156.0, None,13
None, None, 2.933, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 20:00:00, None, None, 156.2, None,13
None, None, 2.428, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 21:00:00, None, None, 155.7, None,13
None, None, 1.809, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 22:00:00, None, None, 155.7, None,13
None, None, 1.657, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-26 23:00:00, None, None, 155.4, None,13
None, None, 1.675, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 00:00:00, None, None, 155.2, None,13
None, None, 1.238, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 01:00:00, None, None, 155.2, None,13
None, None, 1.477, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 02:00:00, None, None, 155.3, None,13
None, None, 1.791, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 03:00:00, None, None, 155.3, None,13
None, None, 1.685, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 04:00:00, None, None, 155.2, None,13
None, None, 0.864, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 05:00:00, None, None, 155.4, None,13
None, None, 0.682, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 06:00:00, None, None, 155.4, None,13
None, None, 0.683, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 07:00:00, None, None, 155.4, None,13
None, None, 0.913, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 08:00:00, None, None, 155.4, None,13
None, None, 1.245, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 09:00:00, None, None, 155.3, None,13
None, None, 1.474, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 10:00:00, None, None, 155.6, None,13
None, None, 1.968, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 11:00:00, None, None, 155.6, None,13
None, None, 2.537, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 12:00:00, None, None, 155.5, None,13
None, None, 3.116, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 13:00:00, None, None, 155.3, None,13
None, None, 3.737, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 14:00:00, None, None, 154.8, None,13
None, None, 3.994, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 15:00:00, None, None, 154.5, None,13
None, None, 3.955, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 16:00:00, None, None, 154.1, None,13
None, None, 3.592, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 17:00:00, None, None, 153.6, None,13
None, None, 2.672, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 18:00:00, None, None, 153.6, None,13
None, None, 1.348, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 19:00:00, None, None, 153.6, None,13
None, None, 1.019, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 20:00:00, None, None, 153.5, None,13
None, None, 0.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 21:00:00, None, None, 153.4, None,13
None, None, 0.911, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 22:00:00, None, None, 152.9, None,13
None, None, 0.488, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-27 23:00:00, None, None, 152.9, None,13
None, None, 0.912, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-28 00:00:00, None, None, 153.3, None,13
None, None, 1.141, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-28 01:00:00, None, None, 153.2, None,13
None, None, 1.151, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-28 02:00:00, None, None, 152.8, None,13
None, None, 0.375, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-28 03:00:00, None, None, 152.7, None,13
None, None, 0.329, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-28 04:00:00, None, None, 152.6, None,13
None, None, 0.196, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-28 05:00:00, None, None, 152.3, None,13
None, None, -0.168, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-03-28 06:00:00, None, None, 152.1, None,13
