RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
95.2, None, None, None, 0.071, 190.1, None, None, -8.0,897.0, None, None, None, None, None, 70.1, None, None, -7.92, None, None, None, None, 0.0, None, None, None, None, None,2017-03-26 00:00:00, None,13
97.4, None, None, None, 0.018, 262.4, None, None, -9.0,897.0, None, None, None, None, None, 70.4, None, None, -8.34, None, None, None, None, 69.85, None, None, None, None, None,2017-03-26 01:00:00, None,13
99.3, None, None, None, 0.051, 222.3, None, None, -8.0,898.0, None, None, None, None, None, 70.1, None, None, -8.1, None, None, None, None, 42.67, None, None, None, None, None,2017-03-26 02:00:00, None,13
96.5, None, None, None, 0.069, 259.9, None, None, -11.0,898.0, None, None, None, None, None, 69.7, None, None, -10.13, None, None, None, None, 13.64, None, None, None, None, None,2017-03-26 03:00:00, None,13
88.7, None, None, None, 0.048, 323.8, None, None, -14.0,898.0, None, None, None, None, None, 69.31, None, None, -13.03, None, None, None, None, 45.96, None, None, None, None, None,2017-03-26 04:00:00, None,13
84.0, None, None, None, 0.071, 2.073, None, None, -17.0,898.0, None, None, None, None, None, 69.61, None, None, -15.28, None, None, None, None, 3.693, None, None, None, None, None,2017-03-26 05:00:00, None,13
82.1, None, None, None, 0.071, 0.667, None, None, -19.0,898.0, None, None, None, None, None, 69.49, None, None, -16.88, None, None, None, None, 0.497, None, None, None, None, None,2017-03-26 06:00:00, None,13
82.5, None, None, None, 0.034, 2.155, None, None, -19.0,898.0, None, None, None, None, None, 69.45, None, None, -17.31, None, None, None, None, 58.15, None, None, None, None, None,2017-03-26 07:00:00, None,13
81.9, None, None, None, 0.021, 352.1, None, None, -20.0,898.0, None, None, None, None, None, 69.06, None, None, -17.55, None, None, None, None, 68.11, None, None, None, None, None,2017-03-26 08:00:00, None,13
84.9, None, None, None, 0.021, 124.8, None, None, -17.0,898.0, None, None, None, None, None, 69.33, None, None, -15.61, None, None, None, None, 67.87, None, None, None, None, None,2017-03-26 09:00:00, None,13
92.6, None, None, None, 0.069, 172.8, None, None, -12.0,898.0, None, None, None, None, None, 69.46, None, None, -11.12, None, None, None, None, 17.3, None, None, None, None, None,2017-03-26 10:00:00, None,13
77.6, None, None, None, 0.161, 166.1, None, None, -9.0,898.0, None, None, None, None, None, 68.94, None, None, -6.561, None, None, None, None, 23.01, None, None, None, None, None,2017-03-26 11:00:00, None,13
60.32, None, None, None, 0.36, 149.0, None, None, -7.0,897.0, None, None, None, None, None, 68.75, None, None, -1.385, None, None, None, None, 34.59, None, None, None, None, None,2017-03-26 12:00:00, None,13
55.75, None, None, None, 0.649, 151.2, None, None, -7.0,897.0, None, None, None, None, None, 68.94, None, None, 0.555, None, None, None, None, 42.79, None, None, None, None, None,2017-03-26 13:00:00, None,13
49.24, None, None, None, 1.508, 169.3, None, None, -7.0,897.0, None, None, None, None, None, 68.91, None, None, 2.832, None, None, None, None, 35.61, None, None, None, None, None,2017-03-26 14:00:00, None,13
49.76, None, None, None, 0.493, 136.7, None, None, -8.0,897.0, None, None, None, None, None, 69.19, None, None, 1.719, None, None, None, None, 56.5, None, None, None, None, None,2017-03-26 15:00:00, None,13
49.84, None, None, None, 0.186, 77.0, None, None, -8.0,897.0, None, None, None, None, None, 69.31, None, None, 1.053, None, None, None, None, 61.25, None, None, None, None, None,2017-03-26 16:00:00, None,13
49.65, None, None, None, 0.335, 67.41, None, None, -9.0,896.0, None, None, None, None, None, 70.2, None, None, 0.465, None, None, None, None, 60.3, None, None, None, None, None,2017-03-26 17:00:00, None,13
52.81, None, None, None, 0.378, 43.58, None, None, -9.0,896.0, None, None, None, None, None, 70.5, None, None, -1.131, None, None, None, None, 39.21, None, None, None, None, None,2017-03-26 18:00:00, None,13
68.26, None, None, None, 0.146, 72.9, None, None, -7.0,896.0, None, None, None, None, None, 69.15, None, None, -2.431, None, None, None, None, 55.28, None, None, None, None, None,2017-03-26 19:00:00, None,13
75.4, None, None, None, 0.019, 94.4, None, None, -8.0,896.0, None, None, None, None, None, 69.41, None, None, -4.281, None, None, None, None, 75.2, None, None, None, None, None,2017-03-26 20:00:00, None,13
83.0, None, None, None, 0.093, 355.8, None, None, -7.0,896.0, None, None, None, None, None, 69.58, None, None, -5.027, None, None, None, None, 39.62, None, None, None, None, None,2017-03-26 21:00:00, None,13
81.1, None, None, None, 0.132, 357.6, None, None, -8.0,896.0, None, None, None, None, None, 69.3, None, None, -6.024, None, None, None, None, 22.59, None, None, None, None, None,2017-03-26 22:00:00, None,13
81.3, None, None, None, 0.046, 315.8, None, None, -11.0,896.0, None, None, None, None, None, 69.11, None, None, -9.04, None, None, None, None, 47.85, None, None, None, None, None,2017-03-26 23:00:00, None,13
85.2, None, None, None, 0.071, 333.9, None, None, -13.0,896.0, None, None, None, None, None, 69.23, None, None, -11.33, None, None, None, None, 1.411, None, None, None, None, None,2017-03-27 00:00:00, None,13
87.5, None, None, None, 0.071, 332.1, None, None, -15.0,896.0, None, None, None, None, None, 69.37, None, None, -13.11, None, None, None, None, 1.91, None, None, None, None, None,2017-03-27 01:00:00, None,13
87.7, None, None, None, 0.062, 293.8, None, None, -16.0,896.0, None, None, None, None, None, 69.2, None, None, -14.16, None, None, None, None, 27.77, None, None, None, None, None,2017-03-27 02:00:00, None,13
90.6, None, None, None, 0.054, 346.4, None, None, -15.0,896.0, None, None, None, None, None, 69.12, None, None, -13.54, None, None, None, None, 39.49, None, None, None, None, None,2017-03-27 03:00:00, None,13
90.0, None, None, None, 0.03, 144.4, None, None, -15.0,896.0, None, None, None, None, None, 69.18, None, None, -13.41, None, None, None, None, 61.67, None, None, None, None, None,2017-03-27 04:00:00, None,13
90.7, None, None, None, 0.071, 170.0, None, None, -14.0,896.0, None, None, None, None, None, 69.19, None, None, -12.72, None, None, None, None, 0.721, None, None, None, None, None,2017-03-27 05:00:00, None,13
91.2, None, None, None, 0.071, 161.5, None, None, -13.0,896.0, None, None, None, None, None, 69.13, None, None, -12.08, None, None, None, None, 3.188, None, None, None, None, None,2017-03-27 06:00:00, None,13
89.8, None, None, None, 0.071, 160.2, None, None, -13.0,896.0, None, None, None, None, None, 69.0, None, None, -12.28, None, None, None, None, 0.0, None, None, None, None, None,2017-03-27 07:00:00, None,13
88.0, None, None, None, 0.07, 155.2, None, None, -14.0,896.0, None, None, None, None, None, 68.97, None, None, -12.74, None, None, None, None, 8.25, None, None, None, None, None,2017-03-27 08:00:00, None,13
90.6, None, None, None, 0.07, 173.9, None, None, -12.0,896.0, None, None, None, None, None, 68.97, None, None, -11.31, None, None, None, None, 4.313, None, None, None, None, None,2017-03-27 09:00:00, None,13
89.6, None, None, None, 0.071, 174.3, None, None, -9.0,896.0, None, None, None, None, None, 69.17, None, None, -8.18, None, None, None, None, 7.18, None, None, None, None, None,2017-03-27 10:00:00, None,13
75.4, None, None, None, 0.128, 177.5, None, None, -8.0,896.0, None, None, None, None, None, 69.04, None, None, -4.633, None, None, None, None, 12.3, None, None, None, None, None,2017-03-27 11:00:00, None,13
70.8, None, None, None, 0.195, 173.4, None, None, -6.0,896.0, None, None, None, None, None, 68.95, None, None, -1.762, None, None, None, None, 23.14, None, None, None, None, None,2017-03-27 12:00:00, None,13
61.75, None, None, None, 0.464, 170.6, None, None, -6.0,896.0, None, None, None, None, None, 68.25, None, None, 0.239, None, None, None, None, 17.66, None, None, None, None, None,2017-03-27 13:00:00, None,13
59.78, None, None, None, 0.182, 162.9, None, None, -5.0,896.0, None, None, None, None, None, 68.26, None, None, 1.688, None, None, None, None, 39.19, None, None, None, None, None,2017-03-27 14:00:00, None,13
70.8, None, None, None, 0.351, 151.9, None, None, -3.0,896.0, None, None, None, None, None, 68.11, None, None, 1.45, None, None, None, None, 54.13, None, None, None, None, None,2017-03-27 15:00:00, None,13
75.3, None, None, None, 0.196, 138.7, None, None, -3.0,896.0, None, None, None, None, None, 68.23, None, None, 1.316, None, None, None, None, 45.7, None, None, None, None, None,2017-03-27 16:00:00, None,13
71.5, None, None, None, 0.162, 69.33, None, None, -3.0,896.0, None, None, None, None, None, 68.32, None, None, 1.924, None, None, None, None, 65.48, None, None, None, None, None,2017-03-27 17:00:00, None,13
72.1, None, None, None, 0.147, 134.5, None, None, -3.0,896.0, None, None, None, None, None, 68.26, None, None, 1.574, None, None, None, None, 64.12, None, None, None, None, None,2017-03-27 18:00:00, None,13
75.0, None, None, None, 0.173, 43.58, None, None, -3.0,895.0, None, None, None, None, None, 68.24, None, None, 0.617, None, None, None, None, 54.71, None, None, None, None, None,2017-03-27 19:00:00, None,13
80.1, None, None, None, 0.168, 25.49, None, None, -3.0,895.0, None, None, None, None, None, 68.23, None, None, -0.774, None, None, None, None, 51.45, None, None, None, None, None,2017-03-27 20:00:00, None,13
86.7, None, None, None, 0.072, 13.66, None, None, -3.0,895.0, None, None, None, None, None, 68.27, None, None, -1.601, None, None, None, None, 62.4, None, None, None, None, None,2017-03-27 21:00:00, None,13
90.6, None, None, None, 0.04, 150.2, None, None, -3.0,895.0, None, None, None, None, None, 68.2, None, None, -1.937, None, None, None, None, 62.64, None, None, None, None, None,2017-03-27 22:00:00, None,13
93.4, None, None, None, 0.065, 247.0, None, None, -4.0,895.0, None, None, None, None, None, 68.0, None, None, -2.955, None, None, None, None, 21.92, None, None, None, None, None,2017-03-27 23:00:00, None,13
96.0, None, None, None, 0.055, 102.7, None, None, -4.0,895.0, None, None, None, None, None, 68.04, None, None, -3.294, None, None, None, None, 38.18, None, None, None, None, None,2017-03-28 00:00:00, None,13
97.9, None, None, None, 0.06, 156.5, None, None, -3.0,895.0, None, None, None, None, None, 67.51, None, None, -3.237, None, None, None, None, 31.25, None, None, None, None, None,2017-03-28 01:00:00, None,13
99.8, None, None, None, 0.068, 156.9, None, None, -3.0,895.0, None, None, None, None, None, 67.61, None, None, -3.15, None, None, None, None, 19.87, None, None, None, None, None,2017-03-28 02:00:00, None,13
101.2, None, None, None, 0.023, 270.4, None, None, -3.0,895.0, None, None, None, None, None, 67.62, None, None, -3.15, None, None, None, None, 66.65, None, None, None, None, None,2017-03-28 03:00:00, None,13
101.6, None, None, None, 0.06, 191.9, None, None, -3.0,896.0, None, None, None, None, None, 67.48, None, None, -3.344, None, None, None, None, 31.29, None, None, None, None, None,2017-03-28 04:00:00, None,13
102.0, None, None, None, 0.027, 60.34, None, None, -3.0,896.0, None, None, None, None, None, 67.13, None, None, -3.277, None, None, None, None, 64.25, None, None, None, None, None,2017-03-28 05:00:00, None,13
101.5, None, None, None, 0.033, 141.7, None, None, -3.0,896.0, None, None, None, None, None, 70.6, None, None, -3.451, None, None, None, None, 59.06, None, None, None, None, None,2017-03-28 06:00:00, None,13
101.6, None, None, None, 0.045, 144.1, None, None, -4.0,896.0, None, None, None, None, None, 71.5, None, None, -3.86, None, None, None, None, 49.17, None, None, None, None, None,2017-03-28 07:00:00, None,13
101.6, None, None, None, 0.027, 81.2, None, None, -4.0,896.0, None, None, None, None, None, 70.9, None, None, -4.194, None, None, None, None, 63.92, None, None, None, None, None,2017-03-28 08:00:00, None,13
101.1, None, None, None, 0.034, 124.8, None, None, -4.0,897.0, None, None, None, None, None, 71.4, None, None, -4.008, None, None, None, None, 57.99, None, None, None, None, None,2017-03-28 09:00:00, None,13
91.0, None, None, None, 0.054, 183.7, None, None, -3.0,897.0, None, None, None, None, None, 71.2, None, None, -2.335, None, None, None, None, 43.35, None, None, None, None, None,2017-03-28 10:00:00, None,13
83.1, None, None, None, 0.053, 155.6, None, None, -3.0,897.0, None, None, None, None, None, 70.4, None, None, -0.979, None, None, None, None, 59.37, None, None, None, None, None,2017-03-28 11:00:00, None,13
76.1, None, None, None, 0.07, 184.4, None, None, -3.0,897.0, None, None, None, None, None, 70.0, None, None, 0.798, None, None, None, None, 32.19, None, None, None, None, None,2017-03-28 12:00:00, None,13
73.3, None, None, None, 0.306, 172.0, None, None, -1.0,897.0, None, None, None, None, None, 70.0, None, None, 3.254, None, None, None, None, 21.64, None, None, None, None, None,2017-03-28 13:00:00, None,13
54.74, None, None, None, 0.469, 171.0, None, None, -4.0,897.0, None, None, None, None, None, 68.82, None, None, 4.764, None, None, None, None, 23.23, None, None, None, None, None,2017-03-28 14:00:00, None,13
50.98, None, None, None, 0.383, 175.0, None, None, -4.0,897.0, None, None, None, None, None, 67.85, None, None, 5.542, None, None, None, None, 41.97, None, None, None, None, None,2017-03-28 15:00:00, None,13
52.71, None, None, None, 0.22, 233.9, None, None, -4.0,897.0, None, None, None, None, None, 67.18, None, None, 4.753, None, None, None, None, 34.72, None, None, None, None, None,2017-03-28 16:00:00, None,13
58.3, None, None, None, 0.58, 194.4, None, None, -4.0,897.0, None, None, None, None, None, 67.14, None, None, 3.908, None, None, None, None, 40.15, None, None, None, None, None,2017-03-28 17:00:00, None,13
59.49, None, None, None, 0.115, 185.7, None, None, -3.0,897.0, None, None, None, None, None, 66.59, None, None, 3.987, None, None, None, None, 24.31, None, None, None, None, None,2017-03-28 18:00:00, None,13
