CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -3.92, None, None,2016-01-11 18:00:00, None, None,19.05, 4.734,162.6, None, None, None, None, None, 57.4,2
None, -3.651, None, None,2016-01-11 19:00:00, None, None,19.49, 5.143,173.8, None, None, None, None, None, 61.08,2
None, -3.107, None, None,2016-01-11 20:00:00, None, None,20.18, 5.571,177.5, None, None, None, None, None, 60.07,2
None, -2.617, None, None,2016-01-11 21:00:00, None, None,26.71, 4.808,170.9, None, None, None, None, None, 61.22,2
None, -2.349, None, None,2016-01-11 22:00:00, None, None,17.7, 7.306,182.6, None, None, None, None, None, 61.93,2
None, -2.179, None, None,2016-01-11 23:00:00, None, None,12.39, 12.11,178.8, None, None, None, None, None, 61.41,2
None, -1.452, None, None,2016-01-12 00:00:00, None, None,18.7, 10.92,182.0, None, None, None, None, None, 62.16,2
None, -0.851, None, None,2016-01-12 01:00:00, None, None,16.9, 11.4,177.9, None, None, None, None, None, None,2
None, -0.294, None, None,2016-01-12 02:00:00, None, None,15.22, 13.14,168.8, None, None, None, None, None, 63.89,2
None, -0.139, None, None,2016-01-12 03:00:00, None, None,15.52, 13.79,171.9, None, None, None, None, None, 62.59,2
None, -0.297, None, None,2016-01-12 04:00:00, None, None,13.54, 15.42,175.0, None, None, None, None, None, 62.86,2
None, -0.06, None, None,2016-01-12 05:00:00, None, None,13.44, 16.52,174.3, None, None, None, None, None, 63.6,2
None, 0.053, None, None,2016-01-12 06:00:00, None, None,10.38, 14.86,159.5, None, None, None, None, None, 64.21,2
None, -0.48, None, None,2016-01-12 07:00:00, None, None,27.42, 4.773,184.9, None, None, None, None, None, 64.17,2
None, -0.873, None, None,2016-01-12 08:00:00, None, None,64.13, 3.094,155.1, None, None, None, None, None, 64.04,2
None, 0.091, None, None,2016-01-12 09:00:00, None, None,75.27, 2.399,61.86, None, None, None, None, None, 64.05,2
None, 0.861, None, None,2016-01-12 10:00:00, None, None,34.22, 2.243,165.3, None, None, None, None, None, 63.6,2
None, 1.094, None, None,2016-01-12 11:00:00, None, None,12.09, 5.256,42.08, None, None, None, None, None, 62.36,2
None, 2.351, None, None,2016-01-12 14:00:00, None, None,24.89, 1.921,13.22, None, None, None, None, None, 61.28,2
None, 2.152, None, None,2016-01-12 15:00:00, None, None,21.37, 1.45,46.39, None, None, None, None, None, 61.57,2
None, 1.539, None, None,2016-01-12 16:00:00, None, None,51.74, 1.679,74.27, None, None, None, None, None, 61.2,2
None, 1.021, None, None,2016-01-12 17:00:00, None, None,41.91, 3.134,158.1, None, None, None, None, None, 61.19,2
None, 1.06, None, None,2016-01-12 18:00:00, None, None,7.254, 8.08,170.0, None, None, None, None, None, 62.11,2
None, 0.623, None, None,2016-01-12 19:00:00, None, None,52.58, 5.083,158.3, None, None, None, None, None, 62.06,2
None, 0.376, None, None,2016-01-12 20:00:00, None, None,12.74, 13.11,114.8, None, None, None, None, None, 62.2,2
None, 0.299, None, None,2016-01-12 21:00:00, None, None,26.65, 9.0,111.3, None, None, None, None, None, 62.31,2
None, 0.186, None, None,2016-01-12 22:00:00, None, None,36.87, 6.027,110.9, None, None, None, None, None, 62.07,2
None, 0.068, None, None,2016-01-12 23:00:00, None, None,41.76, 4.493,112.2, None, None, None, None, None, 62.85,2
None, -0.06, None, None,2016-01-13 00:00:00, None, None,72.42, 0.972,155.7, None, None, None, None, None, 63.57,2
None, 0.01, None, None,2016-01-13 01:00:00, None, None,40.27, 0.0,235.5, None, None, None, None, None, 63.26,2
None, -0.017, None, None,2016-01-13 02:00:00, None, None,1.076, 0.0,211.3, None, None, None, None, None, 65.37,2
None, -0.014, None, None,2016-01-13 03:00:00, None, None,65.91, 0.0,289.6, None, None, None, None, None, 65.61,2
None, 0.09, None, None,2016-01-13 04:00:00, None, None,41.94, 0.0,349.5, None, None, None, None, None, 65.77,2
None, 0.01, None, None,2016-01-13 05:00:00, None, None,28.74, 0.0,257.2, None, None, None, None, None, 65.8,2
None, 0.009, None, None,2016-01-13 06:00:00, None, None,13.78, 0.0,182.1, None, None, None, None, None, 65.6,2
None, 0.005, None, None,2016-01-13 07:00:00, None, None,18.9, 0.001,195.4, None, None, None, None, None, 65.3,2
None, 0.178, None, None,2016-01-13 08:00:00, None, None,34.42, 1.504,207.7, None, None, None, None, None, 65.18,2
None, 0.326, None, None,2016-01-13 09:00:00, None, None,20.55, 8.75,175.4, None, None, None, None, None, 64.88,2
None, 0.618, None, None,2016-01-13 10:00:00, None, None,13.34, 14.58,159.6, None, None, None, None, None, 64.52,2
None, 0.592, None, None,2016-01-13 11:00:00, None, None,19.22, 14.13,161.6, None, None, None, None, None, 64.02,2
None, 0.67, None, None,2016-01-13 12:00:00, None, None,15.23, 19.38,166.0, None, None, None, None, None, 63.42,2
None, 0.562, None, None,2016-01-13 13:00:00, None, None,15.88, 18.35,159.6, None, None, None, None, None, 62.95,2
None, 0.59, None, None,2016-01-13 14:00:00, None, None,16.53, 20.73,158.5, None, None, None, None, None, 62.85,2
None, 0.456, None, None,2016-01-13 16:00:00, None, None,17.66, 20.29,163.1, None, None, None, None, None, 62.79,2
None, 0.203, None, None,2016-01-13 17:00:00, None, None,17.21, 8.94,154.6, None, None, None, None, None, 62.66,2
None, 0.05, None, None,2016-01-13 18:00:00, None, None,15.85, 20.8,155.2, None, None, None, None, None, 62.54,2
None, -0.01, None, None,2016-01-13 19:00:00, None, None,19.66, 17.41,163.9, None, None, None, None, None, 62.3,2
None, -0.21, None, None,2016-01-13 20:00:00, None, None,18.81, 18.69,168.6, None, None, None, None, None, 62.16,2
None, -0.35, None, None,2016-01-13 21:00:00, None, None,17.73, 16.31,170.4, None, None, None, None, None, 62.05,2
None, -0.542, None, None,2016-01-13 22:00:00, None, None,15.31, 14.48,172.6, None, None, None, None, None, 61.93,2
None, -0.48, None, None,2016-01-13 23:00:00, None, None,27.46, 11.0,174.9, None, None, None, None, None, 61.89,2
None, -0.526, None, None,2016-01-14 00:00:00, None, None,16.13, 13.57,169.1, None, None, None, None, None, 61.31,2
None, -0.744, None, None,2016-01-14 01:00:00, None, None,14.89, 15.16,168.5, None, None, None, None, None, 61.29,2
None, -0.761, None, None,2016-01-14 02:00:00, None, None,14.36, 16.4,169.1, None, None, None, None, None, 61.41,2
None, -0.702, None, None,2016-01-14 03:00:00, None, None,14.88, 16.54,163.3, None, None, None, None, None, 61.34,2
None, -0.606, None, None,2016-01-14 04:00:00, None, None,15.34, 16.85,159.2, None, None, None, None, None, 61.24,2
None, -0.61, None, None,2016-01-14 05:00:00, None, None,16.53, 14.68,158.5, None, None, None, None, None, 61.25,2
None, -0.633, None, None,2016-01-14 06:00:00, None, None,14.01, 14.27,158.3, None, None, None, None, None, 61.45,2
None, -0.67, None, None,2016-01-14 07:00:00, None, None,13.4, 14.75,154.5, None, None, None, None, None, 61.37,2
None, -0.775, None, None,2016-01-14 08:00:00, None, None,13.43, 16.2,159.3, None, None, None, None, None, 61.31,2
None, -0.73, None, None,2016-01-14 09:00:00, None, None,14.76, 14.45,159.5, None, None, None, None, None, 61.2,2
None, -0.769, None, None,2016-01-14 10:00:00, None, None,15.7, 15.37,163.8, None, None, None, None, None, 61.05,2
None, 0.086, None, None,2016-01-14 11:00:00, None, None,23.17, 10.16,164.7, None, None, None, None, None, 60.93,2
None, -0.35, None, None,2016-01-14 12:00:00, None, None,24.46, 11.42,167.5, None, None, None, None, None, 60.84,2
None, 0.05, None, None,2016-01-14 13:00:00, None, None,19.81, 10.84,167.8, None, None, None, None, None, 60.62,2
None, 0.022, None, None,2016-01-14 14:00:00, None, None,21.49, 8.45,166.9, None, None, None, None, None, 60.55,2
None, -0.297, None, None,2016-01-14 15:00:00, None, None,13.68, 13.31,160.3, None, None, None, None, None, 60.41,2
None, -0.493, None, None,2016-01-14 16:00:00, None, None,11.23, 9.84,160.1, None, None, None, None, None, 60.31,2
None, -0.503, None, None,2016-01-14 17:00:00, None, None,49.31, 4.572,126.1, None, None, None, None, None, 60.2,2
None, -1.131, None, None,2016-01-14 18:00:00, None, None,66.19, 0.909,138.9, None, None, None, None, None, 60.23,2
None, -1.53, None, None,2016-01-14 19:00:00, None, None,24.72, 4.956,46.1, None, None, None, None, None, 59.76,2
None, -1.693, None, None,2016-01-14 20:00:00, None, None,16.31, 7.567,20.0, None, None, None, None, None, 59.79,2
None, -1.669, None, None,2016-01-14 21:00:00, None, None,19.82, 8.09,19.32, None, None, None, None, None, 59.8,2
None, -2.181, None, None,2016-01-14 22:00:00, None, None,20.82, 9.24,18.12, None, None, None, None, None, 59.73,2
None, -2.459, None, None,2016-01-14 23:00:00, None, None,18.08, 12.63,20.01, None, None, None, None, None, 59.78,2
