pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,-0.681, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 00:00:00, None, 22.77, None,2
None, None,0.004, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 01:00:00, None, 22.75, None,2
None, None,-0.147, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 02:00:00, None, 22.65, None,2
None, None,-0.887, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 03:00:00, None, 22.53, None,2
None, None,-1.525, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 04:00:00, None, 22.78, None,2
None, None,-2.327, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 05:00:00, None, 22.68, None,2
None, None,-1.011, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 06:00:00, None, 22.5, None,2
None, None,-1.967, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 07:00:00, None, 22.68, None,2
None, None,-2.541, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 08:00:00, None, 22.61, None,2
None, None,-2.616, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 09:00:00, None, 22.65, None,2
None, None,-2.165, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 10:00:00, None, 22.63, None,2
None, None,-2.776, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 11:00:00, None, 22.65, None,2
None, None,-1.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 12:00:00, None, 22.64, None,2
None, None,-1.821, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 13:00:00, None, 22.61, None,2
None, None,-1.158, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 14:00:00, None, 22.61, None,2
None, None,-0.727, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 15:00:00, None, 22.59, None,2
None, None,-1.177, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 16:00:00, None, 22.53, None,2
None, None,-1.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 17:00:00, None, 22.57, None,2
None, None,-1.351, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 18:00:00, None, 22.55, None,2
None, None,-1.302, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 19:00:00, None, 22.59, None,2
None, None,-1.396, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 20:00:00, None, 22.53, None,2
None, None,-1.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 21:00:00, None, 22.52, None,2
None, None,-1.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 22:00:00, None, 22.51, None,2
None, None,-1.307, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-08 23:00:00, None, 22.52, None,2
None, None,-1.353, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-09 00:00:00, None, 22.4, None,2
None, None,-1.337, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-09 01:00:00, None, 22.34, None,2
None, None,-1.408, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-09 02:00:00, None, 22.25, None,2
None, None,-1.508, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-09 03:00:00, None, 22.11, None,2
None, None,-1.659, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-09 04:00:00, None, 22.0, None,2
None, None,-1.808, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-01-09 05:00:00, None, 21.98, None,2
