WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
8.9, None, None, None,76.6, None,2022-12-17 00:00:00, None,51
346.5, None, None, None,75.9, None,2022-12-17 01:00:00, None,51
5.6, None, None, None,76.0, None,2022-12-17 02:00:00, None,51
12.8, None, None, None,76.1, None,2022-12-17 03:00:00, None,51
28.1, None, None, None,66.8, None,2022-12-17 04:00:00, None,51
32.3, None, None, None,74.3, None,2022-12-17 05:00:00, None,51
109.9, None, None, None,83.7, None,2022-12-17 06:00:00, None,51
27.6, None, None, None,85.1, None,2022-12-17 07:00:00, None,51
53.9, None, None, None,88.7, None,2022-12-17 08:00:00, None,51
97.5, None, None, None,88.3, None,2022-12-17 09:00:00, None,51
16.6, None, None, None,89.1, None,2022-12-17 10:00:00, None,51
24.0, None, None, None,71.3, None,2022-12-17 11:00:00, None,51
15.2, None, None, None,58.0, None,2022-12-17 12:00:00, None,51
20.4, None, None, None,50.7, None,2022-12-17 13:00:00, None,51
27.3, None, None, None,44.8, None,2022-12-17 14:00:00, None,51
32.7, None, None, None,43.2, None,2022-12-17 15:00:00, None,51
30.4, None, None, None,44.9, None,2022-12-17 16:00:00, None,51
21.0, None, None, None,46.7, None,2022-12-17 17:00:00, None,51
6.5, None, None, None,46.4, None,2022-12-17 18:00:00, None,51
22.0, None, None, None,43.8, None,2022-12-17 19:00:00, None,51
24.0, None, None, None,43.0, None,2022-12-17 20:00:00, None,51
29.3, None, None, None,42.6, None,2022-12-17 21:00:00, None,51
30.2, None, None, None,41.0, None,2022-12-17 22:00:00, None,51
31.7, None, None, None,40.0, None,2022-12-17 23:00:00, None,51
26.5, None, None, None,38.6, None,2022-12-18 00:00:00, None,51
25.6, None, None, None,36.7, None,2022-12-18 01:00:00, None,51
26.2, None, None, None,36.6, None,2022-12-18 02:00:00, None,51
22.8, None, None, None,38.4, None,2022-12-18 03:00:00, None,51
13.3, None, None, None,39.1, None,2022-12-18 04:00:00, None,51
3.1, None, None, None,38.8, None,2022-12-18 05:00:00, None,51
32.2, None, None, None,41.3, None,2022-12-18 06:00:00, None,51
27.3, None, None, None,39.4, None,2022-12-18 07:00:00, None,51
14.6, None, None, None,39.1, None,2022-12-18 08:00:00, None,51
21.2, None, None, None,42.3, None,2022-12-18 09:00:00, None,51
30.9, None, None, None,41.0, None,2022-12-18 10:00:00, None,51
