WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
84.7,2022-12-17 00:00:00, None,99.9,51
82.9,2022-12-17 01:00:00, None,99.5,51
136.5,2022-12-17 02:00:00, None,99.9,51
220.9,2022-12-17 03:00:00, None,99.9,51
138.8,2022-12-17 04:00:00, None,100.0,51
134.8,2022-12-17 05:00:00, None,100.0,51
135.6,2022-12-17 06:00:00, None,100.0,51
147.0,2022-12-17 07:00:00, None,99.5,51
111.8,2022-12-17 08:00:00, None,100.0,51
92.3,2022-12-17 09:00:00, None,99.7,51
117.3,2022-12-17 10:00:00, None,99.6,51
95.7,2022-12-17 11:00:00, None,99.8,51
88.9,2022-12-17 12:00:00, None,100.0,51
81.9,2022-12-17 13:00:00, None,100.0,51
89.1,2022-12-17 14:00:00, None,100.0,51
103.1,2022-12-17 15:00:00, None,99.7,51
93.0,2022-12-17 16:00:00, None,99.7,51
102.1,2022-12-17 17:00:00, None,99.6,51
86.7,2022-12-17 18:00:00, None,99.9,51
80.6,2022-12-17 19:00:00, None,99.9,51
65.0,2022-12-17 20:00:00, None,100.0,51
134.2,2022-12-17 21:00:00, None,99.6,51
135.9,2022-12-17 22:00:00, None,99.5,51
147.2,2022-12-17 23:00:00, None,99.7,51
11.8,2022-12-18 00:00:00, None,99.6,51
155.1,2022-12-18 01:00:00, None,99.8,51
151.8,2022-12-18 02:00:00, None,99.8,51
209.2,2022-12-18 03:00:00, None,99.7,51
286.3,2022-12-18 04:00:00, None,99.8,51
122.6,2022-12-18 05:00:00, None,99.8,51
89.6,2022-12-18 06:00:00, None,99.7,51
91.8,2022-12-18 07:00:00, None,99.8,51
87.0,2022-12-18 08:00:00, None,99.9,51
92.8,2022-12-18 09:00:00, None,99.9,51
98.4,2022-12-18 10:00:00, None,99.8,51
73.1,2022-12-18 11:00:00, None,99.6,51
92.4,2022-12-18 12:00:00, None,99.5,51
106.6,2022-12-18 13:00:00, None,99.7,51
129.9,2022-12-18 14:00:00, None,99.6,51
113.1,2022-12-18 15:00:00, None,99.7,51
62.2,2022-12-18 16:00:00, None,99.8,51
200.8,2022-12-18 17:00:00, None,99.7,51
174.6,2022-12-18 18:00:00, None,99.6,51
131.9,2022-12-18 19:00:00, None,99.4,51
126.2,2022-12-18 20:00:00, None,99.9,51
96.7,2022-12-18 21:00:00, None,99.2,51
123.7,2022-12-18 22:00:00, None,99.3,51
172.6,2022-12-18 23:00:00, None,99.1,51
146.4,2022-12-19 00:00:00, None,97.3,51
92.8,2022-12-19 01:00:00, None,94.5,51
94.3,2022-12-19 02:00:00, None,91.3,51
158.8,2022-12-19 03:00:00, None,92.7,51
102.3,2022-12-19 04:00:00, None,89.8,51
91.7,2022-12-19 05:00:00, None,81.6,51
93.9,2022-12-19 06:00:00, None,78.1,51
97.0,2022-12-19 07:00:00, None,75.9,51
99.3,2022-12-19 08:00:00, None,76.3,51
131.7,2022-12-19 09:00:00, None,78.9,51
146.0,2022-12-19 10:00:00, None,77.7,51
106.4,2022-12-19 11:00:00, None,73.8,51
102.6,2022-12-19 12:00:00, None,75.0,51
89.7,2022-12-19 13:00:00, None,71.2,51
90.1,2022-12-19 14:00:00, None,81.4,51
83.6,2022-12-19 15:00:00, None,86.0,51
86.5,2022-12-19 16:00:00, None,87.2,51
93.0,2022-12-19 17:00:00, None,88.3,51
86.5,2022-12-19 18:00:00, None,89.1,51
84.8,2022-12-19 19:00:00, None,92.0,51
89.2,2022-12-19 20:00:00, None,92.6,51
90.6,2022-12-19 21:00:00, None,94.7,51
86.5,2022-12-19 22:00:00, None,96.0,51
87.4,2022-12-19 23:00:00, None,96.3,51
87.9,2022-12-20 00:00:00, None,96.0,51
89.8,2022-12-20 01:00:00, None,96.6,51
91.1,2022-12-20 02:00:00, None,97.9,51
104.7,2022-12-20 03:00:00, None,98.4,51
93.7,2022-12-20 04:00:00, None,98.4,51
90.2,2022-12-20 05:00:00, None,98.6,51
97.0,2022-12-20 06:00:00, None,98.2,51
93.0,2022-12-20 07:00:00, None,97.5,51
96.3,2022-12-20 08:00:00, None,96.7,51
92.4,2022-12-20 09:00:00, None,96.3,51
90.8,2022-12-20 10:00:00, None,95.6,51
97.5,2022-12-20 11:00:00, None,92.8,51
87.0,2022-12-20 12:00:00, None,92.0,51
94.0,2022-12-20 13:00:00, None,90.8,51
119.7,2022-12-20 14:00:00, None,85.6,51
101.5,2022-12-20 15:00:00, None,86.9,51
125.8,2022-12-20 16:00:00, None,86.0,51
118.2,2022-12-20 17:00:00, None,86.8,51
111.0,2022-12-20 18:00:00, None,87.4,51
93.6,2022-12-20 19:00:00, None,85.3,51
93.5,2022-12-20 20:00:00, None,86.3,51
144.0,2022-12-20 21:00:00, None,82.6,51
112.0,2022-12-20 22:00:00, None,81.3,51
