WDIR_VECT,time,week_of_year
189.0,2022-12-17 00:00:00,51
185.1,2022-12-17 01:00:00,51
164.2,2022-12-17 02:00:00,51
159.3,2022-12-17 03:00:00,51
187.9,2022-12-17 04:00:00,51
183.4,2022-12-17 05:00:00,51
182.3,2022-12-17 06:00:00,51
194.1,2022-12-17 07:00:00,51
169.7,2022-12-17 08:00:00,51
182.2,2022-12-17 09:00:00,51
190.4,2022-12-17 10:00:00,51
185.7,2022-12-17 11:00:00,51
179.3,2022-12-17 12:00:00,51
172.4,2022-12-17 13:00:00,51
169.9,2022-12-17 14:00:00,51
169.0,2022-12-17 15:00:00,51
144.5,2022-12-17 16:00:00,51
164.5,2022-12-17 17:00:00,51
169.5,2022-12-17 18:00:00,51
182.8,2022-12-17 19:00:00,51
185.6,2022-12-17 20:00:00,51
207.1,2022-12-17 21:00:00,51
325.9,2022-12-17 22:00:00,51
288.0,2022-12-17 23:00:00,51
188.4,2022-12-18 00:00:00,51
180.2,2022-12-18 01:00:00,51
185.1,2022-12-18 02:00:00,51
190.9,2022-12-18 03:00:00,51
187.2,2022-12-18 04:00:00,51
300.8,2022-12-18 05:00:00,51
265.2,2022-12-18 06:00:00,51
302.1,2022-12-18 07:00:00,51
307.0,2022-12-18 08:00:00,51
305.3,2022-12-18 09:00:00,51
299.9,2022-12-18 10:00:00,51
302.7,2022-12-18 11:00:00,51
306.1,2022-12-18 12:00:00,51
308.0,2022-12-18 13:00:00,51
308.1,2022-12-18 14:00:00,51
312.9,2022-12-18 15:00:00,51
328.7,2022-12-18 16:00:00,51
349.1,2022-12-18 17:00:00,51
144.1,2022-12-18 18:00:00,51
145.9,2022-12-18 19:00:00,51
143.8,2022-12-18 20:00:00,51
151.9,2022-12-18 21:00:00,51
201.2,2022-12-18 22:00:00,51
140.5,2022-12-18 23:00:00,51
141.5,2022-12-19 00:00:00,51
144.2,2022-12-19 01:00:00,51
159.7,2022-12-19 02:00:00,51
162.4,2022-12-19 03:00:00,51
130.5,2022-12-19 04:00:00,51
124.7,2022-12-19 05:00:00,51
131.4,2022-12-19 06:00:00,51
133.6,2022-12-19 07:00:00,51
124.4,2022-12-19 08:00:00,51
131.6,2022-12-19 09:00:00,51
136.4,2022-12-19 10:00:00,51
129.6,2022-12-19 11:00:00,51
126.7,2022-12-19 12:00:00,51
128.8,2022-12-19 13:00:00,51
145.5,2022-12-19 14:00:00,51
159.3,2022-12-19 15:00:00,51
135.9,2022-12-19 16:00:00,51
183.2,2022-12-19 17:00:00,51
188.8,2022-12-19 18:00:00,51
188.6,2022-12-19 19:00:00,51
187.6,2022-12-19 20:00:00,51
178.3,2022-12-19 21:00:00,51
211.0,2022-12-19 22:00:00,51
232.8,2022-12-19 23:00:00,51
216.2,2022-12-20 00:00:00,51
213.2,2022-12-20 01:00:00,51
208.3,2022-12-20 02:00:00,51
216.5,2022-12-20 03:00:00,51
214.3,2022-12-20 04:00:00,51
206.0,2022-12-20 05:00:00,51
218.3,2022-12-20 06:00:00,51
221.4,2022-12-20 07:00:00,51
237.2,2022-12-20 08:00:00,51
297.0,2022-12-20 09:00:00,51
300.6,2022-12-20 10:00:00,51
300.2,2022-12-20 11:00:00,51
307.1,2022-12-20 12:00:00,51
308.0,2022-12-20 13:00:00,51
305.1,2022-12-20 14:00:00,51
304.5,2022-12-20 15:00:00,51
308.1,2022-12-20 16:00:00,51
303.9,2022-12-20 17:00:00,51
298.2,2022-12-20 18:00:00,51
304.8,2022-12-20 19:00:00,51
304.4,2022-12-20 20:00:00,51
305.5,2022-12-20 21:00:00,51
304.8,2022-12-20 22:00:00,51
302.3,2022-12-20 23:00:00,51
