wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
,77.0, 7.3, None,4.7, None,8.5, None,205.0,0.0, 0.0, None,2022-05-07 00:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,77.0, None, None,4.1, None,7.9, None,227.0,0.0, 0.0, None,2022-05-07 01:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,80.0, 8.3, None,4.4, None,7.6, None,210.0,0.0, 0.0, None,2022-05-07 02:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,77.0, 7.6, None,4.1, None,7.9, None,217.0,0.0, 0.0, None,2022-05-07 03:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,81.0, 6.7, None,4.5, None,7.5, None,215.0,0.0, 0.0, None,2022-05-07 04:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,78.0, None, None,3.8, None,7.4, None,211.0,0.0, 0.0, None,2022-05-07 05:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,82.0, 2.7, None,4.0, None,6.9, None,240.0,0.0, 0.0, None,2022-05-07 06:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,79.0, 3.3, None,4.3, None,7.7, None,198.0,0.0, 0.0, None,2022-05-07 07:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,77.0, 4.7, None,4.3, None,8.1, None,216.0,0.0, 0.0, None,2022-05-07 08:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,70.0, 6.8, None,4.5, None,9.7, None,191.0,0.0, 0.0, None,2022-05-07 09:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,66.0, 9.8, None,5.3, None,11.4, None,188.0,0.0, 0.0, None,2022-05-07 10:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,71.0, 8.1, None,5.0, None,10.0, None,188.0,0.2, 0.2, None,2022-05-07 11:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,
