pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
0.4,2.4,2.422,84.8,0.0,0.0,4.4,85.0,0.7,2022-05-07 00:00:00, None,0.0,19
0.4,2.1,2.112,78.34,0.0,0.0,4.4,78.0,0.7,2022-05-07 01:00:00, None,-1.0,19
0.4,1.7,1.722,80.5,0.0,0.0,4.4,81.0,0.7,2022-05-07 02:00:00, None,-1.0,19
0.4,1.6,1.607,82.2,0.0,0.0,4.4,82.0,0.7,2022-05-07 03:00:00, None,-1.0,19
0.4,1.8,1.786,72.76,0.0,0.0,4.4,73.0,0.7,2022-05-07 04:00:00, None,-3.0,19
0.4,1.4,1.432,76.23,0.0,0.0,4.4,76.0,0.7,2022-05-07 05:00:00, None,-2.0,19
0.4,1.7,1.653,78.12,0.0,0.0,4.4,78.0,0.7,2022-05-07 06:00:00, None,-2.0,19
0.4,1.5,1.468,81.5,0.0,0.0,1.7,82.0,1.2,2022-05-07 07:00:00, None,-1.0,19
0.4,1.9,1.925,81.0,0.0,0.0,2.0,81.0,1.2,2022-05-07 08:00:00, None,-1.0,19
0.4,3.5,3.499,71.53,0.0,0.0,4.0,72.0,1.2,2022-05-07 09:00:00, None,-1.0,19
0.6,2.9,2.917,79.46,0.2,0.0,4.2,79.0,1.2,2022-05-07 10:00:00, None,0.0,19
0.6,5.3,5.306,57.08,0.0,0.0,5.5,57.0,1.2,2022-05-07 11:00:00, None,-3.0,19
0.6,6.5,6.495,55.65,0.0,0.0,6.8,56.0,1.2,2022-05-07 12:00:00, None,-2.0,19
0.6,4.6,4.571,67.3,0.0,0.0,7.2,67.0,1.2,2022-05-07 13:00:00, None,-1.0,19
0.6,7.1,7.05,45.81,0.0,0.0,8.1,46.0,1.2,2022-05-07 14:00:00, None,-4.0,19
0.6,7.6,7.583,39.76,0.0,0.0,8.1,40.0,1.2,2022-05-07 15:00:00, None,-5.0,19
0.6,6.7,6.737,37.24,0.0,0.0,8.1,37.0,1.2,2022-05-07 16:00:00, None,-7.0,19
0.4,6.5,6.52,41.55,0.0,0.0,8.1,42.0,1.2,2022-05-07 17:00:00, None,-6.0,19
0.2,4.8,4.805,48.11,0.0,0.0,8.1,48.0,1.2,2022-05-07 18:00:00, None,-5.0,19
0.2,3.0,3.04,50.61,0.0,0.0,4.9,51.0,3.1,2022-05-07 19:00:00, None,-6.0,19
0.2,2.1,2.092,52.54,0.0,0.0,4.9,53.0,2.1,2022-05-07 20:00:00, None,-7.0,19
0.2,1.1,1.052,59.24,0.0,0.0,4.9,59.0,1.0,2022-05-07 21:00:00, None,-6.0,19
