pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,2.719,96.9, None, None,37.9,1.066,304.5, None, None, None, None, None, None,2.0,980.0, None, None, None,2019-12-10 00:00:00, None, -0.055, None,50
None,2.029,97.0, None, None,58.27,2.226,331.1, None, None, None, None, None, None,2.0,979.0, None, None, None,2019-12-10 01:00:00, None, -0.056, None,50
None,2.005,97.7, None, None,57.61,2.81,299.3, None, None, None, None, None, None,2.0,979.0, None, None, None,2019-12-10 02:00:00, None, 0.015, None,50
None,2.603,97.1, None, None,53.29,1.269,300.0, None, None, None, None, None, None,2.0,979.0, None, None, None,2019-12-10 03:00:00, None, 0.053, None,50
None,2.774,97.0, None, None,66.56,1.062,340.0, None, None, None, None, None, None,2.0,979.0, None, None, None,2019-12-10 04:00:00, None, -0.037, None,50
None,2.91,97.6, None, None,61.4,0.818,12.29, None, None, None, None, None, None,3.0,978.0, None, None, None,2019-12-10 05:00:00, None, -0.004, None,50
None,2.995,97.5, None, None,49.58,0.952,297.6, None, None, None, None, None, None,3.0,978.0, None, None, None,2019-12-10 06:00:00, None, 0.021, None,50
None,3.009,97.4, None, None,26.06,1.692,16.46, None, None, None, None, None, None,3.0,978.0, None, None, None,2019-12-10 07:00:00, None, 0.025, None,50
None,3.559,97.7, None, None,32.19,1.508,31.8, None, None, None, None, None, None,3.0,978.0, None, None, None,2019-12-10 08:00:00, None, 0.036, None,50
None,3.497,98.4, None, None,56.43,1.789,56.29, None, None, None, None, None, None,3.0,978.0, None, None, None,2019-12-10 09:00:00, None, -0.063, None,50
None,3.908,98.9, None, None,53.37,2.199,43.96, None, None, None, None, None, None,4.0,978.0, None, None, None,2019-12-10 10:00:00, None, 0.116, None,50
None,3.941,99.1, None, None,35.92,2.773,53.26, None, None, None, None, None, None,4.0,978.0, None, None, None,2019-12-10 11:00:00, None, 0.053, None,50
None,4.181,99.2, None, None,34.78,3.005,45.51, None, None, None, None, None, None,4.0,977.0, None, None, None,2019-12-10 12:00:00, None, 0.133, None,50
None,3.915,99.1, None, None,40.54,2.576,46.76, None, None, None, None, None, None,4.0,977.0, None, None, None,2019-12-10 13:00:00, None, 0.088, None,50
None,4.046,99.4, None, None,46.11,2.461,64.72, None, None, None, None, None, None,4.0,977.0, None, None, None,2019-12-10 14:00:00, None, 0.031, None,50
None,4.235,100.0, None, None,41.86,2.703,44.47, None, None, None, None, None, None,4.0,977.0, None, None, None,2019-12-10 15:00:00, None, 0.062, None,50
None,3.996,100.2, None, None,46.43,1.204,67.18, None, None, None, None, None, None,4.0,977.0, None, None, None,2019-12-10 16:00:00, None, 0.027, None,50
None,4.045,100.5, None, None,55.63,1.001,47.98, None, None, None, None, None, None,4.0,977.0, None, None, None,2019-12-10 17:00:00, None, 0.046, None,50
None,4.086,100.9, None, None,58.45,0.853,48.75, None, None, None, None, None, None,4.0,976.0, None, None, None,2019-12-10 18:00:00, None, 0.064, None,50
None,4.351,100.9, None, None,46.3,0.815,27.72, None, None, None, None, None, None,4.0,976.0, None, None, None,2019-12-10 19:00:00, None, -0.023, None,50
None,4.163,101.0, None, None,59.0,1.607,131.1, None, None, None, None, None, None,4.0,976.0, None, None, None,2019-12-10 20:00:00, None, 0.065, None,50
None,4.684,101.1, None, None,42.32,1.838,49.99, None, None, None, None, None, None,5.0,976.0, None, None, None,2019-12-10 21:00:00, None, 0.045, None,50
None,4.773,101.1, None, None,24.95,2.108,44.64, None, None, None, None, None, None,5.0,976.0, None, None, None,2019-12-10 22:00:00, None, 0.005, None,50
None,4.819,101.3, None, None,71.1,0.23,270.3, None, None, None, None, None, None,5.0,976.0, None, None, None,2019-12-10 23:00:00, None, 0.04, None,50
None,4.764,101.4, None, None,43.32,1.186,203.4, None, None, None, None, None, None,5.0,976.0, None, None, None,2019-12-11 00:00:00, None, 0.015, None,50
None,4.634,101.6, None, None,71.05,1.86,156.3, None, None, None, None, None, None,5.0,976.0, None, None, None,2019-12-11 01:00:00, None, 0.064, None,50
None,4.674,101.8, None, None,21.38,2.998,45.02, None, None, None, None, None, None,5.0,975.0, None, None, None,2019-12-11 02:00:00, None, 0.051, None,50
None,4.79,101.9, None, None,17.03,1.916,44.77, None, None, None, None, None, None,5.0,975.0, None, None, None,2019-12-11 03:00:00, None, -0.001, None,50
None,4.75,102.0, None, None,32.23,1.728,63.25, None, None, None, None, None, None,5.0,975.0, None, None, None,2019-12-11 04:00:00, None, 0.019, None,50
None,4.494,102.1, None, None,37.8,1.736,137.9, None, None, None, None, None, None,4.0,975.0, None, None, None,2019-12-11 05:00:00, None, 0.02, None,50
None,4.623,102.1, None, None,66.11,0.916,139.9, None, None, None, None, None, None,5.0,975.0, None, None, None,2019-12-11 06:00:00, None, -0.014, None,50
None,4.817,102.0, None, None,47.46,1.376,13.98, None, None, None, None, None, None,5.0,975.0, None, None, None,2019-12-11 07:00:00, None, 0.09, None,50
None,5.001,102.0, None, None,21.07,2.78,32.55, None, None, None, None, None, None,5.0,974.0, None, None, None,2019-12-11 08:00:00, None, 0.076, None,50
None,5.105,102.0, None, None,28.91,4.79,41.92, None, None, None, None, None, None,5.0,973.0, None, None, None,2019-12-11 09:00:00, None, 0.08, None,50
None,5.282,101.9, None, None,26.89,4.833,51.65, None, None, None, None, None, None,5.0,973.0, None, None, None,2019-12-11 10:00:00, None, -0.016, None,50
None,5.349,101.9, None, None,31.51,4.775,58.8, None, None, None, None, None, None,5.0,973.0, None, None, None,2019-12-11 11:00:00, None, 0.162, None,50
None,5.444,101.9, None, None,31.1,4.1,52.32, None, None, None, None, None, None,5.0,972.0, None, None, None,2019-12-11 12:00:00, None, 0.231, None,50
None,5.82,101.9, None, None,23.65,5.628,42.02, None, None, None, None, None, None,6.0,971.0, None, None, None,2019-12-11 13:00:00, None, 0.09, None,50
None,5.528,101.9, None, None,29.89,3.679,38.1, None, None, None, None, None, None,6.0,970.0, None, None, None,2019-12-11 14:00:00, None, 0.029, None,50
None,5.836,102.0, None, None,72.98,2.281,4.375, None, None, None, None, None, None,6.0,969.0, None, None, None,2019-12-11 15:00:00, None, 0.184, None,50
None,5.929,102.0, None, None,45.26,1.973,10.2, None, None, None, None, None, None,6.0,968.0, None, None, None,2019-12-11 16:00:00, None, 0.196, None,50
None,5.728,102.0, None, None,46.38,1.921,58.02, None, None, None, None, None, None,6.0,968.0, None, None, None,2019-12-11 17:00:00, None, 0.187, None,50
None,5.581,101.9, None, None,31.19,3.038,45.91, None, None, None, None, None, None,6.0,967.0, None, None, None,2019-12-11 18:00:00, None, 0.133, None,50
None,5.489,102.0, None, None,25.62,2.839,31.5, None, None, None, None, None, None,6.0,966.0, None, None, None,2019-12-11 19:00:00, None, 0.097, None,50
None,5.723,101.9, None, None,31.5,3.029,45.98, None, None, None, None, None, None,6.0,965.0, None, None, None,2019-12-11 20:00:00, None, 0.098, None,50
None,5.32,102.0, None, None,24.94,2.307,22.67, None, None, None, None, None, None,5.0,963.0, None, None, None,2019-12-11 21:00:00, None, 0.098, None,50
None,5.249,102.1, None, None,50.18,0.981,312.5, None, None, None, None, None, None,5.0,964.0, None, None, None,2019-12-11 22:00:00, None, 0.225, None,50
None,5.252,102.1, None, None,60.9,1.476,342.6, None, None, None, None, None, None,5.0,964.0, None, None, None,2019-12-11 23:00:00, None, 0.111, None,50
None,5.199,102.1, None, None,45.54,2.134,266.2, None, None, None, None, None, None,5.0,964.0, None, None, None,2019-12-12 00:00:00, None, 0.057, None,50
None,5.902,101.8, None, None,16.63,11.37,212.9, None, None, None, None, None, None,6.0,964.0, None, None, None,2019-12-12 01:00:00, None, 0.058, None,50
None,6.37,99.7, None, None,16.33,13.93,213.4, None, None, None, None, None, None,6.0,966.0, None, None, None,2019-12-12 02:00:00, None, 0.053, None,50
None,6.205,95.0, None, None,17.91,13.0,220.1, None, None, None, None, None, None,5.0,967.0, None, None, None,2019-12-12 04:00:00, None, 0.054, None,50
None,6.006,96.2, None, None,15.86,13.31,221.4, None, None, None, None, None, None,5.0,968.0, None, None, None,2019-12-12 05:00:00, None, -0.148, None,50
None,5.971,94.0, None, None,14.78,11.03,221.5, None, None, None, None, None, None,5.0,968.0, None, None, None,2019-12-12 06:00:00, None, 0.049, None,50
None,6.235,94.6, None, None,66.81,4.125,237.5, None, None, None, None, None, None,5.0,968.0, None, None, None,2019-12-12 07:00:00, None, -0.097, None,50
None,5.696,97.2, None, None,23.17,6.966,223.5, None, None, None, None, None, None,5.0,968.0, None, None, None,2019-12-12 08:00:00, None, 0.049, None,50
None,5.276,97.8, None, None,43.25,3.359,227.4, None, None, None, None, None, None,5.0,969.0, None, None, None,2019-12-12 09:00:00, None, -0.015, None,50
None,5.423,98.2, None, None,79.19,2.809,62.08, None, None, None, None, None, None,5.0,968.0, None, None, None,2019-12-12 10:00:00, None, 0.066, None,50
None,5.592,98.2, None, None,69.07,1.383,196.4, None, None, None, None, None, None,5.0,968.0, None, None, None,2019-12-12 11:00:00, None, 0.124, None,50
None,5.692,98.6, None, None,32.26,3.834,240.6, None, None, None, None, None, None,5.0,968.0, None, None, None,2019-12-12 12:00:00, None, 0.136, None,50
None,3.993,98.5, None, None,36.7,2.248,308.3, None, None, None, None, None, None,4.0,968.0, None, None, None,2019-12-12 13:00:00, None, 0.092, None,50
None,3.753,98.4, None, None,37.78,2.801,272.9, None, None, None, None, None, None,4.0,968.0, None, None, None,2019-12-12 14:00:00, None, 0.118, None,50
None,4.146,98.7, None, None,28.71,2.536,254.8, None, None, None, None, None, None,4.0,968.0, None, None, None,2019-12-12 15:00:00, None, 0.087, None,50
None,4.318,97.7, None, None,19.08,6.089,238.7, None, None, None, None, None, None,4.0,969.0, None, None, None,2019-12-12 16:00:00, None, 0.021, None,50
None,4.288,98.7, None, None,15.83,8.01,231.3, None, None, None, None, None, None,4.0,969.0, None, None, None,2019-12-12 17:00:00, None, 0.08, None,50
None,4.432,98.1, None, None,20.63,7.556,207.0, None, None, None, None, None, None,4.0,970.0, None, None, None,2019-12-12 18:00:00, None, 0.052, None,50
None,3.659,98.0, None, None,15.74,7.729,206.0, None, None, None, None, None, None,3.0,971.0, None, None, None,2019-12-12 19:00:00, None, -0.204, None,50
None,4.607,97.8, None, None,13.83,6.158,230.8, None, None, None, None, None, None,4.0,972.0, None, None, None,2019-12-12 20:00:00, None, -0.06, None,50
None,4.705,97.3, None, None,17.71,6.678,229.7, None, None, None, None, None, None,4.0,973.0, None, None, None,2019-12-12 21:00:00, None, -0.01, None,50
None,4.564,92.5, None, None,17.11,9.49,234.4, None, None, None, None, None, None,3.0,973.0, None, None, None,2019-12-12 22:00:00, None, -0.223, None,50
None,5.426,88.2, None, None,28.97,9.49,243.3, None, None, None, None, None, None,4.0,973.0, None, None, None,2019-12-12 23:00:00, None, -0.173, None,50
None,4.947,93.4, None, None,15.75,9.51,232.8, None, None, None, None, None, None,4.0,974.0, None, None, None,2019-12-13 00:00:00, None, -0.136, None,50
None,4.525,96.8, None, None,16.65,6.144,230.1, None, None, None, None, None, None,4.0,975.0, None, None, None,2019-12-13 01:00:00, None, -0.07, None,50
None,4.194,95.5, None, None,15.17,8.79,233.0, None, None, None, None, None, None,4.0,975.0, None, None, None,2019-12-13 02:00:00, None, -0.015, None,50
None,4.073,96.9, None, None,16.74,9.42,224.7, None, None, None, None, None, None,4.0,976.0, None, None, None,2019-12-13 03:00:00, None, 0.007, None,50
None,3.635,97.1, None, None,19.1,6.496,211.8, None, None, None, None, None, None,3.0,975.0, None, None, None,2019-12-13 04:00:00, None, -0.118, None,50
None,3.791,98.0, None, None,19.12,6.255,221.3, None, None, None, None, None, None,4.0,976.0, None, None, None,2019-12-13 05:00:00, None, -0.025, None,50
None,3.61,97.8, None, None,30.66,3.552,232.1, None, None, None, None, None, None,3.0,976.0, None, None, None,2019-12-13 06:00:00, None, -0.242, None,50
None,3.886,98.3, None, None,26.4,3.536,238.1, None, None, None, None, None, None,4.0,976.0, None, None, None,2019-12-13 07:00:00, None, 0.002, None,50
None,3.975,96.6, None, None,24.12,4.392,245.9, None, None, None, None, None, None,3.0,976.0, None, None, None,2019-12-13 08:00:00, None, 0.002, None,50
None,4.723,92.9, None, None,13.86,6.335,238.5, None, None, None, None, None, None,4.0,976.0, None, None, None,2019-12-13 09:00:00, None, -0.011, None,50
None,6.312,91.0, None, None,16.35,7.278,225.0, None, None, None, None, None, None,5.0,976.0, None, None, None,2019-12-13 10:00:00, None, 0.388, None,50
None,6.059,91.2, None, None,18.75,8.44,200.1, None, None, None, None, None, None,5.0,976.0, None, None, None,2019-12-13 11:00:00, None, 0.167, None,50
