pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,-8.17, None, None, None, None, None, None, None, None, None, None,2019-12-10 00:00:00, None, None,50
None,-7.81, None, None, None, None, None, None, None, None, None, None,2019-12-10 01:00:00, None, None,50
None,-7.68, None, None, None, None, None, None, None, None, None, None,2019-12-10 02:00:00, None, None,50
None,-7.7, None, None, None, None, None, None, None, None, None, None,2019-12-10 03:00:00, None, None,50
None,-7.63, None, None, None, None, None, None, None, None, None, None,2019-12-10 04:00:00, None, None,50
None,-7.65, None, None, None, None, None, None, None, None, None, None,2019-12-10 05:00:00, None, None,50
None,-7.37, None, None, None, None, None, None, None, None, None, None,2019-12-10 06:00:00, None, None,50
None,-7.45, None, None, None, None, None, None, None, None, None, None,2019-12-10 07:00:00, None, None,50
None,-7.35, None, None, None, None, None, None, None, None, None, None,2019-12-10 08:00:00, None, None,50
None,-7.13, None, None, None, None, None, None, None, None, None, None,2019-12-10 09:00:00, None, None,50
None,-6.564, None, None, None, None, None, None, None, None, None, None,2019-12-10 10:00:00, None, None,50
None,-5.496, None, None, None, None, None, None, None, None, None, None,2019-12-10 11:00:00, None, None,50
None,-4.987, None, None, None, None, None, None, None, None, None, None,2019-12-10 12:00:00, None, None,50
None,-4.431, None, None, None, None, None, None, None, None, None, None,2019-12-10 13:00:00, None, None,50
None,-5.481, None, None, None, None, None, None, None, None, None, None,2019-12-10 14:00:00, None, None,50
None,-6.548, None, None, None, None, None, None, None, None, None, None,2019-12-10 15:00:00, None, None,50
None,-6.86, None, None, None, None, None, None, None, None, None, None,2019-12-10 16:00:00, None, None,50
None,-7.02, None, None, None, None, None, None, None, None, None, None,2019-12-10 17:00:00, None, None,50
None,-6.994, None, None, None, None, None, None, None, None, None, None,2019-12-10 18:00:00, None, None,50
None,-7.05, None, None, None, None, None, None, None, None, None, None,2019-12-10 19:00:00, None, None,50
None,-7.03, None, None, None, None, None, None, None, None, None, None,2019-12-10 20:00:00, None, None,50
None,-6.847, None, None, None, None, None, None, None, None, None, None,2019-12-10 21:00:00, None, None,50
None,-6.534, None, None, None, None, None, None, None, None, None, None,2019-12-10 22:00:00, None, None,50
None,-6.378, None, None, None, None, None, None, None, None, None, None,2019-12-10 23:00:00, None, None,50
None,-6.184, None, None, None, None, None, None, None, None, None, None,2019-12-11 00:00:00, None, None,50
None,-6.154, None, None, None, None, None, None, None, None, None, None,2019-12-11 01:00:00, None, None,50
None,-5.707, None, None, None, None, None, None, None, None, None, None,2019-12-11 02:00:00, None, None,50
None,-5.825, None, None, None, None, None, None, None, None, None, None,2019-12-11 03:00:00, None, None,50
None,-5.361, None, None, None, None, None, None, None, None, None, None,2019-12-11 04:00:00, None, None,50
None,-5.564, None, None, None, None, None, None, None, None, None, None,2019-12-11 05:00:00, None, None,50
None,-5.642, None, None, None, None, None, None, None, None, None, None,2019-12-11 06:00:00, None, None,50
None,-5.157, None, None, None, None, None, None, None, None, None, None,2019-12-11 07:00:00, None, None,50
None,-4.657, None, None, None, None, None, None, None, None, None, None,2019-12-11 08:00:00, None, None,50
None,-5.119, None, None, None, None, None, None, None, None, None, None,2019-12-11 09:00:00, None, None,50
None,-4.533, None, None, None, None, None, None, None, None, None, None,2019-12-11 10:00:00, None, None,50
None,-3.426, None, None, None, None, None, None, None, None, None, None,2019-12-11 11:00:00, None, None,50
None,-3.056, None, None, None, None, None, None, None, None, None, None,2019-12-11 12:00:00, None, None,50
None,-2.98, None, None, None, None, None, None, None, None, None, None,2019-12-11 13:00:00, None, None,50
None,-2.856, None, None, None, None, None, None, None, None, None, None,2019-12-11 14:00:00, None, None,50
None,-3.265, None, None, None, None, None, None, None, None, None, None,2019-12-11 15:00:00, None, None,50
None,-3.504, None, None, None, None, None, None, None, None, None, None,2019-12-11 16:00:00, None, None,50
None,-3.608, None, None, None, None, None, None, None, None, None, None,2019-12-11 17:00:00, None, None,50
None,-3.665, None, None, None, None, None, None, None, None, None, None,2019-12-11 18:00:00, None, None,50
None,-3.704, None, None, None, None, None, None, None, None, None, None,2019-12-11 19:00:00, None, None,50
None,-3.779, None, None, None, None, None, None, None, None, None, None,2019-12-11 20:00:00, None, None,50
None,-3.655, None, None, None, None, None, None, None, None, None, None,2019-12-11 21:00:00, None, None,50
None,-3.589, None, None, None, None, None, None, None, None, None, None,2019-12-11 22:00:00, None, None,50
None,-3.675, None, None, None, None, None, None, None, None, None, None,2019-12-11 23:00:00, None, None,50
None,-3.646, None, None, None, None, None, None, None, None, None, None,2019-12-12 00:00:00, None, None,50
None,-3.723, None, None, None, None, None, None, None, None, None, None,2019-12-12 01:00:00, None, None,50
None,-3.675, None, None, None, None, None, None, None, None, None, None,2019-12-12 02:00:00, None, None,50
None,-3.636, None, None, None, None, None, None, None, None, None, None,2019-12-12 03:00:00, None, None,50
None,-3.655, None, None, None, None, None, None, None, None, None, None,2019-12-12 04:00:00, None, None,50
None,-3.599, None, None, None, None, None, None, None, None, None, None,2019-12-12 05:00:00, None, None,50
None,-3.551, None, None, None, None, None, None, None, None, None, None,2019-12-12 06:00:00, None, None,50
None,-3.494, None, None, None, None, None, None, None, None, None, None,2019-12-12 07:00:00, None, None,50
None,-3.369, None, None, None, None, None, None, None, None, None, None,2019-12-12 08:00:00, None, None,50
None,-3.111, None, None, None, None, None, None, None, None, None, None,2019-12-12 09:00:00, None, None,50
None,-2.323, None, None, None, None, None, None, None, None, None, None,2019-12-12 10:00:00, None, None,50
None,-1.763, None, None, None, None, None, None, None, None, None, None,2019-12-12 11:00:00, None, None,50
None,-1.544, None, None, None, None, None, None, None, None, None, None,2019-12-12 12:00:00, None, None,50
None,-1.326, None, None, None, None, None, None, None, None, None, None,2019-12-12 13:00:00, None, None,50
None,-1.26, None, None, None, None, None, None, None, None, None, None,2019-12-12 14:00:00, None, None,50
None,-1.571, None, None, None, None, None, None, None, None, None, None,2019-12-12 15:00:00, None, None,50
None,-1.761, None, None, None, None, None, None, None, None, None, None,2019-12-12 16:00:00, None, None,50
None,-1.81, None, None, None, None, None, None, None, None, None, None,2019-12-12 17:00:00, None, None,50
None,-1.895, None, None, None, None, None, None, None, None, None, None,2019-12-12 18:00:00, None, None,50
None,-1.858, None, None, None, None, None, None, None, None, None, None,2019-12-12 19:00:00, None, None,50
None,-1.878, None, None, None, None, None, None, None, None, None, None,2019-12-12 20:00:00, None, None,50
None,-1.887, None, None, None, None, None, None, None, None, None, None,2019-12-12 21:00:00, None, None,50
None,-1.915, None, None, None, None, None, None, None, None, None, None,2019-12-12 22:00:00, None, None,50
None,-2.086, None, None, None, None, None, None, None, None, None, None,2019-12-12 23:00:00, None, None,50
None,-2.133, None, None, None, None, None, None, None, None, None, None,2019-12-13 00:00:00, None, None,50
None,-2.323, None, None, None, None, None, None, None, None, None, None,2019-12-13 01:00:00, None, None,50
None,-2.352, None, None, None, None, None, None, None, None, None, None,2019-12-13 02:00:00, None, None,50
None,-2.38, None, None, None, None, None, None, None, None, None, None,2019-12-13 03:00:00, None, None,50
None,-2.38, None, None, None, None, None, None, None, None, None, None,2019-12-13 04:00:00, None, None,50
None,-2.428, None, None, None, None, None, None, None, None, None, None,2019-12-13 05:00:00, None, None,50
None,-2.399, None, None, None, None, None, None, None, None, None, None,2019-12-13 06:00:00, None, None,50
None,-2.314, None, None, None, None, None, None, None, None, None, None,2019-12-13 07:00:00, None, None,50
None,-2.219, None, None, None, None, None, None, None, None, None, None,2019-12-13 08:00:00, None, None,50
None,-1.782, None, None, None, None, None, None, None, None, None, None,2019-12-13 09:00:00, None, None,50
None,-1.175, None, None, None, None, None, None, None, None, None, None,2019-12-13 10:00:00, None, None,50
None,-0.568, None, None, None, None, None, None, None, None, None, None,2019-12-13 11:00:00, None, None,50
None,-0.274, None, None, None, None, None, None, None, None, None, None,2019-12-13 12:00:00, None, None,50
None,0.181, None, None, None, None, None, None, None, None, None, None,2019-12-13 13:00:00, None, None,50
None,0.077, None, None, None, None, None, None, None, None, None, None,2019-12-13 14:00:00, None, None,50
None,-0.103, None, None, None, None, None, None, None, None, None, None,2019-12-13 15:00:00, None, None,50
None,-0.358, None, None, None, None, None, None, None, None, None, None,2019-12-13 16:00:00, None, None,50
None,-0.549, None, None, None, None, None, None, None, None, None, None,2019-12-13 17:00:00, None, None,50
None,-0.691, None, None, None, None, None, None, None, None, None, None,2019-12-13 18:00:00, None, None,50
None,-0.777, None, None, None, None, None, None, None, None, None, None,2019-12-13 19:00:00, None, None,50
None,-0.937, None, None, None, None, None, None, None, None, None, None,2019-12-13 20:00:00, None, None,50
None,-1.024, None, None, None, None, None, None, None, None, None, None,2019-12-13 21:00:00, None, None,50
None,-1.052, None, None, None, None, None, None, None, None, None, None,2019-12-13 22:00:00, None, None,50
None,-1.1, None, None, None, None, None, None, None, None, None, None,2019-12-13 23:00:00, None, None,50
