pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, None,-7.55, None, None, None, None, None, None,2019-12-10 00:00:00, None, None,50
None, None,-6.777, None, None, None, None, None, None,2019-12-10 01:00:00, None, None,50
None, None,-6.267, None, None, None, None, None, None,2019-12-10 02:00:00, None, None,50
None, None,-5.951, None, None, None, None, None, None,2019-12-10 03:00:00, None, None,50
None, None,-5.967, None, None, None, None, None, None,2019-12-10 04:00:00, None, None,50
None, None,-5.868, None, None, None, None, None, None,2019-12-10 05:00:00, None, None,50
None, None,-5.774, None, None, None, None, None, None,2019-12-10 06:00:00, None, None,50
None, None,-5.649, None, None, None, None, None, None,2019-12-10 07:00:00, None, None,50
None, None,-5.599, None, None, None, None, None, None,2019-12-10 08:00:00, None, None,50
None, None,-5.259, None, None, None, None, None, None,2019-12-10 09:00:00, None, None,50
None, None,-4.945, None, None, None, None, None, None,2019-12-10 10:00:00, None, None,50
None, None,-4.132, None, None, None, None, None, None,2019-12-10 11:00:00, None, None,50
None, None,-3.57, None, None, None, None, None, None,2019-12-10 12:00:00, None, None,50
None, None,-2.869, None, None, None, None, None, None,2019-12-10 13:00:00, None, None,50
None, None,-2.781, None, None, None, None, None, None,2019-12-10 14:00:00, None, None,50
None, None,-2.935, None, None, None, None, None, None,2019-12-10 15:00:00, None, None,50
None, None,-3.031, None, None, None, None, None, None,2019-12-10 16:00:00, None, None,50
None, None,-3.173, None, None, None, None, None, None,2019-12-10 17:00:00, None, None,50
None, None,-3.288, None, None, None, None, None, None,2019-12-10 18:00:00, None, None,50
None, None,-3.238, None, None, None, None, None, None,2019-12-10 19:00:00, None, None,50
None, None,-3.273, None, None, None, None, None, None,2019-12-10 20:00:00, None, None,50
None, None,-3.391, None, None, None, None, None, None,2019-12-10 21:00:00, None, None,50
None, None,-3.75, None, None, None, None, None, None,2019-12-10 22:00:00, None, None,50
None, None,-3.851, None, None, None, None, None, None,2019-12-10 23:00:00, None, None,50
None, None,-3.939, None, None, None, None, None, None,2019-12-11 00:00:00, None, None,50
None, None,-3.98, None, None, None, None, None, None,2019-12-11 01:00:00, None, None,50
None, None,-3.818, None, None, None, None, None, None,2019-12-11 02:00:00, None, None,50
None, None,-3.957, None, None, None, None, None, None,2019-12-11 03:00:00, None, None,50
None, None,-3.949, None, None, None, None, None, None,2019-12-11 04:00:00, None, None,50
None, None,-3.83, None, None, None, None, None, None,2019-12-11 05:00:00, None, None,50
None, None,-3.807, None, None, None, None, None, None,2019-12-11 06:00:00, None, None,50
None, None,-3.782, None, None, None, None, None, None,2019-12-11 07:00:00, None, None,50
None, None,-3.62, None, None, None, None, None, None,2019-12-11 08:00:00, None, None,50
None, None,-2.903, None, None, None, None, None, None,2019-12-11 09:00:00, None, None,50
None, None,-2.165, None, None, None, None, None, None,2019-12-11 10:00:00, None, None,50
None, None,-1.521, None, None, None, None, None, None,2019-12-11 11:00:00, None, None,50
None, None,-1.711, None, None, None, None, None, None,2019-12-11 12:00:00, None, None,50
None, None,-1.228, None, None, None, None, None, None,2019-12-11 13:00:00, None, None,50
None, None,-1.141, None, None, None, None, None, None,2019-12-11 14:00:00, None, None,50
None, None,-1.387, None, None, None, None, None, None,2019-12-11 15:00:00, None, None,50
None, None,-1.9, None, None, None, None, None, None,2019-12-11 16:00:00, None, None,50
None, None,-2.12, None, None, None, None, None, None,2019-12-11 17:00:00, None, None,50
None, None,-2.36, None, None, None, None, None, None,2019-12-11 18:00:00, None, None,50
None, None,-2.274, None, None, None, None, None, None,2019-12-11 19:00:00, None, None,50
None, None,-2.212, None, None, None, None, None, None,2019-12-11 20:00:00, None, None,50
None, None,-2.07, None, None, None, None, None, None,2019-12-11 21:00:00, None, None,50
None, None,-2.288, None, None, None, None, None, None,2019-12-11 22:00:00, None, None,50
None, None,-2.393, None, None, None, None, None, None,2019-12-11 23:00:00, None, None,50
None, None,-2.49, None, None, None, None, None, None,2019-12-12 00:00:00, None, None,50
None, None,-2.45, None, None, None, None, None, None,2019-12-12 01:00:00, None, None,50
None, None,-2.403, None, None, None, None, None, None,2019-12-12 02:00:00, None, None,50
None, None,-2.38, None, None, None, None, None, None,2019-12-12 03:00:00, None, None,50
None, None,-2.343, None, None, None, None, None, None,2019-12-12 04:00:00, None, None,50
None, None,-2.149, None, None, None, None, None, None,2019-12-12 05:00:00, None, None,50
None, None,-2.06, None, None, None, None, None, None,2019-12-12 06:00:00, None, None,50
None, None,-1.792, None, None, None, None, None, None,2019-12-12 07:00:00, None, None,50
None, None,-1.762, None, None, None, None, None, None,2019-12-12 08:00:00, None, None,50
None, None,-1.294, None, None, None, None, None, None,2019-12-12 09:00:00, None, None,50
None, None,-0.667, None, None, None, None, None, None,2019-12-12 10:00:00, None, None,50
None, None,0.004, None, None, None, None, None, None,2019-12-12 11:00:00, None, None,50
None, None,0.681, None, None, None, None, None, None,2019-12-12 12:00:00, None, None,50
None, None,1.272, None, None, None, None, None, None,2019-12-12 13:00:00, None, None,50
None, None,0.902, None, None, None, None, None, None,2019-12-12 14:00:00, None, None,50
None, None,0.489, None, None, None, None, None, None,2019-12-12 15:00:00, None, None,50
None, None,0.238, None, None, None, None, None, None,2019-12-12 16:00:00, None, None,50
None, None,0.159, None, None, None, None, None, None,2019-12-12 17:00:00, None, None,50
None, None,0.148, None, None, None, None, None, None,2019-12-12 18:00:00, None, None,50
None, None,0.193, None, None, None, None, None, None,2019-12-12 19:00:00, None, None,50
None, None,0.118, None, None, None, None, None, None,2019-12-12 20:00:00, None, None,50
None, None,0.17, None, None, None, None, None, None,2019-12-12 21:00:00, None, None,50
None, None,0.138, None, None, None, None, None, None,2019-12-12 22:00:00, None, None,50
None, None,0.125, None, None, None, None, None, None,2019-12-12 23:00:00, None, None,50
None, None,0.092, None, None, None, None, None, None,2019-12-13 00:00:00, None, None,50
None, None,0.094, None, None, None, None, None, None,2019-12-13 01:00:00, None, None,50
None, None,0.09, None, None, None, None, None, None,2019-12-13 02:00:00, None, None,50
None, None,0.149, None, None, None, None, None, None,2019-12-13 03:00:00, None, None,50
None, None,0.145, None, None, None, None, None, None,2019-12-13 04:00:00, None, None,50
