RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.733,119.8, None, None, None, 1016.0, None, None, None, None, None, 12.9, None, None, -4.361, None, None, None, None,54.86, None, None, None, None, None,2019-12-10 00:00:00, None,50
None, None, None, None, 1.051,88.3, None, None, None, 1015.0, None, None, None, None, None, 13.0, None, None, -4.305, None, None, None, None,62.53, None, None, None, None, None,2019-12-10 01:00:00, None,50
None, None, None, None, 1.07,133.6, None, None, None, 1015.0, None, None, None, None, None, 13.18, None, None, -4.354, None, None, None, None,56.95, None, None, None, None, None,2019-12-10 02:00:00, None,50
None, None, None, None, 0.962,21.2, None, None, None, 1015.0, None, None, None, None, None, 13.35, None, None, -3.713, None, None, None, None,55.65, None, None, None, None, None,2019-12-10 03:00:00, None,50
None, None, None, None, 0.712,108.0, None, None, None, 1015.0, None, None, None, None, None, 13.35, None, None, -3.869, None, None, None, None,59.62, None, None, None, None, None,2019-12-10 04:00:00, None,50
None, None, None, None, 0.901,129.9, None, None, None, 1015.0, None, None, None, None, None, 13.35, None, None, -2.586, None, None, None, None,49.15, None, None, None, None, None,2019-12-10 05:00:00, None,50
None, None, None, None, 0.253,320.7, None, None, None, 1013.0, None, None, None, None, None, 13.37, None, None, -2.903, None, None, None, None,73.6, None, None, None, None, None,2019-12-10 06:00:00, None,50
None, None, None, None, 0.253,307.0, None, None, None, 1013.0, None, None, None, None, None, 13.22, None, None, -1.892, None, None, None, None,74.0, None, None, None, None, None,2019-12-10 07:00:00, None,50
None, None, None, None, 0.814,16.28, None, None, None, 1012.0, None, None, None, None, None, 13.1, None, None, -2.788, None, None, None, None,56.68, None, None, None, None, None,2019-12-10 08:00:00, None,50
None, None, None, None, 0.559,25.56, None, None, None, 1012.0, None, None, None, None, None, 13.21, None, None, -2.529, None, None, None, None,61.73, None, None, None, None, None,2019-12-10 09:00:00, None,50
None, None, None, None, 0.506,87.9, None, None, None, 1012.0, None, None, None, None, None, 12.96, None, None, -2.385, None, None, None, None,63.92, None, None, None, None, None,2019-12-10 10:00:00, None,50
None, None, None, None, 0.634,162.6, None, None, None, 1013.0, None, None, None, None, None, 13.39, None, None, -1.222, None, None, None, None,58.4, None, None, None, None, None,2019-12-10 11:00:00, None,50
