pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-1.504,44.26, None, None, None, None, None, None, None, -11.0, None, None, None,2018-02-12 00:00:00, None,3.18, None,7
None,-2.371,48.57, None, None, None, None, None, None, None, -11.0, None, None, None,2018-02-12 01:00:00, None,3.194, None,7
None,-2.516,47.5, None, None, None, None, None, None, None, -11.0, None, None, None,2018-02-12 02:00:00, None,3.254, None,7
None,-3.288,48.71, None, None, None, None, None, None, None, -12.0, None, None, None,2018-02-12 03:00:00, None,3.266, None,7
None,-4.012,52.96, None, None, None, None, None, None, None, -11.0, None, None, None,2018-02-12 04:00:00, None,3.276, None,7
None,-4.639,52.76, None, None, None, None, None, None, None, -12.0, None, None, None,2018-02-12 05:00:00, None,3.292, None,7
None,-5.406,53.84, None, None, None, None, None, None, None, -12.0, None, None, None,2018-02-12 06:00:00, None,3.253, None,7
None,-5.593,52.7, None, None, None, None, None, None, None, -13.0, None, None, None,2018-02-12 07:00:00, None,3.254, None,7
None,-5.83,52.3, None, None, None, None, None, None, None, -13.0, None, None, None,2018-02-12 08:00:00, None,3.273, None,7
None,-6.162,56.15, None, None, None, None, None, None, None, -13.0, None, None, None,2018-02-12 09:00:00, None,3.313, None,7
None,-5.785,51.01, None, None, None, None, None, None, None, -13.0, None, None, None,2018-02-12 10:00:00, None,3.314, None,7
None,-4.922,53.71, None, None, None, None, None, None, None, -12.0, None, None, None,2018-02-12 11:00:00, None,3.337, None,7
None,-3.819,48.31, None, None, None, None, None, None, None, -12.0, None, None, None,2018-02-12 12:00:00, None,3.31, None,7
None,-2.279,45.81, None, None, None, None, None, None, None, -11.0, None, None, None,2018-02-12 13:00:00, None,3.304, None,7
None,-1.044,49.64, None, None, None, None, None, None, None, -9.0, None, None, None,2018-02-12 14:00:00, None,3.283, None,7
None,-0.611,48.22, None, None, None, None, None, None, None, -9.0, None, None, None,2018-02-12 15:00:00, None,3.26, None,7
None,-0.465,54.7, None, None, None, None, None, None, None, -8.0, None, None, None,2018-02-12 16:00:00, None,3.236, None,7
None,-0.272,58.67, None, None, None, None, None, None, None, -7.0, None, None, None,2018-02-12 17:00:00, None,3.198, None,7
None,-0.706,66.63, None, None, None, None, None, None, None, -6.0, None, None, None,2018-02-12 18:00:00, None,3.202, None,7
None,-0.61,69.8, None, None, None, None, None, None, None, -5.0, None, None, None,2018-02-12 19:00:00, None,3.135, None,7
None,-0.61,71.4, None, None, None, None, None, None, None, -5.0, None, None, None,2018-02-12 20:00:00, None,3.11, None,7
None,-0.658,73.2, None, None, None, None, None, None, None, -4.0, None, None, None,2018-02-12 21:00:00, None,3.158, None,7
None,-0.318,73.8, None, None, None, None, None, None, None, -4.0, None, None, None,2018-02-12 22:00:00, None,3.112, None,7
None,-0.223,74.2, None, None, None, None, None, None, None, -4.0, None, None, None,2018-02-12 23:00:00, None,3.087, None,7
None,-0.32,78.9, None, None, None, None, None, None, None, -3.0, None, None, None,2018-02-13 00:00:00, None,3.017, None,7
None,-0.32,81.1, None, None, None, None, None, None, None, -3.0, None, None, None,2018-02-13 01:00:00, None,3.08, None,7
None,-0.368,85.3, None, None, None, None, None, None, None, -2.0, None, None, None,2018-02-13 02:00:00, None,3.054, None,7
None,-0.271,89.1, None, None, None, None, None, None, None, -2.0, None, None, None,2018-02-13 03:00:00, None,3.023, None,7
None,0.162,88.7, None, None, None, None, None, None, None, -1.0, None, None, None,2018-02-13 04:00:00, None,2.738, None,7
None,0.645,83.1, None, None, None, None, None, None, None, -2.0, None, None, None,2018-02-13 05:00:00, None,2.633, None,7
None,0.114,88.0, None, None, None, None, None, None, None, -2.0, None, None, None,2018-02-13 06:00:00, None,2.722, None,7
None,1.513,79.0, None, None, None, None, None, None, None, -2.0, None, None, None,2018-02-13 07:00:00, None,2.654, None,7
None,0.259,89.4, None, None, None, None, None, None, None, -1.0, None, None, None,2018-02-13 08:00:00, None,2.732, None,7
None,1.031,87.1, None, None, None, None, None, None, None, -1.0, None, None, None,2018-02-13 09:00:00, None,2.643, None,7
None,2.189,82.6, None, None, None, None, None, None, None, 0.0, None, None, None,2018-02-13 10:00:00, None,2.557, None,7
None,1.657,88.1, None, None, None, None, None, None, None, 0.0, None, None, None,2018-02-13 11:00:00, None,3.285, None,7
None,1.995,92.9, None, None, None, None, None, None, None, 1.0, None, None, None,2018-02-13 12:00:00, None,3.231, None,7
None,1.267,95.0, None, None, None, None, None, None, None, 1.0, None, None, None,2018-02-13 13:00:00, None,3.007, None,7
None,1.32,95.8, None, None, None, None, None, None, None, 1.0, None, None, None,2018-02-13 14:00:00, None,2.537, None,7
None,1.803,95.2, None, None, None, None, None, None, None, 1.0, None, None, None,2018-02-13 15:00:00, None,2.521, None,7
