AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None,2.0,2019-04-09,6.5,11.8,15
None,28.0,2019-04-10,5.1,7.7,15
None,8.0,2019-04-11,5.2,8.3,15
None,0.0,2019-04-12,4.1,12.8,15
None,32.0,2019-04-13,5.0,8.2,15
None,2.0,2019-04-14,3.9,7.9,15
None,0.0,2019-04-15,3.5,13.6,15
