TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-16.618,0.6,89.6,10.59,0.0,929.45,0.0,0.56,2017-12-03 00:00:00,91.3,-17.9,49
-15.305,0.6,89.1,12.35,0.0,929.85,0.0,0.56,2017-12-03 01:00:00,103.9,-16.7,49
-15.506,0.6,88.8,12.35,0.0,929.85,0.0,0.56,2017-12-03 02:00:00,108.1,-17.0,49
-15.024,0.6,88.7,12.94,0.0,930.05,0.0,0.0,2017-12-03 03:00:00,108.1,-16.5,49
-14.865,0.6,89.0,12.94,0.0,930.35,0.0,0.0,2017-12-03 04:00:00,108.1,-16.3,49
-15.628,0.6,89.0,12.35,0.0,930.75,0.0,0.56,2017-12-03 05:00:00,108.1,-17.0,49
-15.628,0.6,89.0,11.76,0.0,930.95,0.0,0.37,2017-12-03 06:00:00,109.5,-17.0,49
-15.385,0.6,88.9,12.35,0.0,931.35,0.0,0.37,2017-12-03 07:00:00,109.5,-16.8,49
-15.466,0.6,89.2,12.94,0.0,932.25,0.0,0.0,2017-12-03 08:00:00,109.5,-16.9,49
-14.197,34.4,89.0,14.12,0.0,932.65,0.0,0.37,2017-12-03 09:00:00,109.5,-15.6,49
-11.361,93.1,89.4,17.06,0.0,933.05,0.0,0.0,2017-12-03 10:00:00,109.5,-12.8,49
-9.439,91.9,89.9,18.24,0.0,933.35,0.0,0.56,2017-12-03 11:00:00,109.5,-10.8,49
-7.51,119.4,90.1,18.24,0.0,933.85,0.0,0.0,2017-12-03 12:00:00,109.5,-8.9,49
-6.642,174.4,89.6,18.82,0.74,934.15,0.0,2.97,2017-12-03 13:00:00,103.9,-8.1,49
-6.357,48.1,87.1,17.06,1.86,934.55,0.0,5.38,2017-12-03 14:00:00,78.6,-8.2,49
-6.866,25.6,86.8,16.47,1.67,935.25,0.0,4.64,2017-12-03 15:00:00,75.8,-8.7,49
-8.264,0.6,88.4,13.53,1.11,935.85,0.0,3.34,2017-12-03 16:00:00,85.6,-9.9,49
-8.663,0.6,91.5,15.88,0.37,936.75,0.0,2.04,2017-12-03 17:00:00,105.3,-9.8,49
-9.542,0.6,91.4,16.47,0.56,936.95,0.0,2.04,2017-12-03 18:00:00,84.2,-10.7,49
-8.563,0.6,91.8,18.82,0.56,937.45,0.0,2.04,2017-12-03 19:00:00,85.6,-9.7,49
-11.794,0.6,91.7,15.29,0.19,937.95,0.0,1.3,2017-12-03 20:00:00,123.5,-12.9,49
-13.734,0.6,91.6,13.53,0.0,938.65,0.0,0.19,2017-12-03 21:00:00,144.6,-14.8,49
-14.905,0.6,91.1,13.53,0.0,939.15,0.0,1.48,2017-12-03 22:00:00,179.7,-16.1,49
-14.786,0.6,90.8,14.12,0.0,939.65,0.0,0.19,2017-12-03 23:00:00,214.8,-16.0,49
-15.425,0.6,90.7,14.12,0.0,940.25,0.0,0.37,2017-12-04 00:00:00,214.8,-16.6,49
-14.471,0.6,89.3,15.88,0.0,940.45,0.0,0.56,2017-12-04 01:00:00,214.8,-15.9,49
-12.938,0.6,89.8,17.06,0.0,940.25,0.0,0.93,2017-12-04 02:00:00,195.1,-14.3,49
