CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-12.96, 69.76, None, None, None,45.04,10.0, None,21.62, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2019-10-29 00:00:00, None, None, None, None,44
None,-13.39, 76.8, None, None, None,13.16,25.01, None,5.834, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2019-10-29 01:00:00, None, None, None, None,44
None,-13.58, 75.3, None, None, None,22.69,14.29, None,8.92, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2019-10-29 02:00:00, None, None, None, None,44
None,-13.91, 70.4, None, None, None,16.5,17.3, None,10.99, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2019-10-29 03:00:00, None, None, None, None,44
None,-14.33, 67.77, None, None, None,30.76,8.03, None,41.47, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2019-10-29 04:00:00, None, None, None, None,44
None,-13.8, 61.54, None, None, None,22.46,11.76, None,25.12, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2019-10-29 05:00:00, None, None, None, None,44
None,-13.27, 48.13, None, None, None,22.38,11.05, None,46.79, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2019-10-29 06:00:00, None, None, None, None,44
None,-13.27, 42.84, None, None, None,19.9,9.13, None,81.5, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2019-10-29 07:00:00, None, None, None, None,44
None,-11.26, 22.19, None, None, None,10.83,14.08, None,57.43, None, None, None, None, None, -27.0, None, None, None, None, None, None, None,2019-10-29 08:00:00, None, None, None, None,44
None,-10.54, 15.02, None, None, None,15.77,13.24, None,31.92, None, None, None, None, None, -30.0, None, None, None, None, None, None, None,2019-10-29 09:00:00, None, None, None, None,44
None,-8.86, 11.13, None, None, None,10.15,15.87, None,23.28, None, None, None, None, None, -32.0, None, None, None, None, None, None, None,2019-10-29 10:00:00, None, None, None, None,44
None,-7.87, 9.45, None, None, None,6.144,13.52, None,15.47, None, None, None, None, None, -32.0, None, None, None, None, None, None, None,2019-10-29 11:00:00, None, None, None, None,44
None,-5.58, 12.87, None, None, None,21.02,5.451, None,17.82, None, None, None, None, None, -27.0, None, None, None, None, None, None, None,2019-10-29 12:00:00, None, None, None, None,44
None,-2.587, 15.47, None, None, None,50.73,1.129, None,32.44, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2019-10-29 13:00:00, None, None, None, None,44
None,-1.08, 16.94, None, None, None,48.77,1.318, None,267.9, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2019-10-29 14:00:00, None, None, None, None,44
None,-3.584, 12.25, None, None, None,28.45,3.53, None,300.8, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2019-10-29 15:00:00, None, None, None, None,44
None,-4.306, 21.29, None, None, None,13.14,6.827, None,312.9, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2019-10-29 16:00:00, None, None, None, None,44
None,-5.117, 25.44, None, None, None,8.48,8.91, None,264.3, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2019-10-29 17:00:00, None, None, None, None,44
None,-5.835, 25.77, None, None, None,15.06,8.35, None,281.6, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2019-10-29 18:00:00, None, None, None, None,44
None,-4.441, 17.27, None, None, None,8.31,14.14, None,320.3, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2019-10-29 19:00:00, None, None, None, None,44
None,-5.384, 21.23, None, None, None,4.176,15.12, None,321.2, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2019-10-29 20:00:00, None, None, None, None,44
None,-2.938, 50.9, None, None, None,7.04,18.34, None,329.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2019-10-29 21:00:00, None, None, None, None,44
None,-2.868, 55.73, None, None, None,6.757,15.1, None,348.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-29 22:00:00, None, None, None, None,44
None,-2.866, 56.2, None, None, None,7.82,13.96, None,353.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-29 23:00:00, None, None, None, None,44
None,-1.716, 57.28, None, None, None,5.156,16.35, None,7.21, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2019-10-30 00:00:00, None, None, None, None,44
None,-2.148, 59.09, None, None, None,4.616,16.73, None,12.78, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2019-10-30 01:00:00, None, None, None, None,44
None,-2.627, 60.02, None, None, None,7.13,19.32, None,12.78, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-30 02:00:00, None, None, None, None,44
None,-1.668, 55.0, None, None, None,4.619,17.32, None,23.83, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-30 03:00:00, None, None, None, None,44
None,-1.429, 51.58, None, None, None,5.368,17.34, None,16.22, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-30 04:00:00, None, None, None, None,44
None,-1.525, 51.45, None, None, None,12.62,13.32, None,356.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-30 05:00:00, None, None, None, None,44
None,-0.949, 46.69, None, None, None,9.67,11.17, None,324.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-30 06:00:00, None, None, None, None,44
None,-0.758, 43.07, None, None, None,4.864,14.06, None,321.9, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2019-10-30 07:00:00, None, None, None, None,44
None,0.536, 34.5, None, None, None,7.35,12.18, None,304.7, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2019-10-30 08:00:00, None, None, None, None,44
None,0.632, 32.49, None, None, None,5.323,10.6, None,300.5, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2019-10-30 09:00:00, None, None, None, None,44
None,0.632, 35.04, None, None, None,14.26,6.845, None,306.3, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2019-10-30 10:00:00, None, None, None, None,44
None,1.444, 30.61, None, None, None,27.22,5.346, None,316.4, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2019-10-30 11:00:00, None, None, None, None,44
None,2.716, 30.81, None, None, None,18.22,4.086, None,305.1, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2019-10-30 12:00:00, None, None, None, None,44
None,3.029, 37.02, None, None, None,32.89,2.603, None,210.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-30 13:00:00, None, None, None, None,44
None,2.734, 38.22, None, None, None,29.44,7.24, None,222.2, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-30 14:00:00, None, None, None, None,44
None,2.139, 39.95, None, None, None,19.18,5.828, None,203.6, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-30 15:00:00, None, None, None, None,44
None,4.388, 34.8, None, None, None,16.71,7.96, None,212.4, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-30 16:00:00, None, None, None, None,44
None,3.479, 37.61, None, None, None,25.15,7.45, None,195.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-30 17:00:00, None, None, None, None,44
None,1.992, 41.56, None, None, None,32.42,6.405, None,227.5, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2019-10-30 18:00:00, None, None, None, None,44
None,-0.304, 46.98, None, None, None,9.02,11.9, None,246.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-30 19:00:00, None, None, None, None,44
None,-0.303, 48.39, None, None, None,5.106,19.0, None,263.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-30 20:00:00, None, None, None, None,44
None,-0.903, 51.68, None, None, None,5.927,18.46, None,271.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-30 21:00:00, None, None, None, None,44
None,-1.371, 52.49, None, None, None,4.385,16.87, None,270.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-30 22:00:00, None, None, None, None,44
None,-1.502, 53.71, None, None, None,8.92,12.03, None,281.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-30 23:00:00, None, None, None, None,44
None,-1.548, 52.24, None, None, None,23.21,7.07, None,273.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-31 00:00:00, None, None, None, None,44
None,-1.788, 55.99, None, None, None,30.88,9.5, None,299.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2019-10-31 01:00:00, None, None, None, None,44
