AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
5.8,0.0, 20.8,2018-11-05 00:00:00, 247.0,93.0,45
5.8,0.0, 18.8,2018-11-05 00:15:00, 236.0,93.0,45
5.7,0.0, 20.3,2018-11-05 00:30:00, 242.0,94.0,45
5.7,0.0, 20.6,2018-11-05 00:45:00, 238.0,95.0,45
5.7,0.0, 18.4,2018-11-05 01:00:00, 243.0,96.0,45
5.7,0.0, 21.0,2018-11-05 01:15:00, 243.0,96.0,45
5.6,0.0, 20.9,2018-11-05 01:30:00, 241.0,96.0,45
5.6,0.0, 21.6,2018-11-05 01:45:00, 238.0,96.0,45
5.8,0.0, 21.5,2018-11-05 02:00:00, 235.0,95.0,45
5.8,0.0, 24.0,2018-11-05 02:15:00, 242.0,94.0,45
5.7,0.0, 34.0,2018-11-05 02:30:00, 247.0,93.0,45
5.7,0.0, 26.6,2018-11-05 02:45:00, 245.0,93.0,45
5.8,0.0, 21.6,2018-11-05 03:00:00, 238.0,92.0,45
5.9,0.0, 20.4,2018-11-05 03:15:00, 237.0,93.0,45
6.0,0.0, 18.8,2018-11-05 03:30:00, 240.0,93.0,45
6.1,0.0, 17.6,2018-11-05 03:45:00, 229.0,93.0,45
6.1,0.0, 23.0,2018-11-05 04:00:00, 236.0,94.0,45
5.9,0.0, 21.1,2018-11-05 04:15:00, 230.0,95.0,45
5.8,0.0, 21.5,2018-11-05 04:30:00, 227.0,95.0,45
5.8,0.0, 19.9,2018-11-05 04:45:00, 239.0,95.0,45
5.7,0.0, 20.1,2018-11-05 05:00:00, 232.0,95.0,45
5.7,0.0, 19.2,2018-11-05 05:15:00, 248.0,94.0,45
5.7,0.0, 19.4,2018-11-05 05:30:00, 236.0,93.0,45
5.6,0.0, 14.4,2018-11-05 05:45:00, 235.0,93.0,45
5.7,0.0, 14.6,2018-11-05 06:00:00, 237.0,93.0,45
5.7,0.0, 16.9,2018-11-05 06:15:00, 231.0,93.0,45
5.8,0.0, 17.7,2018-11-05 06:30:00, 233.0,94.0,45
5.8,0.0, 20.1,2018-11-05 06:45:00, 234.0,95.0,45
5.7,0.0, 18.5,2018-11-05 07:00:00, 233.0,95.0,45
5.6,0.0, 20.5,2018-11-05 07:15:00, 237.0,95.0,45
5.5,0.0, 19.7,2018-11-05 07:30:00, 243.0,96.0,45
5.5,0.0, 21.5,2018-11-05 07:45:00, 246.0,95.0,45
5.7,0.0, 17.2,2018-11-05 08:00:00, 235.0,93.0,45
5.8,0.0, 18.6,2018-11-05 08:15:00, 242.0,94.0,45
5.8,0.0, 22.2,2018-11-05 08:30:00, 244.0,95.0,45
