WDIR_VECT,time,HUMIDITY,week_of_year
114.0,2020-10-28 00:00:00, 99.6,44
224.4,2020-10-28 01:00:00, 99.7,44
188.9,2020-10-28 02:00:00, 99.9,44
86.2,2020-10-28 03:00:00, 99.9,44
106.1,2020-10-28 04:00:00, 99.8,44
112.3,2020-10-28 05:00:00, 99.7,44
125.7,2020-10-28 06:00:00, 99.6,44
108.0,2020-10-28 07:00:00, 99.8,44
98.1,2020-10-28 08:00:00, 99.8,44
161.7,2020-10-28 09:00:00, 99.7,44
227.1,2020-10-28 10:00:00, 99.5,44
211.6,2020-10-28 11:00:00, 99.4,44
64.4,2020-10-28 12:00:00, 95.4,44
129.7,2020-10-28 13:00:00, 92.3,44
79.8,2020-10-28 14:00:00, 91.1,44
121.9,2020-10-28 15:00:00, 91.9,44
263.9,2020-10-28 16:00:00, 92.1,44
267.8,2020-10-28 17:00:00, 94.5,44
274.1,2020-10-28 18:00:00, 95.5,44
293.6,2020-10-28 19:00:00, 96.2,44
281.6,2020-10-28 20:00:00, 97.3,44
292.7,2020-10-28 21:00:00, 96.9,44
180.5,2020-10-28 22:00:00, 97.3,44
107.0,2020-10-28 23:00:00, 98.2,44
188.7,2020-10-29 00:00:00, 98.8,44
225.4,2020-10-29 01:00:00, 99.4,44
253.3,2020-10-29 02:00:00, 99.7,44
218.0,2020-10-29 03:00:00, 99.7,44
267.4,2020-10-29 04:00:00, 99.7,44
350.0,2020-10-29 05:00:00, 99.6,44
286.8,2020-10-29 06:00:00, 99.5,44
201.9,2020-10-29 07:00:00, 99.2,44
60.2,2020-10-29 08:00:00, 96.5,44
65.6,2020-10-29 09:00:00, 94.4,44
111.8,2020-10-29 10:00:00, 92.5,44
99.1,2020-10-29 11:00:00, 91.0,44
188.3,2020-10-29 12:00:00, 89.0,44
210.0,2020-10-29 13:00:00, 88.3,44
141.6,2020-10-29 14:00:00, 89.8,44
144.8,2020-10-29 15:00:00, 93.1,44
272.3,2020-10-29 16:00:00, 97.4,44
348.8,2020-10-29 17:00:00, 98.2,44
317.5,2020-10-29 18:00:00, 98.4,44
284.3,2020-10-29 19:00:00, 98.6,44
317.8,2020-10-29 20:00:00, 98.7,44
335.1,2020-10-29 21:00:00, 98.8,44
51.3,2020-10-29 22:00:00, 98.8,44
289.3,2020-10-29 23:00:00, 99.0,44
240.0,2020-10-30 00:00:00, 99.0,44
253.6,2020-10-30 01:00:00, 99.0,44
289.2,2020-10-30 02:00:00, 99.1,44
284.6,2020-10-30 03:00:00, 99.1,44
292.2,2020-10-30 04:00:00, 99.1,44
275.4,2020-10-30 05:00:00, 99.1,44
276.0,2020-10-30 06:00:00, 97.4,44
291.4,2020-10-30 07:00:00, 94.4,44
296.7,2020-10-30 08:00:00, 94.2,44
300.4,2020-10-30 09:00:00, 93.7,44
214.5,2020-10-30 10:00:00, 84.8,44
271.7,2020-10-30 11:00:00, 82.8,44
278.5,2020-10-30 12:00:00, 85.2,44
334.3,2020-10-30 13:00:00, 78.9,44
316.8,2020-10-30 14:00:00, 77.4,44
307.3,2020-10-30 15:00:00, 73.8,44
181.0,2020-10-30 16:00:00, 79.3,44
230.6,2020-10-30 17:00:00, 71.5,44
251.4,2020-10-30 18:00:00, 67.9,44
267.6,2020-10-30 19:00:00, 79.0,44
102.6,2020-10-30 20:00:00, 83.6,44
110.4,2020-10-30 21:00:00, 93.4,44
99.6,2020-10-30 22:00:00, 97.2,44
103.5,2020-10-30 23:00:00, 97.6,44
118.1,2020-10-31 00:00:00, 93.5,44
125.3,2020-10-31 01:00:00, 92.6,44
123.7,2020-10-31 02:00:00, 91.9,44
116.6,2020-10-31 03:00:00, 93.5,44
117.8,2020-10-31 04:00:00, 92.7,44
113.0,2020-10-31 05:00:00, 90.1,44
147.8,2020-10-31 06:00:00, 91.8,44
116.6,2020-10-31 07:00:00, 91.1,44
124.2,2020-10-31 08:00:00, 89.4,44
315.7,2020-10-31 09:00:00, 90.5,44
103.8,2020-10-31 10:00:00, 87.2,44
108.3,2020-10-31 11:00:00, 81.7,44
116.6,2020-10-31 12:00:00, 73.1,44
127.1,2020-10-31 13:00:00, 70.7,44
124.6,2020-10-31 14:00:00, 72.8,44
219.0,2020-10-31 15:00:00, 73.0,44
176.9,2020-10-31 16:00:00, 77.8,44
124.5,2020-10-31 17:00:00, 87.5,44
183.3,2020-10-31 18:00:00, 92.1,44
178.8,2020-10-31 19:00:00, 94.1,44
118.6,2020-10-31 20:00:00, 93.0,44
115.2,2020-10-31 21:00:00, 91.1,44
117.9,2020-10-31 22:00:00, 90.7,44
118.7,2020-10-31 23:00:00, 91.1,44
126.2,2020-11-01 00:00:00, 92.3,44
135.4,2020-11-01 01:00:00, 94.1,44
223.0,2020-11-01 02:00:00, 96.2,44
177.9,2020-11-01 03:00:00, 97.8,44
132.8,2020-11-01 04:00:00, 97.2,44
119.8,2020-11-01 05:00:00, 90.5,44
126.8,2020-11-01 06:00:00, 83.0,44
138.2,2020-11-01 07:00:00, 85.1,44
124.9,2020-11-01 08:00:00, 88.1,44
123.6,2020-11-01 09:00:00, 84.5,44
132.1,2020-11-01 10:00:00, 84.9,44
118.2,2020-11-01 11:00:00, 78.7,44
117.7,2020-11-01 12:00:00, 75.6,44
118.6,2020-11-01 13:00:00, 75.2,44
119.2,2020-11-01 14:00:00, 75.3,44
127.8,2020-11-01 15:00:00, 79.3,44
178.4,2020-11-01 16:00:00, 85.9,44
213.5,2020-11-01 17:00:00, 90.1,44
200.7,2020-11-01 18:00:00, 93.1,44
189.7,2020-11-01 19:00:00, 93.9,44
150.9,2020-11-01 20:00:00, 89.1,44
218.5,2020-11-01 21:00:00, 92.5,44
177.0,2020-11-01 22:00:00, 94.9,44
173.4,2020-11-01 23:00:00, 95.3,44
231.3,2020-11-02 00:00:00, 91.4,44
141.0,2020-11-02 01:00:00, 75.6,44
114.0,2020-11-02 02:00:00, 82.0,44
118.1,2020-11-02 03:00:00, 86.1,44
5.4,2020-11-02 04:00:00, 86.1,44
213.1,2020-11-02 05:00:00, 88.4,44
107.0,2020-11-02 06:00:00, 86.4,44
134.7,2020-11-02 07:00:00, 87.2,44
138.5,2020-11-02 08:00:00, 90.8,44
76.2,2020-11-02 09:00:00, 90.5,44
108.9,2020-11-02 10:00:00, 84.5,44
113.7,2020-11-02 11:00:00, 83.6,44
99.5,2020-11-02 12:00:00, 76.7,44
103.9,2020-11-02 13:00:00, 73.2,44
104.9,2020-11-02 14:00:00, 70.4,44
102.3,2020-11-02 15:00:00, 69.5,44
105.7,2020-11-02 16:00:00, 69.7,44
124.5,2020-11-02 17:00:00, 72.0,44
110.1,2020-11-02 18:00:00, 74.3,44
162.6,2020-11-02 19:00:00, 85.2,44
148.5,2020-11-02 20:00:00, 87.9,44
242.6,2020-11-02 21:00:00, 91.8,44
197.1,2020-11-02 22:00:00, 91.5,44
168.0,2020-11-02 23:00:00, 91.6,44
157.2,2020-11-03 00:00:00, 92.2,44
213.3,2020-11-03 01:00:00, 93.8,44
121.9,2020-11-03 02:00:00, 96.2,44
165.3,2020-11-03 03:00:00, 98.0,44
217.5,2020-11-03 04:00:00, 98.5,44
79.9,2020-11-03 05:00:00, 98.8,44
100.8,2020-11-03 06:00:00, 98.6,44
93.8,2020-11-03 07:00:00, 98.1,44
103.4,2020-11-03 08:00:00, 97.7,44
73.5,2020-11-03 09:00:00, 97.1,44
70.8,2020-11-03 10:00:00, 95.5,44
70.2,2020-11-03 11:00:00, 91.7,44
57.9,2020-11-03 12:00:00, 91.4,44
248.5,2020-11-03 13:00:00, 87.5,44
245.5,2020-11-03 14:00:00, 84.6,44
320.5,2020-11-03 15:00:00, 75.5,44
285.0,2020-11-03 16:00:00, 75.7,44
230.1,2020-11-03 17:00:00, 85.1,44
226.8,2020-11-03 18:00:00, 90.6,44
273.5,2020-11-03 19:00:00, 91.8,44
301.7,2020-11-03 20:00:00, 95.0,44
293.9,2020-11-03 21:00:00, 95.4,44
254.9,2020-11-03 22:00:00, 95.5,44
242.9,2020-11-03 23:00:00, 97.5,44
