WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
194.5, 13.8, 1.46375, 82.1, 84.4812,2019-09-17 00:00:00, 13.3681,38
192.1, 13.4, 1.54357, 84.5, 84.8328,2019-09-17 01:00:00, 13.0979,38
196.9, 13.1, 1.46491, 84.8, 85.4129,2019-09-17 02:00:00, 13.1203,38
179.6, 13.1, 1.27324, 85.4, 87.5919,2019-09-17 03:00:00, 12.8101,38
184.9, 12.8, 1.34611, 87.6, 89.3747,2019-09-17 04:00:00, 12.6783,38
217.2, 12.7, 1.06875, 89.4, 90.6275,2019-09-17 05:00:00, 12.6767,38
210.1, 12.7, 2.47418, 90.6, 89.5997,2019-09-17 06:00:00, 12.8172,38
145.5, 12.8, 3.05988, 89.6, 90.1882,2019-09-17 07:00:00, 12.5237,38
129.0, 12.5, 2.39592, 90.2, 90.4971,2019-09-17 08:00:00, 12.5876,38
124.9, 12.6, 1.78857, 90.5, 89.4913,2019-09-17 09:00:00, 12.9978,38
145.4, 13.0, 1.52602, 89.5, 88.5566,2019-09-17 10:00:00, 13.2116,38
202.7, 13.2, 2.42473, 88.6, 87.3707,2019-09-17 11:00:00, 13.5211,38
160.3, 13.5, 3.41715, 87.4, 86.652,2019-09-17 12:00:00, 13.4774,38
140.3, 13.5, 2.78618, 86.7, 87.6809,2019-09-17 13:00:00, 13.9429,38
187.3, 13.9, 2.3642, 87.7, 86.0947,2019-09-17 14:00:00, 14.3742,38
195.4, 14.4, 1.92704, 86.1, 87.1937,2019-09-17 15:00:00, 14.3812,38
192.6, 14.4, 2.2909, 87.2, 88.932,2019-09-17 16:00:00, 13.7567,38
153.0, 13.8, 1.19088, 88.9, 90.8999,2019-09-17 17:00:00, 13.4486,38
225.1, 13.4, 0.820649, 90.9, 90.7786,2019-09-17 18:00:00, 13.5892,38
206.3, 13.6, 0.663401, 90.8, 92.739,2019-09-17 19:00:00, 13.1849,38
213.2, 13.2, 0.502394, 92.7, 93.6667,2019-09-17 20:00:00, 13.0247,38
221.8, 13.0, 0.457576, 93.7, 93.5406,2019-09-17 21:00:00, 13.2,38
208.9, 13.2, 0.653155, 93.5, 93.0,2019-09-17 22:00:00, 13.1558,38
203.2, 13.2, 0.933743, 93.0, 92.9639,2019-09-17 23:00:00, 13.1001,38
175.6, 13.1, 0.523144, 93.0, 93.4914,2019-09-18 00:00:00, 12.8712,38
220.1, 12.9, 0.544605, 93.5, 93.8532,2019-09-18 01:00:00, 12.9853,38
229.3, 13.0, 0.72978, 93.9, 93.0,2019-09-18 02:00:00, 13.0357,38
220.1, 13.0, 0.618457, 93.0, 93.0,2019-09-18 03:00:00, 13.0638,38
214.1, 13.1, 0.854312, 93.0, 93.503,2019-09-18 04:00:00, 12.9271,38
190.6, 12.9, 1.16251, 93.5, 94.0,2019-09-18 05:00:00, 12.7943,38
308.9, 12.8, 1.13011, 94.0, 94.0,2019-09-18 06:00:00, 12.7596,38
295.3, 12.8, 1.19811, 94.0, 93.7398,2019-09-18 07:00:00, 12.8077,38
281.2, 12.8, 1.07057, 93.7, 92.7861,2019-09-18 08:00:00, 13.0216,38
235.0, 13.0, 1.18216, 92.8, 91.6153,2019-09-18 09:00:00, 13.5344,38
245.9, 13.5, 1.02604, 91.6, 88.1473,2019-09-18 10:00:00, 14.5089,38
109.0, 14.5, 1.2562, 88.1, 81.799,2019-09-18 11:00:00, 16.041,38
91.5, 16.0, 1.49849, 81.8, 78.2433,2019-09-18 12:00:00, 16.7296,38
77.3, 16.7, 1.48178, 78.2, 74.7139,2019-09-18 13:00:00, 17.4967,38
76.5, 17.5, 1.3389, 74.7, 68.4334,2019-09-18 14:00:00, 18.6682,38
90.6, 18.7, 1.55596, 68.4, 64.4663,2019-09-18 15:00:00, 19.2613,38
84.2, 19.3, 1.20392, 64.5, 61.2954,2019-09-18 16:00:00, 19.9859,38
88.7, 20.0, 0.898738, 61.3, 61.7411,2019-09-18 17:00:00, 20.0445,38
168.3, 20.0, 1.05731, 61.7, 75.9522,2019-09-18 18:00:00, 16.6153,38
197.6, 16.6, 1.76721, 76.0, 83.6003,2019-09-18 19:00:00, 15.0186,38
181.8, 15.0, 1.57593, 83.6, 86.1497,2019-09-18 20:00:00, 14.1051,38
178.7, 14.1, 1.88219, 86.1, 84.7048,2019-09-18 21:00:00, 14.3081,38
192.4, 14.3, 1.40435, 84.7, 86.8354,2019-09-18 22:00:00, 13.6989,38
203.5, 13.7, 0.76779, 86.8, 91.9063,2019-09-18 23:00:00, 12.0552,38
192.3, 12.1, 1.01607, 91.9, 92.0028,2019-09-19 00:00:00, 11.6681,38
173.7, 11.7, 0.858183, 92.0, 92.9663,2019-09-19 01:00:00, 11.3037,38
182.7, 11.3, 1.22497, 93.0, 93.6576,2019-09-19 02:00:00, 11.1444,38
182.0, 11.1, 1.39219, 93.7, 92.7815,2019-09-19 03:00:00, 10.8862,38
183.3, 10.9, 1.65085, 92.8, 91.5975,2019-09-19 04:00:00, 11.0172,38
183.4, 11.0, 0.999795, 91.6, 91.6929,2019-09-19 05:00:00, 10.5494,38
169.2, 10.5, 0.74532, 91.7, 93.4561,2019-09-19 06:00:00, 10.1029,38
172.8, 10.1, 0.721952, 93.5, 92.697,2019-09-19 07:00:00, 10.8387,38
155.9, 10.8, 0.442072, 92.7, 86.3644,2019-09-19 08:00:00, 13.3187,38
146.1, 13.3, 0.85048, 86.4, 82.9601,2019-09-19 09:00:00, 14.3816,38
100.9, 14.4, 1.04562, 83.0, 78.3303,2019-09-19 10:00:00, 15.2883,38
94.6, 15.3, 1.44504, 78.3, 77.0727,2019-09-19 11:00:00, 15.3812,38
90.9, 15.4, 1.22371, 77.1, 76.4481,2019-09-19 12:00:00, 15.5758,38
132.5, 15.6, 0.969425, 76.4, 74.6253,2019-09-19 13:00:00, 16.1342,38
170.7, 16.1, 1.12009, 74.6, 77.9395,2019-09-19 14:00:00, 15.7859,38
124.2, 15.8, 1.50672, 77.9, 81.936,2019-09-19 15:00:00, 15.3531,38
164.3, 15.4, 0.89394, 81.9, 88.2232,2019-09-19 16:00:00, 14.5127,38
107.0, 14.5, 0.683476, 88.2, 90.0615,2019-09-19 17:00:00, 14.2212,38
65.8, 14.2, 0.589815, 90.1, 91.4896,2019-09-19 18:00:00, 14.0599,38
151.2, 14.1, 1.55029, 91.5, 91.0664,2019-09-19 19:00:00, 13.9986,38
187.6, 14.0, 1.1062, 91.1, 91.114,2019-09-19 20:00:00, 13.9525,38
210.4, 14.0, 2.62636, 91.1, 91.6127,2019-09-19 21:00:00, 13.8922,38
183.6, 13.9, 1.184, 91.6, 91.4533,2019-09-19 22:00:00, 13.5877,38
205.0, 13.6, 0.744229, 91.5, 93.0552,2019-09-19 23:00:00, 13.0263,38
206.2, 13.0, 2.34758, 93.1, 93.1459,2019-09-20 00:00:00, 13.3514,38
179.2, 13.4, 0.861526, 93.1, 93.0112,2019-09-20 01:00:00, 13.0889,38
174.3, 13.1, 0.606751, 93.0, 93.787,2019-09-20 02:00:00, 12.8168,38
157.5, 12.8, 1.04812, 93.8, 92.4098,2019-09-20 03:00:00, 13.3612,38
164.8, 13.4, 0.833275, 92.4, 93.0,2019-09-20 04:00:00, 13.1643,38
157.1, 13.2, 1.48646, 93.0, 92.5363,2019-09-20 05:00:00, 13.231,38
174.0, 13.2, 2.73527, 92.5, 90.7844,2019-09-20 06:00:00, 13.3676,38
177.3, 13.4, 1.56829, 90.8, 91.3082,2019-09-20 07:00:00, 13.2959,38
153.0, 13.3, 1.30372, 91.3, 89.959,2019-09-20 08:00:00, 13.8056,38
226.2, 13.8, 0.746869, 90.0, 88.811,2019-09-20 09:00:00, 14.7226,38
191.8, 14.7, 1.02404, 88.8, 83.0741,2019-09-20 10:00:00, 16.3912,38
109.3, 16.4, 1.49512, 83.1, 74.7251,2019-09-20 11:00:00, 17.3985,38
82.6, 17.4, 1.73115, 74.7, 71.7717,2019-09-20 12:00:00, 17.7138,38
142.6, 17.7, 1.87547, 71.8, 70.7926,2019-09-20 13:00:00, 18.0796,38
110.6, 18.1, 2.06743, 70.8, 68.7101,2019-09-20 14:00:00, 18.3978,38
125.4, 18.4, 1.59721, 68.7, 68.3247,2019-09-20 15:00:00, 18.2151,38
90.1, 18.2, 1.35517, 68.3, 67.8298,2019-09-20 16:00:00, 17.9736,38
99.5, 18.0, 0.976677, 67.8, 68.1078,2019-09-20 17:00:00, 17.7886,38
72.1, 17.8, 0.949038, 68.1, 75.7287,2019-09-20 18:00:00, 16.5155,38
198.7, 16.5, 0.876154, 75.7, 82.8676,2019-09-20 19:00:00, 15.0677,38
175.2, 15.1, 1.17501, 82.9, 85.4834,2019-09-20 20:00:00, 13.9516,38
179.9, 14.0, 1.47386, 85.5, 87.4249,2019-09-20 21:00:00, 13.2346,38
177.2, 13.2, 1.48977, 87.4, 86.5284,2019-09-20 22:00:00, 13.3461,38
165.2, 13.3, 0.911364, 86.5, 90.0164,2019-09-20 23:00:00, 12.3882,38
178.5, 12.4, 1.1606, 90.0, 91.2437,2019-09-21 00:00:00, 12.0344,38
176.3, 12.0, 0.930095, 91.2, 91.9511,2019-09-21 01:00:00, 12.0833,38
185.1, 12.1, 1.03062, 92.0, 92.1018,2019-09-21 02:00:00, 11.8663,38
168.9, 11.9, 0.880878, 92.1, 92.8314,2019-09-21 03:00:00, 11.3539,38
161.3, 11.4, 0.724632, 92.8, 93.4852,2019-09-21 04:00:00, 11.1599,38
176.8, 11.2, 0.559053, 93.5, 93.8306,2019-09-21 05:00:00, 11.2476,38
176.3, 11.2, 0.842118, 93.8, 94.0,2019-09-21 06:00:00, 11.0129,38
185.4, 11.0, 0.832596, 94.0, 93.8123,2019-09-21 07:00:00, 11.1155,38
176.0, 11.1, 1.23245, 93.8, 90.462,2019-09-21 08:00:00, 13.1709,38
140.2, 13.2, 1.4453, 90.5, 85.6712,2019-09-21 09:00:00, 14.1533,38
112.1, 14.2, 1.40699, 85.7, 84.468,2019-09-21 10:00:00, 14.6798,38
126.2, 14.7, 1.34415, 84.5, 82.4684,2019-09-21 11:00:00, 15.1853,38
94.2, 15.2, 1.15986, 82.5, 81.3621,2019-09-21 12:00:00, 15.5432,38
163.2, 15.5, 1.048, 81.4, 79.7406,2019-09-21 13:00:00, 16.0893,38
108.4, 16.1, 0.969294, 79.7, 77.5122,2019-09-21 14:00:00, 16.7741,38
112.6, 16.8, 1.08394, 77.5, 76.9362,2019-09-21 15:00:00, 17.0096,38
99.0, 17.0, 1.17114, 76.9, 74.4868,2019-09-21 16:00:00, 17.5505,38
159.4, 17.6, 1.14306, 74.5, 76.9963,2019-09-21 17:00:00, 16.9976,38
160.4, 17.0, 0.791831, 77.0, 78.1242,2019-09-21 18:00:00, 16.7829,38
183.4, 16.8, 1.2588, 78.1, 80.194,2019-09-21 19:00:00, 16.2307,38
193.1, 16.2, 2.02853, 80.2, 81.2534,2019-09-21 20:00:00, 15.9509,38
199.3, 16.0, 1.31122, 81.3, 85.8434,2019-09-21 21:00:00, 15.2917,38
197.2, 15.3, 1.3025, 85.8, 90.8255,2019-09-21 22:00:00, 14.6541,38
203.4, 14.7, 0.909987, 90.8, 91.4818,2019-09-21 23:00:00, 14.5313,38
199.3, 14.5, 0.796306, 91.5, 91.9125,2019-09-22 00:00:00, 14.4433,38
196.1, 14.4, 0.638477, 91.9, 92.0,2019-09-22 01:00:00, 14.1444,38
180.6, 14.1, 0.943997, 92.0, 92.0,2019-09-22 02:00:00, 13.9703,38
163.4, 14.0, 1.5317, 92.0, 92.0,2019-09-22 03:00:00, 14.0118,38
176.2, 14.0, 1.1738, 92.0, 92.2578,2019-09-22 04:00:00, 13.9976,38
194.2, 14.0, 1.34869, 92.3, 92.8003,2019-09-22 05:00:00, 14.083,38
161.8, 14.1, 1.66837, 92.8, 92.7265,2019-09-22 06:00:00, 14.0351,38
177.7, 14.0, 1.96916, 92.7, 92.2692,2019-09-22 07:00:00, 14.242,38
171.4, 14.2, 1.95433, 92.3, 92.0,2019-09-22 08:00:00, 14.4977,38
170.7, 14.5, 1.99431, 92.0, 92.0,2019-09-22 09:00:00, 14.7607,38
186.0, 14.8, 1.86557, 92.0, 91.9415,2019-09-22 10:00:00, 15.1115,38
181.1, 15.1, 1.24286, 91.9, 90.9369,2019-09-22 11:00:00, 15.622,38
164.6, 15.6, 1.9736, 90.9, 89.7816,2019-09-22 12:00:00, 15.8749,38
173.5, 15.9, 2.26248, 89.8, 89.9404,2019-09-22 13:00:00, 15.8126,38
180.4, 15.8, 1.98815, 89.9, 85.6898,2019-09-22 14:00:00, 16.9021,38
151.2, 16.9, 1.21728, 85.7, 86.7349,2019-09-22 15:00:00, 16.5812,38
214.2, 16.6, 2.20283, 86.7, 91.7369,2019-09-22 16:00:00, 15.3499,38
300.8, 15.3, 1.97371, 91.7, 92.9203,2019-09-22 17:00:00, 15.2953,38
287.3, 15.3, 0.630023, 92.9, 92.0111,2019-09-22 18:00:00, 15.2483,38
150.8, 15.2, 0.973918, 92.0, 92.7949,2019-09-22 19:00:00, 13.8802,38
193.0, 13.9, 1.03552, 92.8, 94.0793,2019-09-22 20:00:00, 12.9627,38
179.2, 13.0, 0.920283, 94.1, 94.997,2019-09-22 21:00:00, 13.0747,38
210.7, 13.1, 0.701196, 95.0, 94.9084,2019-09-22 22:00:00, 12.8229,38
183.5, 12.8, 1.15154, 94.9, 94.9846,2019-09-22 23:00:00, 13.007,38
186.4, 13.0, 0.541589, 95.0, 94.3306,2019-09-23 00:00:00, 13.1737,38
207.3, 13.2, 0.654397, 94.3, 94.9235,2019-09-23 01:00:00, 13.3837,38
167.6, 13.4, 1.0487, 94.9, 93.4771,2019-09-23 02:00:00, 13.6406,38
168.4, 13.6, 1.63002, 93.5, 91.0939,2019-09-23 03:00:00, 13.4435,38
181.9, 13.4, 2.0746, 91.1, 87.0289,2019-09-23 04:00:00, 13.326,38
188.8, 13.3, 2.25471, 87.0, 83.5989,2019-09-23 05:00:00, 13.1157,38
171.0, 13.1, 1.80356, 83.6, 77.5678,2019-09-23 06:00:00, 13.4406,38
190.6, 13.4, 2.22307, 77.6, 76.0463,2019-09-23 07:00:00, 13.3614,38
178.4, 13.4, 2.28822, 76.0, 73.9979,2019-09-23 08:00:00, 13.3333,38
204.4, 13.3, 1.53277, 74.0, 88.0382,2019-09-23 09:00:00, 11.7625,38
220.0, 11.8, 0.952041, 88.0, 91.3801,2019-09-23 10:00:00, 11.7458,38
152.0, 11.7, 0.725601, 91.4, 92.0881,2019-09-23 11:00:00, 12.2367,38
184.1, 12.2, 0.873911, 92.1, 92.0197,2019-09-23 12:00:00, 12.4768,38
165.2, 12.5, 1.07193, 92.0, 88.3862,2019-09-23 13:00:00, 13.07,38
157.0, 13.1, 1.2039, 88.4, 86.9949,2019-09-23 14:00:00, 12.7521,38
180.1, 12.8, 0.996559, 87.0, 85.8069,2019-09-23 15:00:00, 12.5988,38
150.9, 12.6, 1.47701, 85.8, 85.3688,2019-09-23 16:00:00, 12.2624,38
177.1, 12.3, 1.54362, 85.4, 85.4473,2019-09-23 17:00:00, 12.0957,38
211.8, 12.1, 1.23591, 85.4, 88.1996,2019-09-23 18:00:00, 12.0327,38
197.8, 12.0, 1.21872, 88.2, 92.1029,2019-09-23 19:00:00, 11.7561,38
204.4, 11.8, 0.716925, 92.1, 93.6881,2019-09-23 20:00:00, 11.7411,38
133.5, 11.7, 0.513916, 93.7, 94.0,2019-09-23 21:00:00, 11.7942,38
121.9, 11.8, 0.387084, 94.0, 94.0,2019-09-23 22:00:00, 11.8675,38
193.5, 11.9, 0.87067, 94.0, 94.3394,2019-09-23 23:00:00, 12.0951,38
