pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.0,-12.0,-12.4, 1035.8, 0.0, 0.0, -4.8,89.0,2022-02-26 00:00:00, -13.0, 926.0,9
0.0,-12.1,-12.7, 1035.7, 0.0, 0.0, -4.8,88.0,2022-02-26 01:00:00, -14.0, 926.0,9
0.0,-13.3,-13.5, 1036.9, 0.0, 0.0, -4.8,89.0,2022-02-26 02:00:00, -15.0, 927.0,9
0.0,-13.5,-13.9, 1036.9, 0.0, 0.0, -4.8,88.0,2022-02-26 03:00:00, -15.0, 927.0,9
0.0,-12.3,-13.9, 1036.7, 0.0, 0.0, -4.8,86.0,2022-02-26 04:00:00, -14.0, 927.0,9
0.0,-12.3,-13.9, 1035.6, 0.0, 0.0, -4.8,84.0,2022-02-26 05:00:00, -14.0, 926.0,9
0.0,-11.8,-13.9, 1036.8, 0.0, 0.0, -4.8,80.0,2022-02-26 06:00:00, -14.0, 927.0,9
0.0,-11.7,-11.9, 1036.9, 0.0, 0.0, -11.7,77.0,2022-02-26 07:00:00, -14.0, 927.0,9
0.0,-10.8,-11.9, 1036.8, 0.0, 0.0, -10.8,70.0,2022-02-26 08:00:00, -15.0, 927.0,9
0.0,-7.8,-11.9, 1037.6, 0.0, 0.0, -7.7,61.0,2022-02-26 09:00:00, -13.0, 928.0,9
0.0,-6.1,-11.9, 1036.6, 0.0, 0.0, -6.0,60.0,2022-02-26 10:00:00, -12.0, 927.0,9
0.0,-3.8,-11.9, 1035.4, 0.0, 0.0, -4.0,56.0,2022-02-26 11:00:00, -11.0, 926.0,9
0.0,-1.6,-11.9, 1034.1, 0.0, 0.0, -1.5,46.0,2022-02-26 12:00:00, -10.0, 925.0,9
0.0,0.7,-11.9, 1033.8, 0.0, 0.0, 0.6,40.0,2022-02-26 13:00:00, -12.0, 925.0,9
0.0,2.7,-11.9, 1032.6, 0.0, 0.0, 2.7,33.0,2022-02-26 14:00:00, -12.0, 924.0,9
0.0,2.0,-11.9, 1031.6, 0.0, 0.0, 3.3,38.0,2022-02-26 15:00:00, -11.0, 923.0,9
0.0,0.7,-11.9, 1030.5, 0.0, 0.0, 3.3,45.0,2022-02-26 16:00:00, -10.0, 922.0,9
0.0,-2.9,-11.9, 1032.1, 0.0, 0.0, 3.3,64.0,2022-02-26 17:00:00, -8.0, 923.0,9
0.0,-4.6,-11.9, 1030.0, 0.0, 0.0, 3.3,70.0,2022-02-26 18:00:00, -9.0, 921.0,9
0.0,-6.7,-6.7, 1031.4, 0.0, 0.0, -4.7,74.0,2022-02-26 19:00:00, -10.0, 922.0,9
0.0,-7.9,-8.2, 1031.4, 0.0, 0.0, -4.7,79.0,2022-02-26 20:00:00, -11.0, 922.0,9
0.0,-8.8,-8.9, 1030.0, 0.0, 0.0, -4.7,81.0,2022-02-26 21:00:00, -11.0, 921.0,9
0.0,-8.8,-9.0, 1030.9, 0.0, 0.0, -4.7,83.0,2022-02-26 22:00:00, -11.0, 922.0,9
0.0,-8.4,-9.2, 1029.5, 0.0, 0.0, -4.7,82.0,2022-02-26 23:00:00, -10.0, 921.0,9
0.0,-7.7,-9.2, 1030.2, 0.0, 0.0, -4.7,80.0,2022-02-27 00:00:00, -10.0, 922.0,9
0.0,-7.3,-9.2, 1029.9, 0.0, 0.0, -4.7,78.0,2022-02-27 01:00:00, -10.0, 922.0,9
0.0,-6.6,-9.2, 1029.6, 0.0, 0.0, -4.7,77.0,2022-02-27 02:00:00, -10.0, 922.0,9
0.0,-5.9,-9.2, 1029.6, 0.0, 0.0, -4.7,79.0,2022-02-27 03:00:00, -9.0, 922.0,9
0.0,-5.4,-9.2, 1028.6, 0.0, 0.0, -4.7,75.0,2022-02-27 04:00:00, -9.0, 921.0,9
0.0,-5.7,-9.2, 1029.0, 0.0, 0.0, -4.7,77.0,2022-02-27 05:00:00, -9.0, 921.0,9
0.0,-5.4,-9.2, 1030.3, 0.1, 0.0, -4.7,84.0,2022-02-27 06:00:00, -8.0, 922.0,9
0.0,-5.3,-6.0, 1030.6, 0.1, 0.0, -5.3,91.0,2022-02-27 07:00:00, -6.0, 922.0,9
