CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -4.28, 38.64, None, None, None, None, 0.0, None, 9.71, 0.008, -15.0, None, -4.3, -6.1, None, None, None, None, -3.2, None, None, 39.0, None,2022-02-26 00:00:00, None, None,9
None, -4.253, 29.81, None, None, None, None, 0.0, None, 10.48, 0.009, -18.0, None, -4.3, -6.1, None, None, None, None, -3.2, None, None, 30.0, None,2022-02-26 01:00:00, None, None,9
None, -2.091, 14.24, None, None, None, None, 0.0, None, 12.58, 0.01, -24.0, None, -2.1, -6.1, None, None, None, None, -2.1, None, None, 14.0, None,2022-02-26 02:00:00, None, None,9
None, -2.054, 15.52, None, None, None, None, 0.0, None, 18.22, 0.01, -22.0, None, -2.1, -6.1, None, None, None, None, -1.9, None, None, 16.0, None,2022-02-26 03:00:00, None, None,9
None, -1.97, 16.62, None, None, None, None, 0.0, None, 20.45, 0.01, -22.0, None, -2.0, -6.1, None, None, None, None, -1.4, None, None, 17.0, None,2022-02-26 04:00:00, None, None,9
None, -2.44, 20.51, None, None, None, None, 0.0, None, 15.08, 0.01, -20.0, None, -2.4, -6.1, None, None, None, None, -1.4, None, None, 21.0, None,2022-02-26 05:00:00, None, None,9
None, -1.73, 18.96, None, None, None, None, 0.0, None, 13.39, 0.012, -20.0, None, -1.7, -6.1, None, None, None, None, -1.4, None, None, 19.0, None,2022-02-26 06:00:00, None, None,9
None, 0.083, 11.78, None, None, None, None, 0.0, None, 12.15, 0.011, -24.0, None, 0.1, -1.8, None, None, None, None, 0.0, None, None, 12.0, None,2022-02-26 07:00:00, None, None,9
None, 0.052, 15.46, None, None, None, None, 0.0, None, 15.15, 0.01, -21.0, None, 0.1, -1.8, None, None, None, None, 0.3, None, None, 15.0, None,2022-02-26 08:00:00, None, None,9
None, 0.025, 16.3, None, None, None, None, 0.0, None, 18.87, 0.01, -22.0, None, 0.0, -1.8, None, None, None, None, 0.6, None, None, 16.0, None,2022-02-26 09:00:00, None, None,9
None, 0.174, 33.9, None, None, None, None, 0.0, None, 10.89, 0.009, -14.0, None, 0.2, -1.8, None, None, None, None, 0.6, None, None, 34.0, None,2022-02-26 10:00:00, None, None,9
None, 0.05, 30.2, None, None, None, None, 0.0, None, 4.161, 0.009, -15.0, None, 0.1, -1.8, None, None, None, None, 0.6, None, None, 30.0, None,2022-02-26 11:00:00, None, None,9
None, -0.916, 37.03, None, None, None, None, 0.0, None, 7.175, 0.009, -12.0, None, -0.9, -1.8, None, None, None, None, 0.6, None, None, 37.0, None,2022-02-26 12:00:00, None, None,9
None, -0.181, 35.91, None, None, None, None, 0.0, None, 7.78, 0.009, -12.0, None, -0.2, -1.8, None, None, None, None, 0.6, None, None, 36.0, None,2022-02-26 13:00:00, None, None,9
None, 0.352, 41.16, None, None, None, None, 0.0, None, 9.66, 0.009, -12.0, None, 0.4, -1.8, None, None, None, None, 0.6, None, None, 41.0, None,2022-02-26 14:00:00, None, None,9
None, -0.851, 49.83, None, None, None, None, 0.0, None, 10.49, 0.009, -9.0, None, -0.9, -1.8, None, None, None, None, 0.6, None, None, 50.0, None,2022-02-26 15:00:00, None, None,9
None, -1.581, 59.07, None, None, None, None, 0.0, None, 7.348, 0.009, -8.0, None, -1.6, -1.8, None, None, None, None, 0.6, None, None, 59.0, None,2022-02-26 16:00:00, None, None,9
None, -2.396, 68.34, None, None, None, None, 0.0, None, 11.88, 0.01, -7.0, None, -2.4, -2.6, None, None, None, None, 0.6, None, None, 68.0, None,2022-02-26 17:00:00, None, None,9
None, -2.565, 70.0, None, None, None, None, 0.0, None, 8.19, 0.011, -7.0, None, -2.6, -2.6, None, None, None, None, 0.6, None, None, 70.0, None,2022-02-26 18:00:00, None, None,9
None, -3.816, 85.3, None, None, None, None, 0.0, None, 7.997, 0.012, -5.0, None, -3.8, -3.7, None, None, None, None, -2.6, None, None, 85.0, None,2022-02-26 19:00:00, None, None,9
None, -3.588, 99.9, None, None, None, None, 0.0, None, 16.83, 0.016, -4.0, None, -3.6, -4.4, None, None, None, None, -2.6, None, None, 100.0, None,2022-02-26 20:00:00, None, None,9
None, -2.766, 100.0, None, None, None, None, 0.0, None, 17.39, 0.014, -3.0, None, -2.8, -4.4, None, None, None, None, -2.6, None, None, 100.0, None,2022-02-26 21:00:00, None, None,9
None, -1.628, 100.0, None, None, None, None, 0.0, None, 17.17, 0.014, -2.0, None, -1.6, -4.4, None, None, None, None, -1.6, None, None, 100.0, None,2022-02-26 22:00:00, None, None,9
None, -1.482, 100.0, None, None, None, None, 0.0, None, 13.54, 0.012, -1.0, None, -1.5, -4.4, None, None, None, None, -1.4, None, None, 100.0, None,2022-02-26 23:00:00, None, None,9
