air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-8.9, None, -8.9, 1.4, None,2022-02-26 00:00:00, None,9
-9.3, None, -9.3, 1.4, None,2022-02-26 01:00:00, None,9
-9.8, None, -9.7, 1.4, None,2022-02-26 02:00:00, None,9
-10.4, None, -10.4, 1.4, None,2022-02-26 03:00:00, None,9
-11.0, None, -11.0, 1.4, None,2022-02-26 04:00:00, None,9
-10.6, None, -11.0, 1.4, None,2022-02-26 05:00:00, None,9
-10.3, None, -11.0, 1.4, None,2022-02-26 06:00:00, None,9
-10.1, None, -10.3, -10.1, None,2022-02-26 07:00:00, None,9
-9.5, None, -10.3, -9.5, None,2022-02-26 08:00:00, None,9
-7.4, None, -10.3, -7.4, None,2022-02-26 09:00:00, None,9
-4.9, None, -10.3, -5.0, None,2022-02-26 10:00:00, None,9
-2.3, None, -10.3, -2.4, None,2022-02-26 11:00:00, None,9
0.1, None, -10.3, 0.0, None,2022-02-26 12:00:00, None,9
8.8, None, -10.3, 8.7, None,2022-02-26 13:00:00, None,9
8.9, None, -10.3, 10.1, None,2022-02-26 14:00:00, None,9
10.7, None, -10.3, 10.7, None,2022-02-26 15:00:00, None,9
7.5, None, -10.3, 10.7, None,2022-02-26 16:00:00, None,9
3.4, None, -10.3, 10.7, None,2022-02-26 17:00:00, None,9
-0.2, None, -10.3, 10.7, None,2022-02-26 18:00:00, None,9
-1.5, None, -1.5, -0.2, None,2022-02-26 19:00:00, None,9
-2.3, None, -2.3, -0.2, None,2022-02-26 20:00:00, None,9
-3.0, None, -3.0, -0.2, None,2022-02-26 21:00:00, None,9
-3.2, None, -3.2, -0.2, None,2022-02-26 22:00:00, None,9
-3.2, None, -3.2, -0.2, None,2022-02-26 23:00:00, None,9
-3.5, None, -3.5, -0.2, None,2022-02-27 00:00:00, None,9
-3.4, None, -3.5, -0.2, None,2022-02-27 01:00:00, None,9
-3.5, None, -3.5, -0.2, None,2022-02-27 02:00:00, None,9
-3.6, None, -3.6, -0.2, None,2022-02-27 03:00:00, None,9
-3.8, None, -3.8, -0.2, None,2022-02-27 04:00:00, None,9
-3.8, None, -3.9, -0.2, None,2022-02-27 05:00:00, None,9
-3.5, None, -3.9, -0.2, None,2022-02-27 06:00:00, None,9
-3.8, None, -3.8, -3.5, None,2022-02-27 07:00:00, None,9
-3.0, None, -3.8, -3.0, None,2022-02-27 08:00:00, None,9
-1.9, None, -3.8, -1.9, None,2022-02-27 09:00:00, None,9
0.4, None, -3.8, 0.4, None,2022-02-27 10:00:00, None,9
3.7, None, -3.8, 3.6, None,2022-02-27 11:00:00, None,9
