air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
3.7,2.6,2022-02-26 00:00:00,5.4,9
3.7,2.6,2022-02-26 01:00:00,5.4,9
2.9,2.6,2022-02-26 02:00:00,5.4,9
2.3,2.2,2022-02-26 03:00:00,5.4,9
2.5,2.2,2022-02-26 04:00:00,5.4,9
2.6,2.2,2022-02-26 05:00:00,5.4,9
2.1,1.9,2022-02-26 06:00:00,5.4,9
1.9,1.8,2022-02-26 07:00:00,2.1,9
2.7,1.6,2022-02-26 08:00:00,2.7,9
2.8,1.6,2022-02-26 09:00:00,3.1,9
3.8,1.6,2022-02-26 10:00:00,3.8,9
4.4,1.6,2022-02-26 11:00:00,4.4,9
5.3,1.6,2022-02-26 12:00:00,5.3,9
6.4,1.6,2022-02-26 13:00:00,6.4,9
7.3,1.6,2022-02-26 14:00:00,7.9,9
10.2,1.6,2022-02-26 15:00:00,10.2,9
7.7,1.6,2022-02-26 16:00:00,11.0,9
5.8,1.6,2022-02-26 17:00:00,11.0,9
4.2,1.6,2022-02-26 18:00:00,11.0,9
3.8,3.8,2022-02-26 19:00:00,4.2,9
3.8,3.7,2022-02-26 20:00:00,4.2,9
4.9,3.7,2022-02-26 21:00:00,5.2,9
5.9,3.7,2022-02-26 22:00:00,6.1,9
5.9,3.7,2022-02-26 23:00:00,6.4,9
5.9,3.7,2022-02-27 00:00:00,6.4,9
6.1,3.7,2022-02-27 01:00:00,6.4,9
6.0,3.7,2022-02-27 02:00:00,6.4,9
6.1,3.7,2022-02-27 03:00:00,6.4,9
6.1,3.7,2022-02-27 04:00:00,6.7,9
7.8,3.7,2022-02-27 05:00:00,8.2,9
7.4,3.7,2022-02-27 06:00:00,8.2,9
8.0,7.4,2022-02-27 07:00:00,8.2,9
7.1,7.1,2022-02-27 08:00:00,8.2,9
7.4,7.0,2022-02-27 09:00:00,8.2,9
8.3,7.0,2022-02-27 10:00:00,8.3,9
8.8,7.0,2022-02-27 11:00:00,8.8,9
8.8,7.0,2022-02-27 12:00:00,9.1,9
9.1,7.0,2022-02-27 13:00:00,9.1,9
9.4,7.0,2022-02-27 14:00:00,9.4,9
8.8,7.0,2022-02-27 15:00:00,9.7,9
8.6,7.0,2022-02-27 16:00:00,9.7,9
8.2,7.0,2022-02-27 17:00:00,9.7,9
7.2,7.0,2022-02-27 18:00:00,9.7,9
6.8,6.7,2022-02-27 19:00:00,7.2,9
6.7,6.7,2022-02-27 20:00:00,7.2,9
6.4,6.4,2022-02-27 21:00:00,7.2,9
6.5,6.4,2022-02-27 22:00:00,7.2,9
6.3,6.3,2022-02-27 23:00:00,7.2,9
6.3,6.2,2022-02-28 00:00:00,7.2,9
6.0,6.0,2022-02-28 01:00:00,7.2,9
5.7,5.6,2022-02-28 02:00:00,7.2,9
5.6,5.3,2022-02-28 03:00:00,7.2,9
5.7,5.3,2022-02-28 04:00:00,7.2,9
5.9,5.3,2022-02-28 05:00:00,7.2,9
5.9,5.3,2022-02-28 06:00:00,7.2,9
5.7,5.7,2022-02-28 07:00:00,5.9,9
5.7,5.6,2022-02-28 08:00:00,6.2,9
5.8,5.6,2022-02-28 09:00:00,6.2,9
6.4,5.6,2022-02-28 10:00:00,7.1,9
6.8,5.6,2022-02-28 11:00:00,7.7,9
7.0,5.6,2022-02-28 12:00:00,7.7,9
7.0,5.6,2022-02-28 13:00:00,7.7,9
7.1,5.6,2022-02-28 14:00:00,7.7,9
7.1,5.6,2022-02-28 15:00:00,7.7,9
7.2,5.6,2022-02-28 16:00:00,7.7,9
7.1,5.6,2022-02-28 17:00:00,7.7,9
6.9,5.6,2022-02-28 18:00:00,7.7,9
