RelativeHumidity,AirTemperature,time,Rain,week_of_year
63.0,5.4,2020-03-18 00:00:00,0.0,12
62.0,5.5,2020-03-18 00:15:00,0.0,12
60.0,5.6,2020-03-18 00:30:00,0.0,12
55.0,5.8,2020-03-18 00:45:00,0.0,12
48.0,6.5,2020-03-18 01:00:00,0.0,12
54.0,5.9,2020-03-18 01:15:00,0.0,12
54.0,5.7,2020-03-18 01:30:00,0.0,12
56.0,5.7,2020-03-18 01:45:00,0.0,12
57.0,5.7,2020-03-18 02:00:00,0.0,12
56.0,5.8,2020-03-18 02:15:00,0.0,12
58.0,5.8,2020-03-18 02:30:00,0.0,12
56.0,5.8,2020-03-18 02:45:00,0.0,12
56.0,6.0,2020-03-18 03:00:00,0.0,12
56.0,6.1,2020-03-18 03:15:00,0.0,12
55.0,6.1,2020-03-18 03:30:00,0.0,12
55.0,5.8,2020-03-18 03:45:00,0.0,12
55.0,5.9,2020-03-18 04:00:00,0.0,12
56.0,5.6,2020-03-18 04:15:00,0.0,12
56.0,5.5,2020-03-18 04:30:00,0.0,12
57.0,5.5,2020-03-18 04:45:00,0.0,12
57.0,5.5,2020-03-18 05:00:00,0.0,12
56.0,5.4,2020-03-18 05:15:00,0.0,12
55.0,5.7,2020-03-18 05:30:00,0.0,12
54.0,5.8,2020-03-18 05:45:00,0.0,12
56.0,5.6,2020-03-18 06:00:00,0.0,12
56.0,5.5,2020-03-18 06:15:00,0.0,12
56.0,5.4,2020-03-18 06:30:00,0.0,12
56.0,5.5,2020-03-18 06:45:00,0.0,12
55.0,5.8,2020-03-18 07:00:00,0.0,12
60.0,6.0,2020-03-18 07:15:00,0.0,12
59.0,6.0,2020-03-18 07:30:00,0.0,12
57.0,6.0,2020-03-18 07:45:00,0.0,12
57.0,6.2,2020-03-18 08:00:00,0.0,12
54.0,6.5,2020-03-18 08:15:00,0.0,12
57.0,7.1,2020-03-18 08:30:00,0.0,12
53.0,7.1,2020-03-18 08:45:00,0.0,12
49.0,7.2,2020-03-18 09:00:00,0.0,12
48.0,7.8,2020-03-18 09:15:00,0.0,12
51.0,7.8,2020-03-18 09:30:00,0.0,12
49.0,8.2,2020-03-18 09:45:00,0.0,12
