AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
5.2,0.0, 13.0,2020-03-18 00:00:00, 11.0,48.0,12
5.1,0.0, 12.5,2020-03-18 00:15:00, 5.0,48.0,12
4.9,0.0, 13.6,2020-03-18 00:30:00, 11.0,49.0,12
4.7,0.0, 17.2,2020-03-18 00:45:00, 20.0,51.0,12
4.5,0.0, 17.7,2020-03-18 01:00:00, 22.0,53.0,12
4.6,0.0, 18.2,2020-03-18 01:15:00, 26.0,54.0,12
4.2,0.0, 18.4,2020-03-18 01:30:00, 29.0,57.0,12
4.6,0.0, 20.0,2020-03-18 01:45:00, 18.0,54.0,12
4.6,0.0, 19.0,2020-03-18 02:00:00, 20.0,57.0,12
4.3,0.0, 16.3,2020-03-18 02:15:00, 12.0,57.0,12
4.1,0.0, 16.8,2020-03-18 02:30:00, 21.0,59.0,12
3.8,0.0, 15.6,2020-03-18 02:45:00, 24.0,62.0,12
3.2,0.0, 14.5,2020-03-18 03:00:00, 25.0,66.0,12
3.0,0.0, 14.7,2020-03-18 03:15:00, 24.0,67.0,12
2.7,0.0, 14.8,2020-03-18 03:30:00, 30.0,68.0,12
3.0,0.0, 16.8,2020-03-18 03:45:00, 23.0,66.0,12
3.5,0.0, 16.0,2020-03-18 04:00:00, 21.0,63.0,12
3.9,0.0, 17.0,2020-03-18 04:15:00, 18.0,62.0,12
3.8,0.0, 18.3,2020-03-18 04:30:00, 18.0,62.0,12
3.9,0.0, 19.5,2020-03-18 04:45:00, 17.0,60.0,12
3.8,0.0, 17.9,2020-03-18 05:00:00, 18.0,61.0,12
3.5,0.0, 14.7,2020-03-18 05:15:00, 14.0,63.0,12
3.2,0.0, 14.4,2020-03-18 05:30:00, 15.0,64.0,12
2.9,0.0, 17.0,2020-03-18 05:45:00, 14.0,66.0,12
2.8,0.0, 18.3,2020-03-18 06:00:00, 18.0,65.0,12
3.0,0.0, 17.5,2020-03-18 06:15:00, 20.0,64.0,12
3.1,0.0, 17.7,2020-03-18 06:30:00, 20.0,64.0,12
2.8,0.0, 16.4,2020-03-18 06:45:00, 25.0,64.0,12
3.2,0.0, 17.2,2020-03-18 07:00:00, 23.0,65.0,12
3.0,0.0, 14.2,2020-03-18 07:15:00, 23.0,67.0,12
3.0,0.0, 14.3,2020-03-18 07:30:00, 21.0,66.0,12
3.2,0.0, 15.3,2020-03-18 07:45:00, 19.0,67.0,12
3.8,0.0, 12.2,2020-03-18 08:00:00, 28.0,62.0,12
5.0,0.0, 10.3,2020-03-18 08:15:00, 21.0,57.0,12
6.5,0.0, 9.8,2020-03-18 08:30:00, 30.0,53.0,12
7.3,0.0, 11.2,2020-03-18 08:45:00, 50.0,47.0,12
7.8,0.0, 10.2,2020-03-18 09:00:00, 64.0,44.0,12
8.0,0.0, 13.6,2020-03-18 09:15:00, 54.0,41.0,12
