ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
0.0,0.0,4.5,0.0,2016-06-17,0.0,22.5,25,,,,,
9.8,9.8,4.5,0.0,2016-06-18,0.0,17.5,25,,,,,
0.0,0.0,8.0,0.0,2016-06-19,0.0,23.5,25,,,,,
0.0,0.0,5.0,0.0,2016-06-20,0.0,25.0,25,,,,,
0.4,0.4,11.5,0.0,2016-06-21,0.0,23.0,25,,,,,
0.4,0.4,8.5,0.0,2016-06-22,0.0,27.0,25,,,,,
4.0,4.0,10.5,0.0,2016-06-23,0.0,21.5,25,,,,,
,,,,2016-06-17 00:00:00,,,25,0.0,6.1,0.0,65.0,0.0
,,,,2016-06-17 01:00:00,,,25,0.0,3.8,0.0,78.0,0.0
,,,,2016-06-17 02:00:00,,,25,0.0,2.3,0.0,87.0,0.0
,,,,2016-06-17 03:00:00,,,25,0.0,0.5,0.0,93.0,0.0
,,,,2016-06-17 04:00:00,,,25,0.0,0.1,0.0,95.0,0.0
,,,,2016-06-17 05:00:00,,,25,0.0,2.2,0.0,90.0,0.0
,,,,2016-06-17 06:00:00,,,25,0.0,9.2,0.0,59.0,0.0
,,,,2016-06-17 07:00:00,,,25,0.0,10.9,0.0,56.0,0.0
,,,,2016-06-17 08:00:00,,,25,0.0,12.5,0.0,50.0,0.0
,,,,2016-06-17 09:00:00,,,25,0.0,14.0,0.0,46.0,0.0
,,,,2016-06-17 10:00:00,,,25,0.0,14.9,0.0,42.0,0.0
,,,,2016-06-17 11:00:00,,,25,0.0,17.4,0.0,33.0,0.0
,,,,2016-06-17 12:00:00,,,25,0.0,13.5,0.0,43.0,0.0
,,,,2016-06-17 13:00:00,,,25,0.0,14.6,0.0,35.0,0.0
,,,,2016-06-17 14:00:00,,,25,0.0,16.9,0.0,32.0,0.0
,,,,2016-06-17 15:00:00,,,25,0.0,19.6,0.0,28.0,0.0
,,,,2016-06-17 16:00:00,,,25,0.0,18.3,0.0,27.0,0.0
,,,,2016-06-17 17:00:00,,,25,0.0,18.6,0.0,26.0,0.0
,,,,2016-06-17 18:00:00,,,25,0.0,17.2,0.0,30.0,0.0
,,,,2016-06-17 19:00:00,,,25,0.0,14.3,0.0,36.0,0.0
,,,,2016-06-17 20:00:00,,,25,0.0,9.0,0.0,60.0,0.0
,,,,2016-06-17 21:00:00,,,25,0.0,6.1,0.0,61.0,0.0
,,,,2016-06-17 22:00:00,,,25,0.0,5.0,0.0,73.0,0.0
,,,,2016-06-17 23:00:00,,,25,0.0,3.9,0.0,72.0,0.0
,,,,2016-06-18 00:00:00,,,25,0.0,3.6,0.0,73.0,0.0
,,,,2016-06-18 01:00:00,,,25,0.0,3.4,0.0,77.0,0.0
