wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
190.0, 85.0, 5.7, 0.0, 6.2, 5.1, 8.6, 7.3, 249.0, 0.0, 2.0, 90.0,2022-07-16 00:00:00,29
185.0, 90.0, 3.2, 0.0, 5.4, 3.9, 6.9, 7.1, 201.0, 0.0, 2.0, 92.0,2022-07-16 01:00:00,29
280.0, 90.0, 5.1, 0.0, 5.8, 4.5, 7.3, 6.9, 190.0, 0.0, 2.0, 92.0,2022-07-16 02:00:00,29
193.0, 92.0, 3.9, 0.0, 5.9, 4.6, 7.1, 7.0, 185.0, 0.0, 2.0, 92.0,2022-07-16 03:00:00,29
229.0, 92.0, 4.5, 0.0, 5.7, 4.7, 6.9, 7.1, 280.0, 0.0, 1.8, 91.0,2022-07-16 04:00:00,29
205.0, 92.0, 4.6, 0.0, 5.8, 5.2, 7.0, 7.5, 193.0, 0.0, 1.8, 90.0,2022-07-16 05:00:00,29
199.0, 91.0, 4.7, 0.0, 5.7, 4.8, 7.1, 8.6, 229.0, 0.0, 1.8, 88.0,2022-07-16 06:00:00,29
180.0, 90.0, 5.2, 0.0, 6.0, 5.4, 7.5, 10.2, 205.0, 0.0, 1.8, 78.0,2022-07-16 07:00:00,29
243.0, 88.0, 4.8, 0.0, 6.7, 4.8, 8.6, 11.9, 199.0, 0.0, 1.8, 69.0,2022-07-16 08:00:00,29
265.0, 78.0, 5.4, 0.0, 6.5, 5.0, 10.2, 13.9, 180.0, 0.0, 1.8, 63.0,2022-07-16 09:00:00,29
147.0, 69.0, 4.8, 0.0, 6.4, 7.2, 11.9, 14.5, 243.0, 0.0, 1.8, 58.0,2022-07-16 10:00:00,29
352.0, 63.0, None, 0.0, 7.0, 6.5, 13.9, 14.8, 265.0, 0.0, 1.8, 54.0,2022-07-16 11:00:00,29
24.0, 58.0, 7.2, 0.0, 6.3, 3.9, 14.5, 15.2, 147.0, 0.0, 1.8, 50.0,2022-07-16 12:00:00,29
2.0, 54.0, 6.5, 0.0, 5.6, 8.2, 14.8, 15.0, 352.0, 0.0, 1.6, 54.0,2022-07-16 13:00:00,29
348.0, 50.0, 3.9, 0.0, 4.9, 7.1, 15.2, 15.0, 24.0, 0.0, 1.6, 53.0,2022-07-16 14:00:00,29
4.0, 54.0, 8.2, 0.0, 5.8, 4.3, 15.0, 15.2, 2.0, 0.0, 1.6, 53.0,2022-07-16 15:00:00,29
105.0, 53.0, 7.1, 0.0, 5.5, 6.5, 15.0, 17.3, 348.0, 0.0, 0.6, 42.0,2022-07-16 16:00:00,29
341.0, 53.0, 4.3, 0.0, 5.7, 6.4, 15.2, 17.8, 4.0, 0.0, 0.2, 42.0,2022-07-16 17:00:00,29
318.0, 42.0, 6.5, 0.0, 4.3, 5.4, 17.3, 16.0, 105.0, 0.0, 0.2, 47.0,2022-07-16 18:00:00,29
