pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, -2.4, 56.0, None, None, None, 71.0,2016-02-05 00:00:00, None,6
None, None, None, None, None, -2.4, 57.0, None, None, None, 71.0,2016-02-05 01:00:00, None,6
None, None, None, None, None, -2.4, 57.0, None, None, None, 71.0,2016-02-05 02:00:00, None,6
None, None, None, None, None, -2.3, 58.0, None, None, None, 71.0,2016-02-05 03:00:00, None,6
None, None, None, None, None, -2.2, 59.0, None, None, None, 71.0,2016-02-05 04:00:00, None,6
None, None, None, None, None, -2.0, 59.0, None, None, None, 71.0,2016-02-05 05:00:00, None,6
None, None, None, None, None, -2.0, 59.0, None, None, None, 71.0,2016-02-05 06:00:00, None,6
None, None, None, None, None, -2.0, 59.0, None, None, None, 71.0,2016-02-05 07:00:00, None,6
None, None, None, None, None, -1.9, 60.0, None, None, None, 71.0,2016-02-05 08:00:00, None,6
None, None, None, None, None, -1.9, 63.0, None, None, None, 71.0,2016-02-05 09:00:00, None,6
None, None, None, None, None, -1.8, 64.0, None, None, None, 71.0,2016-02-05 10:00:00, None,6
None, None, None, None, None, -1.7, 64.0, None, None, None, 71.0,2016-02-05 11:00:00, None,6
None, None, None, None, None, -1.6, 65.0, None, None, None, 71.0,2016-02-05 12:00:00, None,6
None, None, None, None, None, -1.5, 65.0, None, None, None, 71.0,2016-02-05 13:00:00, None,6
None, None, None, None, None, -1.5, 59.0, None, None, None, 71.0,2016-02-05 14:00:00, None,6
None, None, None, None, None, -1.5, 66.0, None, None, None, 71.0,2016-02-05 15:00:00, None,6
None, 277.0, None, None, None, -1.6, 62.0, None, None, None, 71.0,2016-02-05 16:00:00, None,6
None, None, None, None, None, -1.5, 66.0, None, None, None, 71.0,2016-02-05 17:00:00, None,6
None, None, None, None, None, -1.1, 62.0, None, None, None, 71.0,2016-02-05 18:00:00, None,6
None, None, None, None, None, -1.1, 65.0, None, None, None, 71.0,2016-02-05 19:00:00, None,6
None, None, None, None, None, -0.3, 70.0, None, None, None, 71.0,2016-02-05 20:00:00, None,6
None, None, None, None, None, -0.3, 69.0, None, None, None, 71.0,2016-02-05 21:00:00, None,6
None, None, None, None, None, -0.2, 69.0, None, None, None, 71.0,2016-02-05 22:00:00, None,6
None, None, None, None, None, 0.0, 69.0, None, None, None, 71.0,2016-02-05 23:00:00, None,6
None, None, None, None, None, -0.5, 69.0, None, None, None, 71.0,2016-02-06 00:00:00, None,6
None, None, None, None, None, -1.0, 70.0, None, None, None, 71.0,2016-02-06 01:00:00, None,6
None, None, None, None, None, -1.9, 68.0, None, None, None, 71.0,2016-02-06 02:00:00, None,6
None, None, None, None, None, -2.8, 68.0, None, None, None, 71.0,2016-02-06 03:00:00, None,6
None, None, None, None, None, -3.8, 68.0, None, None, None, 71.0,2016-02-06 04:00:00, None,6
None, None, None, None, None, -3.8, 68.0, None, None, None, 71.0,2016-02-06 05:00:00, None,6
None, None, None, None, None, -4.6, 68.0, None, None, None, 71.0,2016-02-06 06:00:00, None,6
None, None, None, None, None, -6.0, 68.0, None, None, None, 71.0,2016-02-06 07:00:00, None,6
None, None, None, None, None, -6.8, 67.0, None, None, None, 71.0,2016-02-06 08:00:00, None,6
None, None, None, None, None, -5.6, 68.0, None, None, None, 71.0,2016-02-06 09:00:00, None,6
None, None, None, None, None, -5.6, 67.0, None, None, None, 71.0,2016-02-06 10:00:00, None,6
None, None, None, None, None, -5.3, 68.0, None, None, None, 71.0,2016-02-06 11:00:00, None,6
None, None, None, None, None, -5.6, 68.0, None, None, None, 71.0,2016-02-06 12:00:00, None,6
None, None, None, None, None, -5.9, 67.0, None, None, None, 71.0,2016-02-06 13:00:00, None,6
None, None, None, None, None, -6.2, 68.0, None, None, None, 71.0,2016-02-06 14:00:00, None,6
None, None, None, None, None, -6.2, 68.0, None, None, None, 71.0,2016-02-06 15:00:00, None,6
None, 274.0, None, None, None, -6.5, 68.0, None, None, None, 71.0,2016-02-06 16:00:00, None,6
None, None, None, None, None, -6.4, 67.0, None, None, None, 71.0,2016-02-06 17:00:00, None,6
None, None, None, None, None, -5.7, 67.0, None, None, None, 71.0,2016-02-06 18:00:00, None,6
None, None, None, None, None, -5.0, 67.0, None, None, None, 71.0,2016-02-06 19:00:00, None,6
None, None, None, None, None, -4.2, 68.0, None, None, None, 71.0,2016-02-06 20:00:00, None,6
None, None, None, None, None, -2.7, 67.0, None, None, None, 71.0,2016-02-06 21:00:00, None,6
None, None, None, None, None, -3.5, 68.0, None, None, None, 71.0,2016-02-06 22:00:00, None,6
None, None, None, None, None, -3.2, 66.0, None, None, None, 71.0,2016-02-06 23:00:00, None,6
None, None, None, None, None, -3.8, 63.0, None, None, None, 71.0,2016-02-07 00:00:00, None,6
None, None, None, None, None, -4.2, 67.0, None, None, None, 71.0,2016-02-07 01:00:00, None,6
None, None, None, None, None, -4.6, 67.0, None, None, None, 71.0,2016-02-07 02:00:00, None,6
None, None, None, None, None, -4.6, 67.0, None, None, None, 71.0,2016-02-07 03:00:00, None,6
None, None, None, None, None, -5.2, 66.0, None, None, None, 71.0,2016-02-07 04:00:00, None,6
None, None, None, None, None, -5.3, 66.0, None, None, None, 71.0,2016-02-07 05:00:00, None,6
None, None, None, None, None, -5.7, 66.0, None, None, None, 71.0,2016-02-07 06:00:00, None,6
None, None, None, None, None, -5.8, 66.0, None, None, None, 71.0,2016-02-07 07:00:00, None,6
None, None, None, None, None, -6.6, 66.0, None, None, None, 71.0,2016-02-07 08:00:00, None,6
None, None, None, None, None, -6.2, 66.0, None, None, None, 71.0,2016-02-07 09:00:00, None,6
None, None, None, None, None, -7.2, 66.0, None, None, None, 71.0,2016-02-07 10:00:00, None,6
None, None, None, None, None, -7.0, 66.0, None, None, None, 71.0,2016-02-07 11:00:00, None,6
None, None, None, None, None, -7.1, 66.0, None, None, None, 71.0,2016-02-07 12:00:00, None,6
None, None, None, None, None, -6.8, 66.0, None, None, None, 71.0,2016-02-07 13:00:00, None,6
None, None, None, None, None, -6.8, 67.0, None, None, None, 71.0,2016-02-07 14:00:00, None,6
None, None, None, None, None, -6.8, 67.0, None, None, None, 71.0,2016-02-07 15:00:00, None,6
None, 274.0, None, None, None, -7.0, 68.0, None, None, None, 71.0,2016-02-07 16:00:00, None,6
None, None, None, None, None, -6.9, 69.0, None, None, None, 71.0,2016-02-07 17:00:00, None,6
None, None, None, None, None, -6.5, 70.0, None, None, None, 71.0,2016-02-07 18:00:00, None,6
None, None, None, None, None, -5.8, 71.0, None, None, None, 71.0,2016-02-07 19:00:00, None,6
None, None, None, None, None, -4.6, 72.0, None, None, None, 71.0,2016-02-07 20:00:00, None,6
None, None, None, None, None, -3.8, 71.0, None, None, None, 71.0,2016-02-07 21:00:00, None,6
None, None, None, None, None, -3.2, 71.0, None, None, None, 71.0,2016-02-07 22:00:00, None,6
None, None, None, None, None, -2.8, 70.0, None, None, None, 71.0,2016-02-07 23:00:00, None,6
None, None, None, None, None, -2.8, 70.0, None, None, None, 71.0,2016-02-08 00:00:00, None,6
None, None, None, None, None, -2.8, 73.0, None, None, None, 71.0,2016-02-08 01:00:00, None,6
None, None, None, None, None, -2.8, 73.0, None, None, None, 71.0,2016-02-08 02:00:00, None,6
None, None, None, None, None, -2.8, 72.0, None, None, None, 71.0,2016-02-08 03:00:00, None,6
None, None, None, None, None, -2.8, 73.0, None, None, None, 71.0,2016-02-08 04:00:00, None,6
