WDIR_VECT,time,week_of_year
51.6,2022-05-14 00:00:00,20
20.4,2022-05-14 01:00:00,20
50.1,2022-05-14 02:00:00,20
38.9,2022-05-14 03:00:00,20
68.2,2022-05-14 04:00:00,20
73.2,2022-05-14 05:00:00,20
88.5,2022-05-14 06:00:00,20
84.2,2022-05-14 07:00:00,20
75.5,2022-05-14 08:00:00,20
95.0,2022-05-14 09:00:00,20
118.9,2022-05-14 10:00:00,20
100.8,2022-05-14 11:00:00,20
89.1,2022-05-14 12:00:00,20
91.4,2022-05-14 13:00:00,20
100.2,2022-05-14 14:00:00,20
97.3,2022-05-14 15:00:00,20
109.5,2022-05-14 16:00:00,20
98.2,2022-05-14 17:00:00,20
84.5,2022-05-14 18:00:00,20
89.4,2022-05-14 19:00:00,20
90.5,2022-05-14 20:00:00,20
93.5,2022-05-14 21:00:00,20
102.8,2022-05-14 22:00:00,20
