pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,-9.61,25.71, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None,2019-10-29 00:00:00, None, None, 16.25, None,44
None, None,-10.33,30.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None,2019-10-29 01:00:00, None, None, 16.26, None,44
None, None,-10.52,30.72, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None,2019-10-29 02:00:00, None, None, 16.34, None,44
None, None,-10.88,30.21, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None,2019-10-29 03:00:00, None, None, 16.73, None,44
None, None,-11.75,33.47, None, None, None, None, None, None, None, None, None, None, None, None, None, -23.0, None, None, None, None, None,2019-10-29 04:00:00, None, None, 16.31, None,44
None, None,-11.56,30.73, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None,2019-10-29 05:00:00, None, None, 16.95, None,44
None, None,-12.39,31.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -24.0, None, None, None, None, None,2019-10-29 06:00:00, None, None, 16.8, None,44
None, None,-12.77,31.81, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None,2019-10-29 07:00:00, None, None, 16.63, None,44
None, None,-12.88,30.28, None, None, None, None, None, None, None, None, None, None, None, None, None, -25.0, None, None, None, None, None,2019-10-29 08:00:00, None, None, 16.62, None,44
None, None,-12.79,28.61, None, None, None, None, None, None, None, None, None, None, None, None, None, -26.0, None, None, None, None, None,2019-10-29 09:00:00, None, None, 17.27, None,44
