air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
15.8,15.8,2022-10-08 00:00:00,21.7,41
15.6,15.5,2022-10-08 01:00:00,21.7,41
15.9,15.4,2022-10-08 02:00:00,21.7,41
16.5,15.4,2022-10-08 03:00:00,21.7,41
16.0,15.1,2022-10-08 04:00:00,21.7,41
14.9,14.8,2022-10-08 05:00:00,21.7,41
16.5,14.4,2022-10-08 06:00:00,21.7,41
16.8,16.0,2022-10-08 07:00:00,16.8,41
16.7,16.0,2022-10-08 08:00:00,16.8,41
15.6,15.0,2022-10-08 09:00:00,16.8,41
16.1,14.9,2022-10-08 10:00:00,16.8,41
17.0,14.9,2022-10-08 11:00:00,17.1,41
18.6,14.9,2022-10-08 12:00:00,18.6,41
20.0,14.9,2022-10-08 13:00:00,20.8,41
22.0,14.9,2022-10-08 14:00:00,22.0,41
21.8,14.9,2022-10-08 15:00:00,22.5,41
22.1,14.9,2022-10-08 16:00:00,22.5,41
22.1,14.9,2022-10-08 17:00:00,22.7,41
20.3,14.9,2022-10-08 18:00:00,22.7,41
19.5,19.4,2022-10-08 19:00:00,20.4,41
18.0,18.0,2022-10-08 20:00:00,20.4,41
17.1,17.0,2022-10-08 21:00:00,20.4,41
17.7,16.1,2022-10-08 23:00:00,20.4,41
17.2,16.1,2022-10-09 00:00:00,20.4,41
16.9,15.2,2022-10-09 01:00:00,20.4,41
15.3,14.9,2022-10-09 02:00:00,20.4,41
15.8,14.9,2022-10-09 03:00:00,20.4,41
16.5,14.9,2022-10-09 04:00:00,20.4,41
14.1,14.1,2022-10-09 05:00:00,20.4,41
14.1,14.0,2022-10-09 06:00:00,20.4,41
13.9,13.9,2022-10-09 07:00:00,15.1,41
14.0,-1389.0,2022-10-09 08:00:00,14.8,41
14.9,-1389.0,2022-10-09 09:00:00,15.5,41
15.9,-1389.0,2022-10-09 10:00:00,16.6,41
16.4,-1389.0,2022-10-09 11:00:00,17.0,41
17.6,-1389.0,2022-10-09 12:00:00,17.6,41
19.4,-1389.0,2022-10-09 13:00:00,19.5,41
20.0,-1389.0,2022-10-09 14:00:00,21.3,41
21.3,-1389.0,2022-10-09 15:00:00,21.3,41
21.7,-1389.0,2022-10-09 16:00:00,21.7,41
20.4,-1389.0,2022-10-09 17:00:00,22.2,41
18.7,-1389.0,2022-10-09 18:00:00,22.2,41
17.4,17.4,2022-10-09 19:00:00,18.7,41
16.1,16.0,2022-10-09 20:00:00,18.7,41
17.1,-684.9,2022-10-09 21:00:00,17.7,41
