pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
0.0,7.5,7.5, 0.0, None,17.8,85.0,2022-10-08 00:00:00,5.0,41
0.0,6.8,6.7, 0.0, None,17.8,86.0,2022-10-08 01:00:00,4.0,41
0.0,5.7,5.8, 0.0, None,17.8,88.0,2022-10-08 02:00:00,4.0,41
0.0,5.2,5.0, 0.0, None,17.8,90.0,2022-10-08 03:00:00,4.0,41
0.0,4.7,4.7, 0.0, None,17.8,91.0,2022-10-08 04:00:00,3.0,41
0.0,4.1,4.1, 0.0, None,17.8,92.0,2022-10-08 05:00:00,3.0,41
0.0,3.5,3.5, 0.0, None,17.8,93.0,2022-10-08 06:00:00,2.0,41
0.0,3.0,3.0, 0.0, None,3.5,94.0,2022-10-08 07:00:00,2.0,41
0.0,2.8,2.7, 0.0, None,3.5,94.0,2022-10-08 08:00:00,2.0,41
0.0,3.7,2.7, 0.0, None,3.6,92.0,2022-10-08 09:00:00,3.0,41
0.0,5.3,2.7, 0.0, None,5.3,89.0,2022-10-08 10:00:00,4.0,41
0.0,8.0,2.7, 0.0, None,8.0,82.0,2022-10-08 11:00:00,5.0,41
0.0,12.9,2.7, 0.0, None,12.8,73.0,2022-10-08 12:00:00,8.0,41
0.0,16.1,2.7, 0.0, None,16.2,58.0,2022-10-08 13:00:00,8.0,41
0.0,20.5,2.7, 0.0, None,20.4,38.0,2022-10-08 14:00:00,5.0,41
0.0,22.4,2.7, 0.0, None,22.4,32.0,2022-10-08 15:00:00,5.0,41
0.0,22.3,2.7, 0.0, None,23.0,36.0,2022-10-08 16:00:00,7.0,41
0.0,21.2,2.7, 0.0, None,23.1,38.0,2022-10-08 17:00:00,6.0,41
0.0,17.6,2.7, 0.0, None,23.1,54.0,2022-10-08 18:00:00,8.0,41
0.0,14.2,14.2, 0.0, None,17.8,68.0,2022-10-08 19:00:00,8.0,41
0.0,12.1,12.1, 0.0, None,17.8,76.0,2022-10-08 20:00:00,8.0,41
0.0,10.2,10.1, 0.0, None,17.8,81.0,2022-10-08 21:00:00,7.0,41
0.0,8.7,8.8, 0.0, None,17.8,85.0,2022-10-08 22:00:00,6.0,41
0.0,7.8,7.7, 0.0, None,17.8,86.0,2022-10-08 23:00:00,5.0,41
0.0,6.7,6.8, 0.0, None,17.8,88.0,2022-10-09 00:00:00,5.0,41
0.0,5.8,5.9, 0.0, None,17.8,89.0,2022-10-09 01:00:00,4.0,41
0.0,5.3,5.2, 0.0, None,17.8,91.0,2022-10-09 02:00:00,4.0,41
0.0,4.6,4.6, 0.0, None,17.8,92.0,2022-10-09 03:00:00,3.0,41
0.0,4.1,4.0, 0.0, None,17.8,93.0,2022-10-09 04:00:00,3.0,41
