pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 11.65, None, None, None, None, None, None, None, 11.7, 11.4, 0.0, None, None, 13.5, None, None,2022-10-08 00:00:00, None, None, None,41
None, None, 11.66, None, None, None, None, None, None, None, 11.7, 11.4, 0.1, None, None, 13.5, None, None,2022-10-08 01:00:00, None, None, None,41
None, None, 11.7, None, None, None, None, None, None, None, 11.7, 11.4, 0.0, None, None, 13.5, None, None,2022-10-08 02:00:00, None, None, None,41
None, None, 11.65, None, None, None, None, None, None, None, 11.7, 11.4, 0.0, None, None, 13.5, None, None,2022-10-08 03:00:00, None, None, None,41
None, None, 11.73, None, None, None, None, None, None, None, 11.7, 11.4, 0.0, None, None, 13.5, None, None,2022-10-08 04:00:00, None, None, None,41
None, None, 11.64, None, None, None, None, None, None, None, 11.6, 11.4, 0.0, None, None, 13.5, None, None,2022-10-08 05:00:00, None, None, None,41
None, None, 11.38, None, None, None, None, None, None, None, 11.4, 11.4, 0.0, None, None, 13.5, None, None,2022-10-08 06:00:00, None, None, None,41
None, None, 11.35, None, None, None, None, None, None, None, 11.4, 11.3, 0.0, None, None, 11.5, None, None,2022-10-08 07:00:00, None, None, None,41
None, None, 11.3, None, None, None, None, None, None, None, 11.3, 11.3, 0.0, None, None, 11.5, None, None,2022-10-08 08:00:00, None, None, None,41
None, None, 11.36, None, None, None, None, None, None, None, 11.4, 11.3, 0.0, None, None, 11.5, None, None,2022-10-08 09:00:00, None, None, None,41
None, None, 11.56, None, None, None, None, None, None, None, 11.6, 11.3, 0.1, None, None, 11.5, None, None,2022-10-08 10:00:00, None, None, None,41
None, None, 11.73, None, None, None, None, None, None, None, 11.7, 11.3, -0.1, None, None, 11.8, None, None,2022-10-08 11:00:00, None, None, None,41
None, None, 12.06, None, None, None, None, None, None, None, 12.1, 11.3, 0.2, None, None, 12.1, None, None,2022-10-08 12:00:00, None, None, None,41
None, None, 12.06, None, None, None, None, None, None, None, 12.1, 11.3, -0.1, None, None, 12.4, None, None,2022-10-08 13:00:00, None, None, None,41
None, None, 13.01, None, None, None, None, None, None, None, 13.0, 11.3, 0.7, None, None, 13.2, None, None,2022-10-08 14:00:00, None, None, None,41
None, None, 13.13, None, None, None, None, None, None, None, 13.1, 11.3, 0.6, None, None, 13.8, None, None,2022-10-08 15:00:00, None, None, None,41
None, None, 12.08, None, None, None, None, None, None, None, 12.1, 11.3, -0.5, None, None, 13.8, None, None,2022-10-08 16:00:00, None, None, None,41
None, None, 11.86, None, None, None, None, None, None, None, 11.9, 11.3, -1.2, None, None, 13.8, None, None,2022-10-08 17:00:00, None, None, None,41
None, None, 11.49, None, None, None, None, None, None, None, 11.5, 11.3, 0.0, None, None, 13.8, None, None,2022-10-08 18:00:00, None, None, None,41
None, None, 11.26, None, None, None, None, None, None, None, 11.3, 11.2, 0.0, None, None, 11.6, None, None,2022-10-08 19:00:00, None, None, None,41
None, None, 11.25, None, None, None, None, None, None, None, 11.3, 11.1, 0.1, None, None, 11.6, None, None,2022-10-08 20:00:00, None, None, None,41
None, None, 11.03, None, None, None, None, None, None, None, 11.0, 11.0, 0.0, None, None, 11.6, None, None,2022-10-08 21:00:00, None, None, None,41
None, None, 10.87, None, None, None, None, None, None, None, 10.9, 10.8, 0.1, None, None, 11.6, None, None,2022-10-08 22:00:00, None, None, None,41
None, None, 10.77, None, None, None, None, None, None, None, 10.8, 10.7, 0.0, None, None, 11.6, None, None,2022-10-08 23:00:00, None, None, None,41
None, None, 10.37, None, None, None, None, None, None, None, 10.4, 10.3, 0.0, None, None, 11.6, None, None,2022-10-09 00:00:00, None, None, None,41
None, None, 10.44, None, None, None, None, None, None, None, 10.4, 10.3, 0.3, None, None, 11.6, None, None,2022-10-09 01:00:00, None, None, None,41
None, None, 10.19, None, None, None, None, None, None, None, 10.2, 10.0, 0.3, None, None, 11.6, None, None,2022-10-09 02:00:00, None, None, None,41
None, None, 10.11, None, None, None, None, None, None, None, 10.1, 10.0, -0.4, None, None, 11.6, None, None,2022-10-09 03:00:00, None, None, None,41
None, None, 10.04, None, None, None, None, None, None, None, 10.0, 9.9, -1.2, None, None, 11.6, None, None,2022-10-09 04:00:00, None, None, None,41
None, None, 10.01, None, None, None, None, None, None, None, 10.0, 9.9, -0.6, None, None, 11.6, None, None,2022-10-09 05:00:00, None, None, None,41
None, None, 10.19, None, None, None, None, None, None, None, 10.2, 9.9, 0.3, None, None, 11.6, None, None,2022-10-09 06:00:00, None, None, None,41
None, None, 10.05, None, None, None, None, None, None, None, 10.1, 10.0, 0.0, None, None, 10.2, None, None,2022-10-09 07:00:00, None, None, None,41
None, None, 10.31, None, None, None, None, None, None, None, 10.3, 10.0, 0.6, None, None, 10.4, None, None,2022-10-09 08:00:00, None, None, None,41
None, None, 10.07, None, None, None, None, None, None, None, 10.1, 10.0, 0.2, None, None, 10.5, None, None,2022-10-09 09:00:00, None, None, None,41
None, None, 10.43, None, None, None, None, None, None, None, 10.4, 10.0, 0.4, None, None, 10.5, None, None,2022-10-09 10:00:00, None, None, None,41
None, None, 10.78, None, None, None, None, None, None, None, 10.8, 10.0, 1.3, None, None, 10.8, None, None,2022-10-09 11:00:00, None, None, None,41
None, None, 11.1, None, None, None, None, None, None, None, 11.1, 10.0, 0.9, None, None, 11.1, None, None,2022-10-09 12:00:00, None, None, None,41
None, None, 11.04, None, None, None, None, None, None, None, 11.0, 10.0, -0.6, None, None, 11.3, None, None,2022-10-09 13:00:00, None, None, None,41
None, None, 10.96, None, None, None, None, None, None, None, 11.0, 10.0, 0.0, None, None, 11.4, None, None,2022-10-09 14:00:00, None, None, None,41
None, None, 12.62, None, None, None, None, None, None, None, 12.6, 10.0, 0.0, None, None, 12.7, None, None,2022-10-09 15:00:00, None, None, None,41
None, None, 13.26, None, None, None, None, None, None, None, 13.3, 10.0, 0.5, None, None, 13.2, None, None,2022-10-09 16:00:00, None, None, None,41
None, None, 12.68, None, None, None, None, None, None, None, 12.7, 10.0, 0.2, None, None, 13.8, None, None,2022-10-09 17:00:00, None, None, None,41
None, None, 13.7, None, None, None, None, None, None, None, 13.7, 10.0, 0.4, None, None, 13.8, None, None,2022-10-09 18:00:00, None, None, None,41
None, None, 15.12, None, None, None, None, None, None, None, 15.1, 13.7, 2.9, None, None, 15.1, None, None,2022-10-09 19:00:00, None, None, None,41
None, None, 15.01, None, None, None, None, None, None, None, 15.0, 13.7, 0.7, None, None, 15.2, None, None,2022-10-09 20:00:00, None, None, None,41
None, None, 14.53, None, None, None, None, None, None, None, 14.5, 13.7, 4.7, None, None, 15.2, None, None,2022-10-09 21:00:00, None, None, None,41
None, None, 14.52, None, None, None, None, None, None, None, 14.5, 13.7, 1.9, None, None, 15.2, None, None,2022-10-09 22:00:00, None, None, None,41
None, None, 13.68, None, None, None, None, None, None, None, 13.7, 13.7, 1.5, None, None, 15.2, None, None,2022-10-09 23:00:00, None, None, None,41
None, None, 13.08, None, None, None, None, None, None, None, 13.1, 13.1, 1.0, None, None, 15.2, None, None,2022-10-10 00:00:00, None, None, None,41
None, None, 13.18, None, None, None, None, None, None, None, 13.2, 12.9, 2.1, None, None, 15.2, None, None,2022-10-10 01:00:00, None, None, None,41
None, None, 12.38, None, None, None, None, None, None, None, 12.4, 12.4, 1.9, None, None, 15.2, None, None,2022-10-10 02:00:00, None, None, None,41
None, None, 11.02, None, None, None, None, None, None, None, 11.0, 11.1, -0.2, None, None, 15.2, None, None,2022-10-10 03:00:00, None, None, None,41
