CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
4.231,85.0,2022-10-08 00:00:00,2.0,41
3.324,86.6,2022-10-08 01:00:00,1.0,41
3.081,86.5,2022-10-08 02:00:00,1.0,41
2.206,88.5,2022-10-08 03:00:00,0.0,41
1.566,89.4,2022-10-08 04:00:00,0.0,41
1.167,89.1,2022-10-08 05:00:00,-1.0,41
1.374,89.1,2022-10-08 06:00:00,0.0,41
0.316,91.3,2022-10-08 07:00:00,-1.0,41
0.09,89.4,2022-10-08 08:00:00,-1.0,41
5.359,78.61,2022-10-08 09:00:00,2.0,41
12.65,59.51,2022-10-08 10:00:00,5.0,41
16.24,50.39,2022-10-08 11:00:00,6.0,41
18.52,42.12,2022-10-08 12:00:00,6.0,41
19.52,38.44,2022-10-08 13:00:00,5.0,41
20.54,32.66,2022-10-08 14:00:00,3.0,41
21.29,31.82,2022-10-08 15:00:00,3.0,41
21.38,28.19,2022-10-08 16:00:00,2.0,41
20.89,31.51,2022-10-08 17:00:00,3.0,41
16.63,43.53,2022-10-08 18:00:00,4.0,41
12.13,59.31,2022-10-08 19:00:00,5.0,41
8.76,69.89,2022-10-08 20:00:00,4.0,41
6.888,74.18,2022-10-08 21:00:00,3.0,41
4.854,78.83,2022-10-08 22:00:00,1.0,41
3.546,80.7,2022-10-08 23:00:00,1.0,41
2.485,83.0,2022-10-09 00:00:00,0.0,41
1.644,85.0,2022-10-09 01:00:00,0.0,41
0.581,86.5,2022-10-09 02:00:00,-2.0,41
-0.022,86.5,2022-10-09 03:00:00,-2.0,41
-0.561,88.2,2022-10-09 04:00:00,-2.0,41
-0.689,87.9,2022-10-09 05:00:00,-2.0,41
-1.376,89.3,2022-10-09 06:00:00,-3.0,41
-1.476,91.3,2022-10-09 07:00:00,-2.0,41
-1.372,88.7,2022-10-09 08:00:00,-3.0,41
3.64,78.32,2022-10-09 09:00:00,0.0,41
11.29,59.68,2022-10-09 10:00:00,4.0,41
15.29,47.29,2022-10-09 11:00:00,4.0,41
17.86,40.09,2022-10-09 12:00:00,4.0,41
19.27,35.83,2022-10-09 13:00:00,4.0,41
20.14,34.19,2022-10-09 14:00:00,4.0,41
21.2,31.77,2022-10-09 15:00:00,4.0,41
21.62,30.11,2022-10-09 16:00:00,3.0,41
20.44,34.72,2022-10-09 17:00:00,4.0,41
16.22,47.58,2022-10-09 18:00:00,5.0,41
11.65,59.99,2022-10-09 19:00:00,4.0,41
8.39,67.33,2022-10-09 20:00:00,3.0,41
6.399,73.62,2022-10-09 21:00:00,2.0,41
4.639,78.93,2022-10-09 22:00:00,1.0,41
3.796,78.2,2022-10-09 23:00:00,1.0,41
2.731,81.3,2022-10-10 00:00:00,0.0,41
3.368,79.42,2022-10-10 01:00:00,0.0,41
6.714,73.43,2022-10-10 02:00:00,2.0,41
6.024,76.96,2022-10-10 03:00:00,2.0,41
6.858,74.64,2022-10-10 04:00:00,3.0,41
9.09,66.09,2022-10-10 05:00:00,3.0,41
8.93,67.54,2022-10-10 06:00:00,3.0,41
9.23,66.18,2022-10-10 07:00:00,3.0,41
9.59,65.07,2022-10-10 08:00:00,3.0,41
10.32,63.88,2022-10-10 09:00:00,4.0,41
10.66,64.2,2022-10-10 10:00:00,4.0,41
20.68,29.65,2022-10-10 11:00:00,2.0,41
20.39,31.18,2022-10-10 12:00:00,3.0,41
21.42,24.47,2022-10-10 13:00:00,0.0,41
19.06,32.55,2022-10-10 14:00:00,3.0,41
19.18,26.45,2022-10-10 15:00:00,0.0,41
19.4,18.86,2022-10-10 16:00:00,-5.0,41
17.9,20.04,2022-10-10 17:00:00,-5.0,41
15.92,19.63,2022-10-10 18:00:00,-7.0,41
14.14,22.29,2022-10-10 19:00:00,-7.0,41
11.95,28.27,2022-10-10 20:00:00,-6.0,41
9.93,27.67,2022-10-10 21:00:00,-8.0,41
7.174,36.38,2022-10-10 22:00:00,-7.0,41
2.358,49.21,2022-10-10 23:00:00,-7.0,41
0.15,56.14,2022-10-11 00:00:00,-7.0,41
-1.519,60.5,2022-10-11 01:00:00,-7.0,41
-2.293,66.14,2022-10-11 02:00:00,-7.0,41
-2.261,69.57,2022-10-11 03:00:00,-7.0,41
-2.366,74.78,2022-10-11 04:00:00,-6.0,41
-2.593,76.34,2022-10-11 05:00:00,-6.0,41
-2.659,75.46,2022-10-11 06:00:00,-6.0,41
-0.755,73.36,2022-10-11 07:00:00,-5.0,41
0.947,69.67,2022-10-11 08:00:00,-4.0,41
4.054,62.56,2022-10-11 09:00:00,-3.0,41
9.07,42.53,2022-10-11 10:00:00,-3.0,41
11.05,36.8,2022-10-11 11:00:00,-3.0,41
13.21,33.86,2022-10-11 12:00:00,-2.0,41
13.72,34.81,2022-10-11 13:00:00,-1.0,41
13.86,35.12,2022-10-11 14:00:00,-1.0,41
14.29,34.59,2022-10-11 15:00:00,-1.0,41
14.21,35.77,2022-10-11 16:00:00,0.0,41
13.75,36.12,2022-10-11 17:00:00,-1.0,41
12.61,42.57,2022-10-11 18:00:00,0.0,41
7.846,57.65,2022-10-11 19:00:00,0.0,41
5.667,64.24,2022-10-11 20:00:00,-1.0,41
3.692,70.61,2022-10-11 21:00:00,-1.0,41
2.625,74.62,2022-10-11 22:00:00,-1.0,41
1.213,80.1,2022-10-11 23:00:00,-2.0,41
1.362,79.94,2022-10-12 00:00:00,-2.0,41
-0.359,82.5,2022-10-12 01:00:00,-3.0,41
-0.691,87.4,2022-10-12 02:00:00,-2.0,41
-1.202,87.6,2022-10-12 03:00:00,-3.0,41
-1.019,91.1,2022-10-12 04:00:00,-2.0,41
-1.527,88.9,2022-10-12 05:00:00,-3.0,41
-1.817,88.8,2022-10-12 06:00:00,-3.0,41
-2.081,89.3,2022-10-12 07:00:00,-3.0,41
-2.238,89.2,2022-10-12 08:00:00,-3.0,41
2.272,78.92,2022-10-12 09:00:00,-1.0,41
10.66,58.76,2022-10-12 10:00:00,3.0,41
11.65,56.3,2022-10-12 11:00:00,3.0,41
12.78,52.9,2022-10-12 12:00:00,4.0,41
14.54,46.8,2022-10-12 13:00:00,4.0,41
15.78,41.26,2022-10-12 14:00:00,3.0,41
15.71,38.62,2022-10-12 15:00:00,2.0,41
16.48,38.96,2022-10-12 16:00:00,2.0,41
16.52,39.86,2022-10-12 17:00:00,2.0,41
11.81,53.83,2022-10-12 18:00:00,3.0,41
8.11,64.62,2022-10-12 19:00:00,2.0,41
5.26,73.27,2022-10-12 20:00:00,1.0,41
3.351,76.31,2022-10-12 21:00:00,-1.0,41
1.605,79.85,2022-10-12 22:00:00,-2.0,41
0.39,83.1,2022-10-12 23:00:00,-2.0,41
-0.285,84.5,2022-10-13 00:00:00,-2.0,41
-0.961,85.3,2022-10-13 01:00:00,-3.0,41
-1.275,86.4,2022-10-13 02:00:00,-3.0,41
-1.401,85.8,2022-10-13 03:00:00,-3.0,41
-1.703,88.8,2022-10-13 04:00:00,-3.0,41
-2.262,88.4,2022-10-13 05:00:00,-4.0,41
-2.206,89.2,2022-10-13 06:00:00,-4.0,41
-2.603,88.7,2022-10-13 07:00:00,-4.0,41
-0.676,91.8,2022-10-13 08:00:00,-2.0,41
5.38,77.42,2022-10-13 09:00:00,2.0,41
7.591,68.11,2022-10-13 10:00:00,2.0,41
9.37,61.14,2022-10-13 11:00:00,2.0,41
11.91,52.73,2022-10-13 12:00:00,2.0,41
13.96,46.83,2022-10-13 13:00:00,3.0,41
16.04,42.11,2022-10-13 14:00:00,3.0,41
17.06,39.46,2022-10-13 15:00:00,3.0,41
17.52,38.14,2022-10-13 16:00:00,3.0,41
16.18,40.8,2022-10-13 17:00:00,3.0,41
12.06,53.99,2022-10-13 18:00:00,3.0,41
8.29,64.64,2022-10-13 19:00:00,2.0,41
6.038,70.16,2022-10-13 20:00:00,2.0,41
4.912,72.58,2022-10-13 21:00:00,0.0,41
3.447,76.6,2022-10-13 22:00:00,0.0,41
2.651,78.99,2022-10-13 23:00:00,-1.0,41
1.789,81.8,2022-10-14 00:00:00,-1.0,41
0.587,83.8,2022-10-14 01:00:00,-2.0,41
-0.421,86.3,2022-10-14 02:00:00,-2.0,41
-0.892,86.9,2022-10-14 03:00:00,-3.0,41
-1.064,88.6,2022-10-14 04:00:00,-3.0,41
-1.522,88.2,2022-10-14 05:00:00,-3.0,41
-1.716,88.9,2022-10-14 06:00:00,-3.0,41
-1.704,88.6,2022-10-14 07:00:00,-3.0,41
-0.787,87.3,2022-10-14 08:00:00,-3.0,41
2.361,80.0,2022-10-14 09:00:00,-1.0,41
5.823,77.77,2022-10-14 10:00:00,2.0,41
11.77,56.69,2022-10-14 11:00:00,3.0,41
15.6,42.37,2022-10-14 12:00:00,3.0,41
17.61,39.12,2022-10-14 13:00:00,4.0,41
18.52,40.59,2022-10-14 14:00:00,5.0,41
18.24,41.7,2022-10-14 15:00:00,5.0,41
18.94,40.1,2022-10-14 16:00:00,5.0,41
17.82,42.59,2022-10-14 17:00:00,5.0,41
15.69,48.85,2022-10-14 18:00:00,5.0,41
10.25,65.87,2022-10-14 19:00:00,4.0,41
6.696,75.16,2022-10-14 20:00:00,3.0,41
4.731,80.1,2022-10-14 21:00:00,2.0,41
3.43,81.5,2022-10-14 22:00:00,1.0,41
1.927,84.3,2022-10-14 23:00:00,0.0,41
