pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.0,8.8,8.8, None, 0.0, 0.0,17.1,80.0,2022-10-08 00:00:00,6.0, None,41
0.0,8.4,8.4, None, 0.0, 0.0,17.1,83.0,2022-10-08 01:00:00,6.0, None,41
0.0,7.0,7.0, None, 0.0, 0.0,17.1,86.0,2022-10-08 02:00:00,5.0, None,41
0.0,6.7,6.7, None, 0.0, 0.0,17.1,88.0,2022-10-08 03:00:00,5.0, None,41
0.0,5.8,5.8, None, 0.0, 0.0,17.1,90.0,2022-10-08 04:00:00,4.0, None,41
0.0,5.5,5.3, None, 0.0, 0.0,17.1,91.0,2022-10-08 05:00:00,4.0, None,41
0.0,4.7,4.5, None, 0.0, 0.0,17.1,94.0,2022-10-08 06:00:00,4.0, None,41
0.0,4.1,4.0, None, 0.0, 0.0,4.7,94.0,2022-10-08 07:00:00,3.0, None,41
0.0,4.7,4.0, None, 0.0, 0.0,4.7,93.0,2022-10-08 08:00:00,4.0, None,41
0.0,6.3,4.0, None, 0.0, 0.0,6.2,83.0,2022-10-08 09:00:00,3.0, None,41
0.0,10.9,4.0, None, 0.0, 0.0,10.8,63.0,2022-10-08 10:00:00,4.0, None,41
0.0,14.8,4.0, None, 0.0, 0.0,14.7,48.0,2022-10-08 11:00:00,4.0, None,41
0.0,17.6,4.0, None, 0.0, 0.0,17.5,41.0,2022-10-08 12:00:00,4.0, None,41
0.0,20.5,4.0, None, 0.0, 0.0,20.7,36.0,2022-10-08 13:00:00,5.0, None,41
0.0,22.4,4.0, None, 0.0, 0.0,22.4,33.0,2022-10-08 14:00:00,5.0, None,41
0.0,23.6,4.0, None, 0.0, 0.0,23.7,29.0,2022-10-08 15:00:00,5.0, None,41
0.0,23.5,4.0, None, 0.0, 0.0,24.2,30.0,2022-10-08 16:00:00,5.0, None,41
0.0,21.8,4.0, None, 0.0, 0.0,24.2,34.0,2022-10-08 17:00:00,5.0, None,41
