air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
17.8,17.8, None,22.6,74.0,2022-10-08 00:00:00,13.0,41
16.5,16.7, None,22.6,85.0,2022-10-08 01:00:00,14.0,41
15.7,15.8, None,22.6,100.0,2022-10-08 02:00:00,16.0,41
16.9,15.7, None,22.6,75.0,2022-10-08 03:00:00,12.0,41
16.7,15.7, None,22.6,75.0,2022-10-08 04:00:00,12.0,41
15.5,15.4, None,22.6,89.0,2022-10-08 05:00:00,14.0,41
15.9,15.4, None,22.6,77.0,2022-10-08 06:00:00,12.0,41
15.8,15.4, None,16.1,77.0,2022-10-08 07:00:00,12.0,41
16.5,15.4, None,16.5,74.0,2022-10-08 08:00:00,12.0,41
16.3,15.4, None,16.7,69.0,2022-10-08 09:00:00,10.0,41
16.3,15.4, None,18.2,71.0,2022-10-08 10:00:00,11.0,41
16.5,15.4, None,18.2,71.0,2022-10-08 11:00:00,11.0,41
18.1,15.4, None,18.2,70.0,2022-10-08 12:00:00,12.0,41
19.5,15.4, None,19.5,63.0,2022-10-08 13:00:00,12.0,41
20.2,15.4, None,20.5,59.0,2022-10-08 14:00:00,12.0,41
21.1,15.4, None,21.2,54.0,2022-10-08 15:00:00,11.0,41
21.4,15.4, None,21.3,48.0,2022-10-08 16:00:00,10.0,41
20.6,15.4, None,21.4,57.0,2022-10-08 17:00:00,12.0,41
20.0,15.4, None,21.4,55.0,2022-10-08 18:00:00,11.0,41
19.8,19.1, None,20.1,49.0,2022-10-08 19:00:00,9.0,41
18.4,18.4, None,20.3,61.0,2022-10-08 20:00:00,11.0,41
19.4,18.4, None,20.3,53.0,2022-10-08 21:00:00,10.0,41
19.3,18.4, None,20.3,57.0,2022-10-08 22:00:00,11.0,41
18.5,16.6, None,20.3,63.0,2022-10-08 23:00:00,11.0,41
17.3,16.6, None,20.3,72.0,2022-10-09 00:00:00,12.0,41
16.3,15.9, None,20.3,80.0,2022-10-09 01:00:00,13.0,41
15.2,14.8, None,20.3,98.0,2022-10-09 02:00:00,14.0,41
16.9,14.8, None,20.3,70.0,2022-10-09 03:00:00,12.0,41
17.6,14.8, None,20.3,61.0,2022-10-09 04:00:00,10.0,41
16.9,14.8, None,20.3,71.0,2022-10-09 05:00:00,12.0,41
15.9,14.6, None,20.3,76.0,2022-10-09 06:00:00,12.0,41
15.6,15.2, None,16.0,76.0,2022-10-09 07:00:00,11.0,41
15.4,14.6, None,16.0,83.0,2022-10-09 08:00:00,13.0,41
17.5,14.6, None,17.5,70.0,2022-10-09 09:00:00,12.0,41
15.7,14.6, None,18.7,79.0,2022-10-09 10:00:00,12.0,41
15.6,14.6, None,18.7,83.0,2022-10-09 11:00:00,13.0,41
17.2,14.6, None,18.7,77.0,2022-10-09 12:00:00,13.0,41
18.3,14.6, None,18.7,70.0,2022-10-09 13:00:00,13.0,41
19.4,14.6, None,19.6,60.0,2022-10-09 14:00:00,11.0,41
20.3,14.6, None,20.2,58.0,2022-10-09 15:00:00,12.0,41
20.4,14.6, None,20.6,56.0,2022-10-09 16:00:00,11.0,41
19.9,14.6, None,20.6,59.0,2022-10-09 17:00:00,12.0,41
