air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
8.8, 8.81, 78.49, 15.0, 78.0, 8.9,2022-10-08 00:00:00, 5.0,41
8.1, 8.08, 81.2, 15.0, 81.0, 8.1,2022-10-08 01:00:00, 5.0,41
7.8, 7.849, 80.4, 15.0, 80.0, 7.8,2022-10-08 02:00:00, 5.0,41
7.4, 7.433, 81.5, 15.0, 82.0, 7.4,2022-10-08 03:00:00, 4.0,41
6.9, 6.949, 83.9, 15.0, 84.0, 6.9,2022-10-08 04:00:00, 4.0,41
6.6, 6.56, 84.9, 15.0, 85.0, 6.6,2022-10-08 05:00:00, 4.0,41
6.5, 6.531, 84.8, 15.0, 85.0, 6.3,2022-10-08 06:00:00, 4.0,41
6.3, 6.258, 86.4, 6.6, 86.0, 6.2,2022-10-08 07:00:00, 4.0,41
5.9, 5.87, 87.4, 6.6, 87.0, 5.8,2022-10-08 08:00:00, 4.0,41
7.6, 7.577, 82.6, 7.7, 83.0, 5.7,2022-10-08 09:00:00, 5.0,41
11.1, 11.09, 66.65, 10.9, 67.0, 5.7,2022-10-08 10:00:00, 5.0,41
13.4, 13.35, 57.78, 13.4, 58.0, 5.7,2022-10-08 11:00:00, 5.0,41
16.0, 15.99, 50.37, 16.1, 50.0, 5.7,2022-10-08 12:00:00, 6.0,41
18.9, 18.87, 43.37, 18.8, 43.0, 5.7,2022-10-08 13:00:00, 6.0,41
20.4, 20.39, 39.88, 20.5, 40.0, 5.7,2022-10-08 14:00:00, 6.0,41
18.2, 18.15, 51.4, 20.8, 51.0, 5.7,2022-10-08 15:00:00, 8.0,41
15.5, 15.51, 61.74, 20.8, 62.0, 5.7,2022-10-08 16:00:00, 8.0,41
14.0, 13.99, 65.87, 20.8, 66.0, 5.7,2022-10-08 17:00:00, 8.0,41
14.0, 13.97, 63.69, 20.8, 64.0, 5.7,2022-10-08 18:00:00, 7.0,41
13.2, 13.2, 61.92, 14.0, 62.0, 12.1,2022-10-08 19:00:00, 6.0,41
11.8, 11.84, 67.37, 14.0, 67.0, 11.7,2022-10-08 20:00:00, 6.0,41
10.4, 10.37, 73.14, 14.0, 73.0, 10.3,2022-10-08 21:00:00, 6.0,41
10.2, 10.24, 73.92, 14.0, 74.0, 9.4,2022-10-08 22:00:00, 6.0,41
9.3, 9.25, 76.33, 14.0, 76.0, 9.1,2022-10-08 23:00:00, 5.0,41
8.9, 8.86, 77.13, 14.0, 77.0, 8.6,2022-10-09 00:00:00, 5.0,41
8.1, 8.08, 77.73, 14.0, 78.0, 7.9,2022-10-09 01:00:00, 4.0,41
7.8, 7.827, 79.47, 14.0, 79.0, 7.7,2022-10-09 02:00:00, 5.0,41
7.2, 7.205, 80.3, 14.0, 80.0, 7.2,2022-10-09 03:00:00, 4.0,41
7.1, 7.129, 78.05, 14.0, 78.0, 6.7,2022-10-09 04:00:00, 4.0,41
6.7, 6.738, 79.77, 14.0, 80.0, 6.3,2022-10-09 05:00:00, 4.0,41
6.2, 6.207, 81.4, 14.0, 81.0, 5.7,2022-10-09 06:00:00, 3.0,41
5.4, 5.43, 84.0, 6.4, 84.0, 5.4,2022-10-09 07:00:00, 3.0,41
5.4, 5.367, 84.9, 6.4, 85.0, 5.1,2022-10-09 08:00:00, 3.0,41
7.4, 7.356, 78.59, 7.3, 79.0, 5.1,2022-10-09 09:00:00, 4.0,41
9.4, 9.44, 74.87, 9.5, 75.0, 5.1,2022-10-09 10:00:00, 5.0,41
13.0, 13.04, 59.56, 13.0, 60.0, 5.1,2022-10-09 11:00:00, 5.0,41
16.0, 16.03, 50.66, 16.0, 51.0, 5.1,2022-10-09 12:00:00, 5.0,41
