CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 9.53, 53.24, None, None, None, 4.613, 6.344, None, 349.6, 1.0, None, 9.5, 9.1, None, None, None, None, 12.4, None, None, 53.0, None,2022-10-08 00:00:00, None, None, None, None,41
None, 9.23, 54.19, None, None, None, 11.37, 6.935, None, 26.56, 0.0, None, 9.2, 8.9, None, None, None, None, 12.4, None, None, 54.0, None,2022-10-08 01:00:00, None, None, None, None,41
None, 9.28, 54.03, None, None, None, 2.163, 9.48, None, 52.82, 0.0, None, 9.3, 8.9, None, None, None, None, 12.4, None, None, 54.0, None,2022-10-08 02:00:00, None, None, None, None,41
None, 8.68, 55.75, None, None, None, 3.306, 9.81, None, 62.79, 0.0, None, 8.7, 8.6, None, None, None, None, 12.4, None, None, 56.0, None,2022-10-08 03:00:00, None, None, None, None,41
None, 8.34, 55.66, None, None, None, 7.309, 11.36, None, 67.15, 0.0, None, 8.3, 8.4, None, None, None, None, 12.4, None, None, 56.0, None,2022-10-08 04:00:00, None, None, None, None,41
None, 8.05, 55.21, None, None, None, 9.81, 9.07, None, 89.7, -1.0, None, 8.1, 8.1, None, None, None, None, 12.4, None, None, 55.0, None,2022-10-08 05:00:00, None, None, None, None,41
None, 8.29, 52.99, None, None, None, 12.79, 9.46, None, 112.6, -1.0, None, 8.3, 7.8, None, None, None, None, 12.4, None, None, 53.0, None,2022-10-08 06:00:00, None, None, None, None,41
None, 7.481, 55.57, None, None, None, 5.068, 5.446, None, 143.5, -1.0, None, 7.5, 7.4, None, None, None, None, 8.5, None, None, 56.0, None,2022-10-08 07:00:00, None, None, None, None,41
None, 8.48, 50.72, None, None, None, 6.677, 5.392, None, 131.4, -1.0, None, 8.5, 7.3, None, None, None, None, 8.7, None, None, 51.0, None,2022-10-08 08:00:00, None, None, None, None,41
None, 8.37, 51.35, None, None, None, 31.47, 2.908, None, 139.7, -1.0, None, 8.4, 7.3, None, None, None, None, 8.8, None, None, 51.0, None,2022-10-08 09:00:00, None, None, None, None,41
None, 10.87, 43.1, None, None, None, 29.65, 4.904, None, 194.7, -1.0, None, 10.9, 7.3, None, None, None, None, 10.9, None, None, 43.0, None,2022-10-08 10:00:00, None, None, None, None,41
None, 12.32, 43.06, None, None, None, 21.33, 8.59, None, 199.5, 0.0, None, 12.3, 7.3, None, None, None, None, 12.3, None, None, 43.0, None,2022-10-08 11:00:00, None, None, None, None,41
None, 13.05, 40.35, None, None, None, 33.63, 7.863, None, 222.1, 0.0, None, 13.1, 7.3, None, None, None, None, 13.1, None, None, 40.0, None,2022-10-08 12:00:00, None, None, None, None,41
None, 13.32, 34.08, None, None, None, 17.17, 6.988, None, 269.3, -2.0, None, 13.3, 7.3, None, None, None, None, 13.5, None, None, 34.0, None,2022-10-08 13:00:00, None, None, None, None,41
None, 14.4, 35.27, None, None, None, 23.07, 8.42, None, 254.8, -1.0, None, 14.4, 7.3, None, None, None, None, 14.7, None, None, 35.0, None,2022-10-08 14:00:00, None, None, None, None,41
None, 14.82, 32.54, None, None, None, 17.53, 8.69, None, 271.9, -1.0, None, 14.8, 7.3, None, None, None, None, 15.0, None, None, 33.0, None,2022-10-08 15:00:00, None, None, None, None,41
None, 14.77, 36.04, None, None, None, 29.67, 7.588, None, 288.8, 0.0, None, 14.8, 7.3, None, None, None, None, 15.3, None, None, 36.0, None,2022-10-08 16:00:00, None, None, None, None,41
None, 13.36, 38.19, None, None, None, 21.48, 5.106, None, 343.3, -1.0, None, 13.4, 7.3, None, None, None, None, 15.3, None, None, 38.0, None,2022-10-08 17:00:00, None, None, None, None,41
None, 12.35, 42.04, None, None, None, 25.74, 4.51, None, 345.3, 0.0, None, 12.4, 7.3, None, None, None, None, 15.3, None, None, 42.0, None,2022-10-08 18:00:00, None, None, None, None,41
None, 10.51, 46.28, None, None, None, 14.01, 8.99, None, 12.78, -1.0, None, 10.5, 10.5, None, None, None, None, 12.3, None, None, 46.0, None,2022-10-08 19:00:00, None, None, None, None,41
None, 10.11, 47.46, None, None, None, 9.7, 7.869, None, 43.98, 0.0, None, 10.1, 10.0, None, None, None, None, 12.3, None, None, 47.0, None,2022-10-08 20:00:00, None, None, None, None,41
None, 9.5, 48.34, None, None, None, 32.72, 5.643, None, 105.5, -1.0, None, 9.5, 9.3, None, None, None, None, 12.3, None, None, 48.0, None,2022-10-08 21:00:00, None, None, None, None,41
None, 8.94, 52.89, None, None, None, 6.436, 7.782, None, 144.8, 0.0, None, 8.9, 8.9, None, None, None, None, 12.3, None, None, 53.0, None,2022-10-08 22:00:00, None, None, None, None,41
