pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,8.2,7.9, 1027.5, 0.1, None,12.5,92.0,2022-10-08 00:00:00, None,7.0, 931.0,41
None,7.6,7.1, 1027.3, 0.0, None,12.5,94.0,2022-10-08 01:00:00, None,7.0, 931.0,41
None,5.0,4.9, 1027.3, 0.0, None,12.5,99.0,2022-10-08 02:00:00, None,5.0, 931.0,41
None,4.9,4.8, 1028.4, 0.0, None,12.5,99.0,2022-10-08 03:00:00, None,5.0, 932.0,41
None,4.6,4.5, 1028.3, 0.0, None,12.5,99.0,2022-10-08 04:00:00, None,4.0, 932.0,41
None,4.5,4.2, 1028.4, 0.0, None,12.5,100.0,2022-10-08 05:00:00, None,5.0, 932.0,41
None,4.0,4.0, 1028.6, 0.1, None,12.5,100.0,2022-10-08 06:00:00, None,4.0, 932.0,41
None,3.5,3.5, 1028.8, 0.0, None,4.2,100.0,2022-10-08 07:00:00, None,4.0, 932.0,41
None,3.3,3.1, 1028.9, 0.0, None,4.2,100.0,2022-10-08 08:00:00, None,3.0, 932.0,41
None,3.0,2.9, 1029.0, 0.0, None,4.2,100.0,2022-10-08 09:00:00, None,3.0, 932.0,41
None,4.8,2.9, 1027.8, 0.0, None,4.7,100.0,2022-10-08 10:00:00, None,5.0, 931.0,41
None,5.4,2.9, 1028.9, 0.0, None,5.5,99.0,2022-10-08 11:00:00, None,6.0, 932.0,41
None,8.2,2.9, 1027.5, 0.0, None,8.1,91.0,2022-10-08 12:00:00, None,6.0, 931.0,41
None,10.1,2.9, 1027.4, 0.0, None,9.9,81.0,2022-10-08 13:00:00, None,7.0, 931.0,41
None,11.5,2.9, 1027.5, 0.1, None,11.7,77.0,2022-10-08 14:00:00, None,8.0, 931.0,41
None,11.8,2.9, 1026.4, 0.0, None,12.3,75.0,2022-10-08 15:00:00, None,7.0, 930.0,41
None,12.7,2.9, 1025.2, 0.0, None,12.7,72.0,2022-10-08 16:00:00, None,7.0, 929.0,41
None,11.5,2.9, 1025.4, -0.1, None,13.0,77.0,2022-10-08 17:00:00, None,8.0, 929.0,41
None,11.7,2.9, 1025.4, -0.1, None,13.0,75.0,2022-10-08 18:00:00, None,7.0, 929.0,41
None,10.8,10.5, 1024.4, 0.0, None,11.7,79.0,2022-10-08 19:00:00, None,8.0, 928.0,41
None,10.8,10.5, 1024.5, 0.0, None,11.7,80.0,2022-10-08 20:00:00, None,7.0, 928.0,41
None,10.3,10.2, 1024.5, 0.0, None,11.7,85.0,2022-10-08 21:00:00, None,8.0, 928.0,41
None,11.1,10.0, 1024.3, -0.2, None,11.7,78.0,2022-10-08 22:00:00, None,7.0, 928.0,41
None,10.2,10.0, 1023.2, 0.2, None,11.7,83.0,2022-10-08 23:00:00, None,7.0, 927.0,41
None,10.7,9.8, 1022.9, 0.0, None,11.7,78.0,2022-10-09 00:00:00, None,7.0, 927.0,41
None,10.9,9.8, 1022.7, 0.2, None,11.7,75.0,2022-10-09 01:00:00, None,7.0, 927.0,41
None,10.2,9.6, 1021.5, -0.4, None,11.7,82.0,2022-10-09 02:00:00, None,7.0, 926.0,41
None,10.5,9.6, 1021.5, 0.2, None,11.7,77.0,2022-10-09 03:00:00, None,7.0, 926.0,41
