wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
67.5, 6.8, None, -0.08, 8.0, 101.1, 4.9, None, None, 88.0,2017-03-12 00:00:00, None, None,11
90.0, 6.7, None, -0.01, 8.0, 101.1, 5.0, None, None, 89.0,2017-03-12 01:00:00, None, None,11
67.5, 6.9, None, 0.04, 10.0, 101.2, 5.4, None, None, 90.0,2017-03-12 02:00:00, None, None,11
67.5, 6.9, None, 0.17, 6.0, 101.3, 5.4, None, None, 90.0,2017-03-12 03:00:00, None, None,11
45.0, 6.9, None, 0.26, 4.0, 101.4, 5.4, None, None, 90.0,2017-03-12 04:00:00, None, None,11
22.5, 6.8, None, 0.34, 4.0, 101.6, 5.3, None, None, 91.0,2017-03-12 05:00:00, None, None,11
22.5, 6.7, None, 0.38, 5.0, 101.7, 5.4, None, None, 91.0,2017-03-12 06:00:00, None, None,11
292.5, 6.6, None, 0.44, 2.0, 101.9, 5.3, None, None, 91.0,2017-03-12 07:00:00, None, None,11
0.0, 6.4, None, 0.45, 5.0, 102.0, 5.0, None, None, 91.0,2017-03-12 08:00:00, None, None,11
45.0, 5.7, None, 0.37, 4.0, 102.1, 4.2, None, None, 90.0,2017-03-12 09:00:00, None, None,11
67.5, 5.0, None, 0.29, 2.0, 102.2, 3.7, None, None, 91.0,2017-03-12 10:00:00, None, None,11
22.5, 5.4, None, 0.22, 5.0, 102.2, 4.0, None, None, 91.0,2017-03-12 11:00:00, None, None,11
67.5, 5.8, None, 0.18, 5.0, 102.3, 4.3, None, None, 90.0,2017-03-12 12:00:00, None, None,11
90.0, 6.9, None, 0.15, 9.0, 102.3, 4.3, None, None, 83.0,2017-03-12 13:00:00, None, None,11
45.0, 6.9, None, 0.08, 6.0, 102.3, 4.4, None, None, 84.0,2017-03-12 14:00:00, None, None,11
67.5, 7.1, None, 0.09, 7.0, 102.3, 4.5, None, None, 84.0,2017-03-12 15:00:00, None, None,11
67.5, 7.1, None, 0.07, 6.0, 102.4, 4.9, None, None, 86.0,2017-03-12 16:00:00, None, None,11
