pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,3.665, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 00:00:00, None, -0.119, None,6
None, None,3.562, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 01:00:00, None, 0.295, None,6
None, None,3.787, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 02:00:00, None, 0.315, None,6
None, None,3.722, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 03:00:00, None, 0.307, None,6
None, None,3.571, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 04:00:00, None, 0.27, None,6
None, None,3.496, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 06:00:00, None, 0.3, None,6
None, None,3.844, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 07:00:00, None, 0.3, None,6
None, None,3.787, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 08:00:00, None, 0.353, None,6
None, None,2.678, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 09:00:00, None, 0.429, None,6
None, None,3.016, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 10:00:00, None, 0.409, None,6
None, None,3.186, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 11:00:00, None, 0.405, None,6
None, None,3.232, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 12:00:00, None, 0.411, None,6
None, None,3.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 13:00:00, None, 0.351, None,6
None, None,3.768, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 14:00:00, None, 0.39, None,6
None, None,3.954, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 15:00:00, None, 0.386, None,6
None, None,3.792, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 16:00:00, None, 0.388, None,6
None, None,3.766, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 17:00:00, None, 0.284, None,6
None, None,3.618, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-05 18:00:00, None, 0.28, None,6
