pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 17.2, 3.0, None, None, None, 7.0,2017-05-28 00:00:00, None,22
None, None, None, None, None, 16.4, 3.0, None, None, None, 7.0,2017-05-28 01:00:00, None,22
None, None, None, None, None, 15.5, 3.0, None, None, None, 7.0,2017-05-28 02:00:00, None,22
None, None, None, None, None, 14.6, 3.0, None, None, None, 7.0,2017-05-28 03:00:00, None,22
None, None, None, None, None, 13.1, 4.0, None, None, None, 6.0,2017-05-28 04:00:00, None,22
None, None, None, None, None, 11.1, 2.0, None, None, None, 6.0,2017-05-28 05:00:00, None,22
None, None, None, None, None, 6.7, 3.0, None, None, None, 5.0,2017-05-28 06:00:00, None,22
None, None, None, None, None, 3.3, 4.0, None, None, None, 3.0,2017-05-28 07:00:00, None,22
None, None, None, None, None, 1.6, 4.0, None, None, None, 2.0,2017-05-28 08:00:00, None,22
None, None, None, None, None, 0.4, 4.0, None, None, None, 1.0,2017-05-28 09:00:00, None,22
None, None, None, None, None, -0.5, 3.0, None, None, None, 0.0,2017-05-28 10:00:00, None,22
None, None, None, None, None, -1.2, 3.0, None, None, None, None,2017-05-28 11:00:00, None,22
None, None, None, None, None, -1.6, 3.0, None, None, None, None,2017-05-28 12:00:00, None,22
None, None, None, None, None, -1.6, 3.0, None, None, None, None,2017-05-28 13:00:00, None,22
None, None, None, None, None, -0.3, 2.0, None, None, None, None,2017-05-28 14:00:00, None,22
None, None, None, None, None, 2.5, 3.0, None, None, None, None,2017-05-28 15:00:00, None,22
None, 0.0, None, None, None, 9.8, 3.0, None, None, None, None,2017-05-28 16:00:00, None,22
None, None, None, None, None, 15.0, 2.0, None, None, None, None,2017-05-28 17:00:00, None,22
None, None, None, None, None, 17.6, 4.0, None, None, None, None,2017-05-28 18:00:00, None,22
None, None, None, None, None, 19.2, 4.0, None, None, None, 2.0,2017-05-28 19:00:00, None,22
None, None, None, None, None, 21.1, 4.0, None, None, None, 4.0,2017-05-28 20:00:00, None,22
None, None, None, None, None, 22.1, 4.0, None, None, None, 7.0,2017-05-28 21:00:00, None,22
None, None, None, None, None, 23.0, 3.0, None, None, None, 7.0,2017-05-28 22:00:00, None,22
None, None, None, None, None, 22.2, 4.0, None, None, None, 9.0,2017-05-28 23:00:00, None,22
None, None, None, None, None, 22.6, 5.0, None, None, None, 9.0,2017-05-29 00:00:00, None,22
None, None, None, None, None, 21.8, 5.0, None, None, None, 9.0,2017-05-29 01:00:00, None,22
None, None, None, None, None, 20.6, 5.0, None, None, None, 9.0,2017-05-29 02:00:00, None,22
None, None, None, None, None, 19.2, 5.0, None, None, None, 9.0,2017-05-29 03:00:00, None,22
None, None, None, None, None, 17.6, 4.0, None, None, None, 9.0,2017-05-29 04:00:00, None,22
None, None, None, None, None, 14.0, 5.0, None, None, None, 8.0,2017-05-29 05:00:00, None,22
None, None, None, None, None, 11.1, 5.0, None, None, None, 7.0,2017-05-29 06:00:00, None,22
None, None, None, None, None, 10.6, 4.0, None, None, None, 6.0,2017-05-29 07:00:00, None,22
None, None, None, None, None, 7.7, 4.0, None, None, None, 5.0,2017-05-29 08:00:00, None,22
None, None, None, None, None, 5.8, 5.0, None, None, None, 4.0,2017-05-29 09:00:00, None,22
None, None, None, None, None, 4.8, 5.0, None, None, None, 3.0,2017-05-29 10:00:00, None,22
None, None, None, None, None, 4.4, 5.0, None, None, None, 2.0,2017-05-29 11:00:00, None,22
None, None, None, None, None, 3.5, 5.0, None, None, None, 1.0,2017-05-29 12:00:00, None,22
None, None, None, None, None, 2.9, 6.0, None, None, None, 0.0,2017-05-29 13:00:00, None,22
None, None, None, None, None, 4.2, 6.0, None, None, None, 0.0,2017-05-29 14:00:00, None,22
None, None, None, None, None, 7.4, 5.0, None, None, None, None,2017-05-29 15:00:00, None,22
None, 0.0, None, None, None, 11.8, 5.0, None, None, None, None,2017-05-29 16:00:00, None,22
None, None, None, None, None, 16.7, 6.0, None, None, None, 0.0,2017-05-29 17:00:00, None,22
None, None, None, None, None, 16.1, 4.0, None, None, None, 3.0,2017-05-29 18:00:00, None,22
None, None, None, None, None, 17.7, 5.0, None, None, None, 4.0,2017-05-29 19:00:00, None,22
None, None, None, None, None, 18.3, 6.0, None, None, None, 6.0,2017-05-29 20:00:00, None,22
None, None, None, None, None, 19.1, 7.0, None, None, None, 7.0,2017-05-29 21:00:00, None,22
None, None, None, None, None, 17.1, 6.0, None, None, None, 8.0,2017-05-29 22:00:00, None,22
None, None, None, None, None, 18.6, 6.0, None, None, None, 8.0,2017-05-29 23:00:00, None,22
None, None, None, None, None, 17.4, 7.0, None, None, None, 8.0,2017-05-30 00:00:00, None,22
None, None, None, None, None, 16.9, 6.0, None, None, None, 8.0,2017-05-30 01:00:00, None,22
None, None, None, None, None, 16.6, 7.0, None, None, None, 7.0,2017-05-30 02:00:00, None,22
None, None, None, None, None, 15.9, 6.0, None, None, None, 7.0,2017-05-30 03:00:00, None,22
None, None, None, None, None, 14.1, 6.0, None, None, None, 7.0,2017-05-30 04:00:00, None,22
None, None, None, None, None, 11.4, 6.0, None, None, None, 7.0,2017-05-30 05:00:00, None,22
None, None, None, None, None, 8.4, 6.0, None, None, None, 6.0,2017-05-30 06:00:00, None,22
None, None, None, None, None, 6.3, 6.0, None, None, None, 5.0,2017-05-30 07:00:00, None,22
None, None, None, None, None, 5.5, 6.0, None, None, None, 3.0,2017-05-30 08:00:00, None,22
None, None, None, None, None, 4.3, 6.0, None, None, None, 2.0,2017-05-30 09:00:00, None,22
None, None, None, None, None, 3.4, 6.0, None, None, None, 1.0,2017-05-30 10:00:00, None,22
None, None, None, None, None, 2.5, 6.0, None, None, None, 1.0,2017-05-30 11:00:00, None,22
None, None, None, None, None, 1.8, 6.0, None, None, None, 0.0,2017-05-30 12:00:00, None,22
None, None, None, None, None, 1.5, 6.0, None, None, None, None,2017-05-30 13:00:00, None,22
None, None, None, None, None, 3.1, 6.0, None, None, None, None,2017-05-30 14:00:00, None,22
None, None, None, None, None, 6.9, 6.0, None, None, None, None,2017-05-30 15:00:00, None,22
None, 0.0, None, None, None, 11.7, 4.0, None, None, None, None,2017-05-30 16:00:00, None,22
None, None, None, None, None, 15.3, 6.0, None, None, None, None,2017-05-30 17:00:00, None,22
None, None, None, None, None, 17.9, 4.0, None, None, None, 1.0,2017-05-30 18:00:00, None,22
None, None, None, None, None, 18.7, 7.0, None, None, None, 4.0,2017-05-30 19:00:00, None,22
None, None, None, None, None, 19.4, 6.0, None, None, None, 6.0,2017-05-30 20:00:00, None,22
