ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
2.2,1.0,-0.5,1.2,2016-01-29,2.0,2.5,5,,,,,,
3.8,0.0,-2.7,9.6,2016-01-30,2.0,2.7,5,,,,,,
5.0,0.0,-1.3,6.2,2016-01-31,12.0,1.0,5,,,,,,
1.8,0.0,-0.5,0.8,2016-02-01,12.0,1.6,5,,,,,,
0.0,0.0,-4.6,0.0,2016-02-02,10.0,1.7,5,,,,,,
3.8,0.0,-10.1,5.0,2016-02-03,10.0,-0.3,5,,,,,,
0.0,0.0,-3.3,0.0,2016-02-04,14.0,4.0,5,,,,,,
,,,,2016-01-29 00:00:00,,,5,, None,2.293, None,77.95,3.495
,,,,2016-01-29 01:00:00,,,5,, None,2.65, None,80.9,2.899
,,,,2016-01-29 02:00:00,,,5,, None,2.668, None,80.1,2.32
,,,,2016-01-29 03:00:00,,,5,, None,1.893, None,78.95,1.714
,,,,2016-01-29 04:00:00,,,5,, None,3.356, None,81.2,2.542
,,,,2016-01-29 05:00:00,,,5,, None,3.696, None,82.3,3.238
,,,,2016-01-29 06:00:00,,,5,, None,3.453, None,81.7,3.459
,,,,2016-01-29 07:00:00,,,5,, None,3.284, None,81.7,3.309
,,,,2016-01-29 08:00:00,,,5,, None,1.512, None,83.9,2.789
,,,,2016-01-29 09:00:00,,,5,, None,1.171, None,85.1,2.202
,,,,2016-01-29 10:00:00,,,5,, None,1.242, None,83.7,2.548
,,,,2016-01-29 11:00:00,,,5,, None,0.998, None,81.5,3.194
,,,,2016-01-29 12:00:00,,,5,, None,1.434, None,80.5,3.674
,,,,2016-01-29 13:00:00,,,5,, None,2.102, None,80.8,3.484
,,,,2016-01-29 14:00:00,,,5,, None,2.183, None,88.6,2.498
,,,,2016-01-29 15:00:00,,,5,, None,2.273, None,95.2,0.928
,,,,2016-01-29 16:00:00,,,5,, None,1.187, None,97.3,0.916
,,,,2016-01-29 17:00:00,,,5,, None,0.611, None,98.1,0.502
,,,,2016-01-29 18:00:00,,,5,, None,0.699, None,98.8,0.697
,,,,2016-01-29 19:00:00,,,5,, None,1.322, None,99.0,0.811
,,,,2016-01-29 20:00:00,,,5,, None,0.87, None,98.6,1.043
,,,,2016-01-29 21:00:00,,,5,, None,2.001, None,97.8,0.992
,,,,2016-01-29 22:00:00,,,5,, None,1.809, None,95.2,1.083
,,,,2016-01-29 23:00:00,,,5,, None,2.721, None,90.7,1.601
,,,,2016-01-30 00:00:00,,,5,, None,1.804, None,87.6,1.768
,,,,2016-01-30 01:00:00,,,5,, None,2.437, None,87.1,1.323
,,,,2016-01-30 02:00:00,,,5,, None,2.338, None,82.8,1.439
,,,,2016-01-30 03:00:00,,,5,, None,2.188, None,88.6,-0.287
,,,,2016-01-30 04:00:00,,,5,, None,2.461, None,91.4,-0.696
,,,,2016-01-30 05:00:00,,,5,, None,1.941, None,90.3,-0.591
,,,,2016-01-30 06:00:00,,,5,, None,2.075, None,90.4,-0.945
,,,,2016-01-30 07:00:00,,,5,, None,3.271, None,83.9,0.955
,,,,2016-01-30 08:00:00,,,5,, None,3.259, None,83.4,0.982
,,,,2016-01-30 09:00:00,,,5,, None,3.072, None,82.2,0.866
,,,,2016-01-30 10:00:00,,,5,, None,3.94, None,77.43,1.429
,,,,2016-01-30 11:00:00,,,5,, None,4.008, None,75.07,2.085
,,,,2016-01-30 12:00:00,,,5,, None,5.421, None,75.13,2.562
,,,,2016-01-30 13:00:00,,,5,, None,3.749, None,73.83,3.035
,,,,2016-01-30 14:00:00,,,5,, None,1.489, None,72.55,3.063
,,,,2016-01-30 15:00:00,,,5,, None,2.913, None,72.14,3.219
,,,,2016-01-30 16:00:00,,,5,, None,3.76, None,73.9,3.264
,,,,2016-01-30 17:00:00,,,5,, None,3.505, None,74.28,3.224
,,,,2016-01-30 18:00:00,,,5,, None,1.818, None,82.3,2.492
,,,,2016-01-30 19:00:00,,,5,, None,1.05, None,90.4,1.67
,,,,2016-01-30 20:00:00,,,5,, None,1.526, None,94.6,1.236
,,,,2016-01-30 21:00:00,,,5,, None,1.944, None,95.2,1.055
,,,,2016-01-30 22:00:00,,,5,, None,1.889, None,95.6,0.884
,,,,2016-01-30 23:00:00,,,5,, None,2.496, None,95.3,0.768
,,,,2016-01-31 00:00:00,,,5,, None,2.548, None,93.4,0.84
,,,,2016-01-31 01:00:00,,,5,, None,4.245, None,91.6,0.94
,,,,2016-01-31 02:00:00,,,5,, None,3.802, None,91.4,0.93
,,,,2016-01-31 03:00:00,,,5,, None,4.565, None,88.7,0.987
,,,,2016-01-31 04:00:00,,,5,, None,4.074, None,86.2,1.01
,,,,2016-01-31 05:00:00,,,5,, None,3.779, None,85.3,1.011
,,,,2016-01-31 06:00:00,,,5,, None,3.586, None,89.5,0.679
,,,,2016-01-31 07:00:00,,,5,, None,3.479, None,84.9,0.946
,,,,2016-01-31 08:00:00,,,5,, None,3.664, None,87.2,0.74
,,,,2016-01-31 09:00:00,,,5,, None,3.365, None,84.4,1.008
,,,,2016-01-31 10:00:00,,,5,, None,4.055, None,82.2,1.242
,,,,2016-01-31 11:00:00,,,5,, None,3.706, None,86.6,1.123
,,,,2016-01-31 12:00:00,,,5,, None,2.845, None,85.2,1.436
,,,,2016-01-31 13:00:00,,,5,, None,2.265, None,82.2,2.315
,,,,2016-01-31 14:00:00,,,5,, None,1.987, None,78.55,2.395
,,,,2016-01-31 15:00:00,,,5,, None,2.466, None,82.4,1.956
,,,,2016-01-31 16:00:00,,,5,, None,1.11, None,91.1,1.186
,,,,2016-01-31 17:00:00,,,5,, None,0.967, None,92.9,1.003
,,,,2016-01-31 18:00:00,,,5,, None,1.544, None,96.7,0.602
,,,,2016-01-31 19:00:00,,,5,, None,1.136, None,97.9,0.513
,,,,2016-01-31 20:00:00,,,5,, None,1.115, None,98.2,0.417
,,,,2016-01-31 21:00:00,,,5,, None,1.103, None,99.0,0.396
,,,,2016-01-31 22:00:00,,,5,, None,1.378, None,99.3,0.474
,,,,2016-01-31 23:00:00,,,5,, None,0.915, None,98.3,0.693
,,,,2016-02-01 00:00:00,,,5,, None,1.714, None,92.0,1.083
,,,,2016-02-01 01:00:00,,,5,, None,3.727, None,87.0,1.268
,,,,2016-02-01 02:00:00,,,5,, None,3.811, None,87.4,1.348
,,,,2016-02-01 03:00:00,,,5,, None,3.392, None,84.6,1.445
,,,,2016-02-01 04:00:00,,,5,, None,2.714, None,85.0,1.213
,,,,2016-02-01 05:00:00,,,5,, None,1.906, None,85.1,1.166
,,,,2016-02-01 06:00:00,,,5,, None,1.474, None,83.3,1.309
,,,,2016-02-01 07:00:00,,,5,, None,2.492, None,84.3,1.192
,,,,2016-02-01 08:00:00,,,5,, None,2.613, None,84.5,1.137
,,,,2016-02-01 09:00:00,,,5,, None,3.486, None,86.6,0.984
,,,,2016-02-01 10:00:00,,,5,, None,3.096, None,90.1,0.895
,,,,2016-02-01 11:00:00,,,5,, None,3.923, None,83.2,1.631
,,,,2016-02-01 12:00:00,,,5,, None,3.89, None,79.88,2.028
,,,,2016-02-01 13:00:00,,,5,, None,3.922, None,79.62,1.944
,,,,2016-02-01 14:00:00,,,5,, None,3.372, None,80.8,1.896
,,,,2016-02-01 15:00:00,,,5,, None,2.268, None,90.6,1.168
,,,,2016-02-01 16:00:00,,,5,, None,0.932, None,89.2,1.511
,,,,2016-02-01 17:00:00,,,5,, None,2.73, None,87.0,1.547
,,,,2016-02-01 18:00:00,,,5,, None,3.046, None,95.4,0.694
,,,,2016-02-01 19:00:00,,,5,, None,0.698, None,96.7,0.79
,,,,2016-02-01 20:00:00,,,5,, None,1.772, None,94.5,0.815
,,,,2016-02-01 21:00:00,,,5,, None,3.101, None,85.9,1.121
,,,,2016-02-01 22:00:00,,,5,, None,4.948, None,83.4,1.004
,,,,2016-02-01 23:00:00,,,5,, None,4.251, None,82.0,0.882
,,,,2016-02-02 00:00:00,,,5,, None,4.807, None,80.2,0.769
,,,,2016-02-02 01:00:00,,,5,, None,5.195, None,80.1,0.575
,,,,2016-02-02 02:00:00,,,5,, None,4.703, None,78.85,0.387
,,,,2016-02-02 03:00:00,,,5,, None,4.493, None,79.67,-0.019
,,,,2016-02-02 04:00:00,,,5,, None,4.434, None,78.92,-0.427
,,,,2016-02-02 05:00:00,,,5,, None,3.698, None,79.35,-0.816
,,,,2016-02-02 06:00:00,,,5,, None,2.019, None,81.9,-2.11
,,,,2016-02-02 07:00:00,,,5,, None,2.053, None,82.6,-2.34
,,,,2016-02-02 08:00:00,,,5,, None,1.815, None,81.9,-3.404
