wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
33.0, None, None,0.0, None,2.4, None,16.7, None, None,79.0,2016-08-26 00:00:00, None,35
359.0, None, None,0.0, None,3.0, None,16.9, None, None,76.0,2016-08-26 01:00:00, None,35
8.0, None, None,0.0, None,2.6, None,16.4, None, None,79.0,2016-08-26 02:00:00, None,35
50.0, None, None,0.0, None,1.9, None,15.5, None, None,81.0,2016-08-26 03:00:00, None,35
13.0, None, None,0.0, None,1.6, None,14.8, None, None,81.0,2016-08-26 04:00:00, None,35
350.0, None, None,0.0, None,2.0, None,15.1, None, None,78.0,2016-08-26 05:00:00, None,35
15.0, None, None,0.0, None,2.1, None,15.1, None, None,83.0,2016-08-26 06:00:00, None,35
17.0, None, None,0.0, None,1.6, None,15.2, None, None,81.0,2016-08-26 07:00:00, None,35
47.0, None, None,0.0, None,0.0, None,15.9, None, None,81.0,2016-08-26 08:00:00, None,35
67.0, None, None,0.0, None,1.9, None,17.8, None, None,75.0,2016-08-26 09:00:00, None,35
48.0, None, None,0.0, None,2.0, None,23.0, None, None,54.0,2016-08-26 10:00:00, None,35
258.0, None, None,0.0, None,3.5, None,27.9, None, None,40.0,2016-08-26 11:00:00, None,35
126.0, None, None,0.0, None,4.3, None,29.9, None, None,31.0,2016-08-26 12:00:00, None,35
243.0, None, None,0.0, None,4.4, None,30.9, None, None,32.0,2016-08-26 13:00:00, None,35
322.0, None, None,0.0, None,2.8, None,31.1, None, None,33.0,2016-08-26 14:00:00, None,35
268.0, None, None,0.0, None,3.2, None,29.2, None, None,36.0,2016-08-26 15:00:00, None,35
277.0, None, None,0.0, None,3.3, None,27.3, None, None,36.0,2016-08-26 16:00:00, None,35
317.0, None, None,0.0, None,2.8, None,26.6, None, None,36.0,2016-08-26 17:00:00, None,35
16.0, None, None,0.0, None,2.2, None,24.7, None, None,49.0,2016-08-26 18:00:00, None,35
346.0, None, None,0.0, None,2.2, None,22.2, None, None,60.0,2016-08-26 19:00:00, None,35
5.0, None, None,0.0, None,1.8, None,20.2, None, None,70.0,2016-08-26 20:00:00, None,35
13.0, None, None,0.0, None,1.7, None,18.8, None, None,74.0,2016-08-26 21:00:00, None,35
27.0, None, None,0.0, None,2.6, None,18.0, None, None,76.0,2016-08-26 22:00:00, None,35
9.0, None, None,0.0, None,0.0, None,17.2, None, None,78.0,2016-08-26 23:00:00, None,35
18.0, None, None,0.0, None,1.6, None,16.6, None, None,81.0,2016-08-27 00:00:00, None,35
15.0, None, None,0.0, None,2.3, None,15.9, None, None,84.0,2016-08-27 01:00:00, None,35
2.0, None, None,0.0, None,2.2, None,15.8, None, None,83.0,2016-08-27 02:00:00, None,35
335.0, None, None,0.0, None,1.7, None,15.2, None, None,85.0,2016-08-27 03:00:00, None,35
145.0, None, None,0.0, None,0.0, None,15.8, None, None,82.0,2016-08-27 04:00:00, None,35
359.0, None, None,0.0, None,0.0, None,16.2, None, None,82.0,2016-08-27 05:00:00, None,35
140.0, None, None,0.0, None,0.0, None,15.7, None, None,85.0,2016-08-27 06:00:00, None,35
167.0, None, None,0.0, None,0.0, None,15.7, None, None,86.0,2016-08-27 07:00:00, None,35
16.0, None, None,0.0, None,2.0, None,15.1, None, None,89.0,2016-08-27 08:00:00, None,35
65.0, None, None,0.0, None,2.6, None,16.9, None, None,83.0,2016-08-27 09:00:00, None,35
151.0, None, None,0.0, None,4.3, None,22.8, None, None,60.0,2016-08-27 10:00:00, None,35
108.0, None, None,0.0, None,4.0, None,25.9, None, None,39.0,2016-08-27 11:00:00, None,35
219.0, None, None,0.0, None,5.5, None,27.0, None, None,37.0,2016-08-27 12:00:00, None,35
219.0, None, None,0.0, None,4.7, None,27.9, None, None,29.0,2016-08-27 13:00:00, None,35
227.0, None, None,0.0, None,5.1, None,28.0, None, None,29.0,2016-08-27 14:00:00, None,35
223.0, None, None,0.0, None,5.4, None,26.6, None, None,32.0,2016-08-27 15:00:00, None,35
233.0, None, None,0.0, None,3.6, None,23.3, None, None,43.0,2016-08-27 16:00:00, None,35
293.0, None, None,0.0, None,2.9, None,22.3, None, None,44.0,2016-08-27 17:00:00, None,35
280.0, None, None,0.0, None,3.3, None,21.2, None, None,51.0,2016-08-27 18:00:00, None,35
15.0, None, None,0.0, None,1.8, None,19.9, None, None,55.0,2016-08-27 19:00:00, None,35
15.0, None, None,0.0, None,1.7, None,19.0, None, None,60.0,2016-08-27 20:00:00, None,35
340.0, None, None,0.0, None,1.6, None,18.0, None, None,67.0,2016-08-27 21:00:00, None,35
5.0, None, None,0.0, None,2.0, None,17.3, None, None,71.0,2016-08-27 22:00:00, None,35
359.0, None, None,0.0, None,2.1, None,16.6, None, None,73.0,2016-08-27 23:00:00, None,35
15.0, None, None,0.0, None,2.4, None,16.4, None, None,75.0,2016-08-28 00:00:00, None,35
53.0, None, None,0.0, None,0.0, None,15.8, None, None,79.0,2016-08-28 01:00:00, None,35
123.0, None, None,0.0, None,0.0, None,15.9, None, None,80.0,2016-08-28 02:00:00, None,35
36.0, None, None,0.0, None,0.0, None,15.8, None, None,80.0,2016-08-28 03:00:00, None,35
50.0, None, None,0.0, None,0.0, None,15.2, None, None,85.0,2016-08-28 04:00:00, None,35
32.0, None, None,0.0, None,0.0, None,15.7, None, None,83.0,2016-08-28 05:00:00, None,35
35.0, None, None,0.0, None,0.0, None,15.6, None, None,84.0,2016-08-28 06:00:00, None,35
142.0, None, None,0.0, None,0.0, None,16.0, None, None,85.0,2016-08-28 07:00:00, None,35
60.0, None, None,0.0, None,1.8, None,16.0, None, None,81.0,2016-08-28 08:00:00, None,35
259.0, None, None,0.4, None,2.1, None,14.9, None, None,91.0,2016-08-28 09:00:00, None,35
269.0, None, None,0.2, None,2.3, None,17.4, None, None,86.0,2016-08-28 10:00:00, None,35
157.0, None, None,0.0, None,1.9, None,16.6, None, None,81.0,2016-08-28 11:00:00, None,35
293.0, None, None,0.0, None,1.9, None,17.2, None, None,82.0,2016-08-28 12:00:00, None,35
309.0, None, None,0.2, None,1.8, None,16.5, None, None,86.0,2016-08-28 13:00:00, None,35
269.0, None, None,0.6, None,2.2, None,16.0, None, None,92.0,2016-08-28 14:00:00, None,35
