pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 8.01, None,2019-05-14 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.773, None,2019-05-14 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.176, None,2019-05-14 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.93, None,2019-05-14 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 3.913, None,2019-05-14 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 3.55, None,2019-05-14 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 2.921, None,2019-05-14 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 2.647, None,2019-05-14 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.004, None,2019-05-14 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.115, None,2019-05-14 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.55, None,2019-05-14 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.89, None,2019-05-14 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.11, None,2019-05-14 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 14.45, None,2019-05-14 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 13.88, None,2019-05-14 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 13.79, None,2019-05-14 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 13.98, None,2019-05-14 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 13.24, None,2019-05-14 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 12.24, None,2019-05-14 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.19, None,2019-05-14 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.4, None,2019-05-14 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 10.2, None,2019-05-14 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.51, None,2019-05-14 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.6, None,2019-05-14 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.71, None,2019-05-15 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.54, None,2019-05-15 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.21, None,2019-05-15 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.06, None,2019-05-15 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.621, None,2019-05-15 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.311, None,2019-05-15 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.196, None,2019-05-15 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.139, None,2019-05-15 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.264, None,2019-05-15 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.988, None,2019-05-15 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.22, None,2019-05-15 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.15, None,2019-05-15 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.12, None,2019-05-15 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.17, None,2019-05-15 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 12.79, None,2019-05-15 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 13.91, None,2019-05-15 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 13.39, None,2019-05-15 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 14.35, None,2019-05-15 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 14.57, None,2019-05-15 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 14.04, None,2019-05-15 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 13.24, None,2019-05-15 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
