CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None,3.308,72.19, None, None, None, None, 34.36, None, 0.271, 180.5, None, None, None, None, None, None, None, None, None,2019-05-14 00:00:00, None, 152.8,20
None,3.661,70.52, None, None, None, None, 21.17, None, 0.732, 212.3, None, None, None, None, None, None, None, None, None,2019-05-14 01:00:00, None, 152.5,20
None,4.348,66.84, None, None, None, None, 43.3, None, 0.678, 177.2, None, None, None, None, None, None, None, None, None,2019-05-14 02:00:00, None, 152.2,20
None,3.753,66.79, None, None, None, None, 30.25, None, 1.406, 203.4, None, None, None, None, None, None, None, None, None,2019-05-14 03:00:00, None, 152.3,20
None,4.007,65.23, None, None, None, None, 22.47, None, 0.488, 202.7, None, None, None, None, None, None, None, None, None,2019-05-14 04:00:00, None, 152.7,20
None,4.521,63.88, None, None, None, None, 16.71, None, 1.565, 223.6, None, None, None, None, None, None, None, None, None,2019-05-14 05:00:00, None, 152.7,20
None,3.822,69.34, None, None, None, None, 21.92, None, 1.038, 218.2, None, None, None, None, None, None, None, None, None,2019-05-14 06:00:00, None, 152.4,20
None,4.505,68.86, None, None, None, None, 40.19, None, 1.276, 221.6, None, None, None, None, None, None, None, None, None,2019-05-14 07:00:00, None, 152.0,20
None,4.299,73.34, None, None, None, None, 30.77, None, 1.824, 223.9, None, None, None, None, None, None, None, None, None,2019-05-14 08:00:00, None, 152.6,20
None,4.687,74.24, None, None, None, None, 6.592, None, 1.853, 231.0, None, None, None, None, None, None, None, None, None,2019-05-14 09:00:00, None, 151.5,20
None,3.993,82.5, None, None, None, None, 32.27, None, 2.112, 226.8, None, None, None, None, None, None, None, None, None,2019-05-14 10:00:00, None, 151.2,20
None,4.602,79.85, None, None, None, None, 73.53, None, 2.094, 25.86, None, None, None, None, None, None, None, None, None,2019-05-14 11:00:00, None, 151.5,20
None,4.981,81.9, None, None, None, None, 67.4, None, 2.021, 250.9, None, None, None, None, None, None, None, None, None,2019-05-14 12:00:00, None, 149.0,20
None,4.35,88.0, None, None, None, None, 30.25, None, 1.741, 251.9, None, None, None, None, None, None, None, None, None,2019-05-14 13:00:00, None, 149.7,20
None,3.58,92.3, None, None, None, None, 29.53, None, 2.665, 232.8, None, None, None, None, None, None, None, None, None,2019-05-14 14:00:00, None, 150.2,20
None,3.622,91.8, None, None, None, None, 18.82, None, 4.124, 220.1, None, None, None, None, None, None, None, None, None,2019-05-14 15:00:00, None, 149.9,20
None,3.784,92.2, None, None, None, None, 18.16, None, 4.033, 227.4, None, None, None, None, None, None, None, None, None,2019-05-14 16:00:00, None, 150.6,20
None,4.119,89.2, None, None, None, None, 20.42, None, 3.943, 228.6, None, None, None, None, None, None, None, None, None,2019-05-14 17:00:00, None, 150.7,20
None,3.44,92.6, None, None, None, None, 23.78, None, 3.1, 227.4, None, None, None, None, None, None, None, None, None,2019-05-14 18:00:00, None, 150.5,20
None,2.573,93.3, None, None, None, None, 19.94, None, 3.832, 226.4, None, None, None, None, None, None, None, None, None,2019-05-14 19:00:00, None, 150.6,20
None,2.127,95.0, None, None, None, None, 16.77, None, 4.671, 223.7, None, None, None, None, None, None, None, None, None,2019-05-14 20:00:00, None, 150.3,20
None,1.87,95.6, None, None, None, None, 17.58, None, 5.047, 226.1, None, None, None, None, None, None, None, None, None,2019-05-14 21:00:00, None, 150.8,20
None,1.621,95.9, None, None, None, None, 23.73, None, 3.671, 227.6, None, None, None, None, None, None, None, None, None,2019-05-14 22:00:00, None, 150.8,20
None,1.626,96.0, None, None, None, None, 16.25, None, 5.857, 222.5, None, None, None, None, None, None, None, None, None,2019-05-14 23:00:00, None, 150.8,20
None,1.714,96.2, None, None, None, None, 23.85, None, 3.944, 223.6, None, None, None, None, None, None, None, None, None,2019-05-15 00:00:00, None, 150.9,20
None,1.451,96.6, None, None, None, None, 14.7, None, 2.399, 227.7, None, None, None, None, None, None, None, None, None,2019-05-15 01:00:00, None, 151.7,20
None,1.519,96.9, None, None, None, None, 16.26, None, 1.712, 231.7, None, None, None, None, None, None, None, None, None,2019-05-15 02:00:00, None, 151.6,20
None,1.519,97.1, None, None, None, None, 17.68, None, 1.894, 229.1, None, None, None, None, None, None, None, None, None,2019-05-15 03:00:00, None, 151.0,20
None,1.519,97.2, None, None, None, None, 17.22, None, 2.52, 224.9, None, None, None, None, None, None, None, None, None,2019-05-15 04:00:00, None, 151.0,20
None,1.08,97.4, None, None, None, None, 21.64, None, 4.945, 216.0, None, None, None, None, None, None, None, None, None,2019-05-15 05:00:00, None, 151.7,20
None,1.155,97.4, None, None, None, None, 16.1, None, 1.97, 222.5, None, None, None, None, None, None, None, None, None,2019-05-15 06:00:00, None, 151.4,20
None,1.131,97.4, None, None, None, None, 16.13, None, 1.648, 223.7, None, None, None, None, None, None, None, None, None,2019-05-15 07:00:00, None, 151.7,20
None,1.696,97.1, None, None, None, None, 42.52, None, 1.214, 228.2, None, None, None, None, None, None, None, None, None,2019-05-15 08:00:00, None, 151.1,20
