ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
, None, -12.0, None,2021-12-10, 100.0, None,50,,,,,,,,,,,,,
2.0, 0.0, None, 2.0,2021-12-11, None, -6.0,50,,,,,,,,,,,,,
1.0, 0.0, -11.0, 1.0,2021-12-12, 97.0, -8.0,50,,,,,,,,,,,,,
, None, -11.0, None,2021-12-13, 96.0, None,50,,,,,,,,,,,,,
2.0, 0.0, -9.0, 2.0,2021-12-14, 114.0, -10.0,50,,,,,,,,,,,,,
9.0, 0.0, -12.0, 9.0,2021-12-15, 110.0, -10.0,50,,,,,,,,,,,,,
0.0, 0.0, -11.0, 0.0,2021-12-16, 116.0, -15.0,50,,,,,,,,,,,,,
, None, -14.0, None,2021-12-10, 24.0, None,50,,,,,,,,,,,,,
0.0, 0.0, None, 0.0,2021-12-11, None, -1.0,50,,,,,,,,,,,,,
1.0, 0.0, -7.0, 1.0,2021-12-12, 22.0, -3.0,50,,,,,,,,,,,,,
9.0, 0.0, -8.0, 9.0,2021-12-13, 25.0, -3.0,50,,,,,,,,,,,,,
, None, -5.0, None,2021-12-14, 36.0, None,50,,,,,,,,,,,,,
5.0, 0.0, -10.0, 5.0,2021-12-15, 34.0, -6.0,50,,,,,,,,,,,,,
0.0, 0.0, -7.0, 0.0,2021-12-16, 38.0, -12.0,50,,,,,,,,,,,,,
1.0, 0.0,-14.0, 1.0,2021-12-10,112.0, -6.0,50,,,,,,,,,,,,,
2.0, 0.0,-11.0, 2.0,2021-12-11,110.0, -8.5,50,,,,,,,,,,,,,
1.0, 0.0,-12.0, 1.0,2021-12-12,111.0, -10.0,50,,,,,,,,,,,,,
19.0, 0.0,-12.0, 19.0,2021-12-13,110.0, -7.5,50,,,,,,,,,,,,,
, None,-9.5, None,2021-12-14,124.0, None,50,,,,,,,,,,,,,
8.0, 0.0,-13.0, 8.0,2021-12-15,120.0, -10.0,50,,,,,,,,,,,,,
1.0, 0.0,-13.0, 1.0,2021-12-16,128.0, -16.5,50,,,,,,,,,,,,,
,,,,2021-12-10 00:00:00,,,50,316.0, 91.0, 0.6, 0.0, -13.9, 3.6, -12.7, -13.3, 15.0, 0.0, None, 90.0,
,,,,2021-12-10 01:00:00,,,50,297.0, 90.0, 3.6, 0.0, -14.6, 1.7, -13.3, -12.7, 316.0, 0.0, None, 93.0,
,,,,2021-12-10 02:00:00,,,50,128.0, 93.0, 1.7, 0.0, -13.6, 2.7, -12.7, -12.3, 297.0, 0.0, None, 96.0,
,,,,2021-12-10 03:00:00,,,50,228.0, 96.0, 2.7, 0.0, -12.8, 2.9, -12.3, -11.3, 128.0, 0.0, None, 95.0,
,,,,2021-12-10 04:00:00,,,50,220.0, 95.0, 2.9, 0.0, -11.9, 2.8, -11.3, -10.2, 228.0, 0.0, None, 95.0,
,,,,2021-12-10 05:00:00,,,50,210.0, 95.0, 2.8, 0.0, -10.8, 2.8, -10.2, -10.0, 220.0, 0.0, None, 95.0,
,,,,2021-12-10 06:00:00,,,50,58.0, 95.0, 2.8, 0.0, -10.6, 0.8, -10.0, -11.5, 210.0, 0.0, None, 93.0,
,,,,2021-12-10 07:00:00,,,50,175.0, 93.0, 0.8, 0.0, -12.4, 1.9, -11.5, -10.2, 58.0, 0.0, None, 95.0,
,,,,2021-12-10 08:00:00,,,50,307.0, 95.0, 1.9, 0.0, -10.8, 2.3, -10.2, -9.2, 175.0, 0.0, 0.0, 93.0,
,,,,2021-12-10 09:00:00,,,50,142.0, 93.0, 2.3, 0.0, -10.1, 3.8, -9.2, -7.3, 307.0, 0.0, 0.0, 90.0,
,,,,2021-12-10 10:00:00,,,50,177.0, 90.0, 3.8, 0.0, -8.7, 3.7, -7.3, -8.1, 142.0, 0.0, 0.0, 93.0,
,,,,2021-12-10 11:00:00,,,50,148.0, 93.0, 3.7, 0.0, -9.0, 2.8, -8.1, -7.6, 177.0, 0.0, 0.0, 93.0,
,,,,2021-12-10 12:00:00,,,50,224.0, 93.0, 2.8, 0.0, -8.5, 5.4, -7.6, -6.5, 148.0, 0.0, 0.0, 93.0,
,,,,2021-12-10 13:00:00,,,50,167.0, 93.0, 5.4, 0.0, -7.4, 4.9, -6.5, -7.0, 224.0, 0.0, 0.0, 95.0,
,,,,2021-12-10 14:00:00,,,50,144.0, 95.0, 4.9, 0.0, -7.7, 3.4, -7.0, -7.3, 167.0, 0.0, 0.0, 97.0,
,,,,2021-12-10 15:00:00,,,50,149.0, 97.0, 3.4, 0.0, -7.7, 3.6, -7.3, -7.6, 144.0, 0.0, 0.0, 98.0,
,,,,2021-12-10 16:00:00,,,50,, 98.0, 3.6, None, -7.9, None, -7.6, None, 149.0, 0.0, 0.0, None,
,,,,2021-12-10 17:00:00,,,50,121.0, None, None, 0.0, None, 3.7, None, -7.9, None, None, None, 97.0,
,,,,2021-12-10 18:00:00,,,50,66.0, None, None, 0.0, None, 4.2, None, -8.4, None, None, None, 99.0,
,,,,2021-12-10 19:00:00,,,50,106.0, None, None, 0.0, None, 5.2, None, -7.8, None, None, None, 98.0,
,,,,2021-12-10 20:00:00,,,50,90.0, None, None, 0.0, None, 4.0, None, -8.3, None, None, None, 99.0,
,,,,2021-12-10 21:00:00,,,50,133.0, None, None, 0.0, None, 4.6, None, -7.8, None, None, None, 99.0,
,,,,2021-12-10 22:00:00,,,50,141.0, None, None, 0.0, None, 6.2, None, -6.1, None, None, None, 100.0,
,,,,2021-12-10 23:00:00,,,50,114.0, None, None, 0.0, None, 3.9, None, -6.8, None, None, None, 99.0,
,,,,2021-12-11 00:00:00,,,50,123.0, None, None, 0.0, None, 5.0, None, -6.2, None, None, None, 100.0,
,,,,2021-12-11 01:00:00,,,50,114.0, None, None, 0.0, None, 4.5, None, -5.7, None, None, None, 100.0,
,,,,2021-12-11 02:00:00,,,50,98.0, None, None, 0.0, None, 3.0, None, -5.5, None, None, None, 100.0,
,,,,2021-12-11 03:00:00,,,50,194.0, None, None, 0.0, None, 4.0, None, -4.8, None, None, None, 100.0,
,,,,2021-12-11 04:00:00,,,50,187.0, None, None, 0.0, None, 8.3, None, -4.0, None, None, None, 100.0,
,,,,2021-12-11 05:00:00,,,50,191.0, None, None, 0.0, None, 9.5, None, -3.3, None, None, None, 100.0,
,,,,2021-12-11 06:00:00,,,50,209.0, None, None, 0.0, None, 9.0, None, -3.2, None, None, None, 100.0,
,,,,2021-12-11 07:00:00,,,50,212.0, None, None, 0.0, None, 9.5, None, -3.3, None, None, None, 100.0,
,,,,2021-12-11 08:00:00,,,50,211.0, None, None, 0.0, None, 8.4, None, -2.7, None, None, None, 100.0,
,,,,2021-12-11 09:00:00,,,50,218.0, None, None, 0.0, None, 6.7, None, -2.1, None, None, None, 98.0,
,,,,2021-12-11 10:00:00,,,50,202.0, None, None, 0.0, None, 9.7, None, -2.1, None, None, None, 99.0,
,,,,2021-12-11 11:00:00,,,50,221.0, None, None, 0.0, None, 9.3, None, -2.5, None, None, None, 100.0,
,,,,2021-12-11 12:00:00,,,50,258.0, None, None, 0.0, None, 7.1, None, -0.9, None, None, None, 88.0,
,,,,2021-12-11 13:00:00,,,50,225.0, None, None, 0.0, None, 9.5, None, -3.3, None, None, None, 92.0,
,,,,2021-12-11 14:00:00,,,50,244.0, None, None, 0.0, None, 8.5, None, -4.0, None, None, None, 92.0,
,,,,2021-12-11 16:00:00,,,50,205.0, None, None, 0.0, None, 8.1, None, -4.9, None, None, None, 96.0,
,,,,2021-12-11 17:00:00,,,50,195.0, 96.0, 8.1, 0.0, -5.4, 11.4, -4.9, -5.2, 205.0, 0.0, None, 97.0,
,,,,2021-12-11 18:00:00,,,50,216.0, 97.0, 11.4, 0.0, -5.6, 11.5, -5.2, -5.2, 195.0, 0.0, None, 95.0,
,,,,2021-12-11 19:00:00,,,50,235.0, 95.0, 11.5, 0.0, -5.9, 13.1, -5.2, -5.7, 216.0, 0.0, None, 92.0,
,,,,2021-12-11 20:00:00,,,50,227.0, 92.0, 13.1, 0.0, -6.8, 9.7, -5.7, -6.3, 235.0, 0.0, None, 98.0,
,,,,2021-12-11 21:00:00,,,50,234.0, 98.0, 9.7, 0.0, -6.6, 7.2, -6.3, -6.7, 227.0, 0.0, None, 95.0,
,,,,2021-12-11 22:00:00,,,50,246.0, 95.0, 7.2, 0.0, -7.4, 7.3, -6.7, -7.8, 234.0, 0.0, None, 92.0,
,,,,2021-12-11 23:00:00,,,50,266.0, 92.0, 7.3, 0.0, -8.9, 6.8, -7.8, -8.6, 246.0, 0.0, None, 92.0,
,,,,2021-12-12 00:00:00,,,50,277.0, 92.0, 6.8, 0.0, -9.7, 5.3, -8.6, -9.1, 266.0, 0.0, None, 93.0,
,,,,2021-12-12 01:00:00,,,50,272.0, 93.0, 5.3, 0.0, -10.0, 6.3, -9.1, -9.2, 277.0, 0.0, None, 87.0,
,,,,2021-12-12 02:00:00,,,50,347.0, 87.0, 6.3, 0.0, -11.0, 2.7, -9.2, -9.0, 272.0, 0.0, None, 91.0,
,,,,2021-12-12 03:00:00,,,50,333.0, 91.0, 2.7, 0.0, -10.2, 3.2, -9.0, -8.9, 347.0, 0.0, None, 93.0,
,,,,2021-12-12 04:00:00,,,50,253.0, 93.0, 3.2, 0.0, -9.8, 2.8, -8.9, -8.6, 333.0, 0.0, None, 92.0,
,,,,2021-12-12 05:00:00,,,50,220.0, 92.0, 2.8, 0.0, -9.7, 1.8, -8.6, -8.6, 253.0, 0.0, None, 93.0,
,,,,2021-12-12 06:00:00,,,50,230.0, 93.0, 1.8, 0.0, -9.5, 3.8, -8.6, -9.3, 220.0, 0.0, None, 91.0,
,,,,2021-12-12 07:00:00,,,50,286.0, 91.0, 3.8, 0.0, -10.5, 3.3, -9.3, -9.4, 230.0, 0.0, None, 92.0,
