WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None,2.97832, None, None,2016-02-05 00:00:00,8.32468,6
None, None,4.70772, None, None,2016-02-05 01:00:00,7.85654,6
None, None,2.53033, None, None,2016-02-05 02:00:00,7.69572,6
None, None,2.22434, None, None,2016-02-05 03:00:00,6.94615,6
None, None,2.59727, None, None,2016-02-05 04:00:00,6.93258,6
None, None,2.28472, None, None,2016-02-05 05:00:00,7.442,6
None, None,2.4845, None, None,2016-02-05 06:00:00,7.67585,6
None, None,2.59328, None, None,2016-02-05 07:00:00,8.55214,6
None, None,2.66274, None, None,2016-02-05 08:00:00,8.20984,6
None, None,2.77596, None, None,2016-02-05 09:00:00,8.41006,6
None, None,3.86735, None, None,2016-02-05 10:00:00,8.63349,6
None, None,2.10969, None, None,2016-02-05 11:00:00,8.38844,6
None, None,4.3322, None, None,2016-02-05 12:00:00,9.08088,6
None, None,3.7869, None, None,2016-02-05 13:00:00,9.1382,6
None, None,3.88699, None, None,2016-02-05 14:00:00,8.97264,6
None, None,4.17091, None, None,2016-02-05 15:00:00,8.91623,6
None, None,3.92678, None, None,2016-02-05 16:00:00,8.63603,6
None, None,6.30718, None, None,2016-02-05 17:00:00,9.68546,6
None, None,6.2767, None, None,2016-02-05 18:00:00,9.5386,6
None, None,6.07707, None, None,2016-02-05 19:00:00,9.5395,6
None, None,5.16187, None, None,2016-02-05 20:00:00,10.0671,6
None, None,6.5488, None, None,2016-02-05 21:00:00,8.904,6
None, None,5.73053, None, None,2016-02-05 22:00:00,8.62473,6
None, None,5.14873, None, None,2016-02-05 23:00:00,8.05179,6
None, None,4.58137, None, None,2016-02-06 00:00:00,7.63792,6
None, None,4.20543, None, None,2016-02-06 01:00:00,6.95502,6
None, None,2.42005, None, None,2016-02-06 02:00:00,6.63753,6
None, None,3.16129, None, None,2016-02-06 03:00:00,6.65449,6
None, None,2.68594, None, None,2016-02-06 04:00:00,7.60485,6
None, None,4.783, None, None,2016-02-06 05:00:00,7.89103,6
None, None,6.0708, None, None,2016-02-06 06:00:00,7.22278,6
None, None,4.32518, None, None,2016-02-06 07:00:00,6.96209,6
None, None,2.85643, None, None,2016-02-06 08:00:00,6.5369,6
None, None,4.50898, None, None,2016-02-06 09:00:00,7.37629,6
None, None,2.1496, None, None,2016-02-06 10:00:00,7.01641,6
None, None,3.57695, None, None,2016-02-06 11:00:00,7.22843,6
None, None,2.93696, None, None,2016-02-06 12:00:00,7.9413,6
None, None,1.78071, None, None,2016-02-06 13:00:00,7.68646,6
None, None,1.84409, None, None,2016-02-06 14:00:00,8.44283,6
None, None,2.43362, None, None,2016-02-06 15:00:00,9.0548,6
None, None,2.90497, None, None,2016-02-06 16:00:00,8.9849,6
None, None,2.62642, None, None,2016-02-06 17:00:00,8.39383,6
None, None,1.22443, None, None,2016-02-06 18:00:00,7.07514,6
None, None,1.4944, None, None,2016-02-06 19:00:00,6.06798,6
None, None,0.889347, None, None,2016-02-06 20:00:00,4.31586,6
None, None,2.01363, None, None,2016-02-06 21:00:00,3.4944,6
None, None,1.58961, None, None,2016-02-06 22:00:00,3.69447,6
None, None,1.85162, None, None,2016-02-06 23:00:00,3.91827,6
None, None,1.82423, None, None,2016-02-07 00:00:00,3.54106,6
None, None,1.93578, None, None,2016-02-07 01:00:00,4.26543,6
None, None,2.17486, None, None,2016-02-07 02:00:00,4.34237,6
None, None,1.06017, None, None,2016-02-07 03:00:00,4.6967,6
None, None,1.42206, None, None,2016-02-07 04:00:00,4.66613,6
None, None,1.30154, None, None,2016-02-07 05:00:00,4.90531,6
None, None,1.18989, None, None,2016-02-07 06:00:00,5.01538,6
None, None,1.65287, None, None,2016-02-07 07:00:00,5.01264,6
None, None,1.57697, None, None,2016-02-07 08:00:00,5.05055,6
None, None,1.36543, None, None,2016-02-07 09:00:00,5.31594,6
None, None,1.69645, None, None,2016-02-07 10:00:00,6.25234,6
None, None,1.45845, None, None,2016-02-07 11:00:00,6.13426,6
None, None,2.09318, None, None,2016-02-07 12:00:00,6.46669,6
None, None,1.54152, None, None,2016-02-07 13:00:00,7.01322,6
None, None,1.51021, None, None,2016-02-07 14:00:00,7.22656,6
None, None,1.45798, None, None,2016-02-07 15:00:00,7.22346,6
None, None,1.77877, None, None,2016-02-07 16:00:00,7.71828,6
None, None,2.05918, None, None,2016-02-07 17:00:00,7.38604,6
None, None,1.74342, None, None,2016-02-07 18:00:00,7.16984,6
None, None,1.60501, None, None,2016-02-07 19:00:00,7.12586,6
None, None,2.00573, None, None,2016-02-07 20:00:00,7.36977,6
None, None,1.4495, None, None,2016-02-07 21:00:00,7.15115,6
None, None,1.08589, None, None,2016-02-07 22:00:00,7.12417,6
None, None,1.24099, None, None,2016-02-07 23:00:00,7.00877,6
None, None,2.05214, None, None,2016-02-08 00:00:00,6.81555,6
None, None,1.63006, None, None,2016-02-08 01:00:00,7.02372,6
None, None,0.996738, None, None,2016-02-08 02:00:00,7.01068,6
None, None,0.953266, None, None,2016-02-08 03:00:00,6.77768,6
None, None,1.86923, None, None,2016-02-08 04:00:00,6.28304,6
None, None,1.83827, None, None,2016-02-08 05:00:00,6.17248,6
None, None,1.50674, None, None,2016-02-08 06:00:00,6.22592,6
None, None,2.16316, None, None,2016-02-08 07:00:00,6.10455,6
None, None,1.63715, None, None,2016-02-08 08:00:00,5.72128,6
None, None,1.15789, None, None,2016-02-08 09:00:00,5.8831,6
None, None,1.07273, None, None,2016-02-08 10:00:00,6.54191,6
None, None,1.32514, None, None,2016-02-08 11:00:00,7.16262,6
None, None,1.24835, None, None,2016-02-08 12:00:00,7.652,6
None, None,1.49342, None, None,2016-02-08 13:00:00,8.21349,6
None, None,1.55214, None, None,2016-02-08 14:00:00,9.55134,6
None, None,1.75429, None, None,2016-02-08 15:00:00,10.8913,6
None, None,1.1628, None, None,2016-02-08 16:00:00,11.2023,6
None, None,1.05296, None, None,2016-02-08 17:00:00,10.8085,6
None, None,1.931, None, None,2016-02-08 18:00:00,8.98404,6
None, None,2.05639, None, None,2016-02-08 19:00:00,8.31378,6
None, None,1.81165, None, None,2016-02-08 20:00:00,8.06879,6
None, None,1.43375, None, None,2016-02-08 21:00:00,8.00228,6
None, None,1.71738, None, None,2016-02-08 22:00:00,7.80111,6
None, None,1.65841, None, None,2016-02-08 23:00:00,7.37581,6
None, None,1.1909, None, None,2016-02-09 00:00:00,7.10804,6
None, None,0.830524, None, None,2016-02-09 01:00:00,6.84877,6
None, None,1.23999, None, None,2016-02-09 02:00:00,7.05348,6
None, None,1.09262, None, None,2016-02-09 03:00:00,6.7074,6
None, None,1.19942, None, None,2016-02-09 04:00:00,6.1405,6
None, None,0.853778, None, None,2016-02-09 05:00:00,5.76326,6
None, None,1.15265, None, None,2016-02-09 06:00:00,5.91519,6
None, None,0.69466, None, None,2016-02-09 07:00:00,5.65052,6
None, None,1.13679, None, None,2016-02-09 08:00:00,5.44463,6
None, None,1.06712, None, None,2016-02-09 09:00:00,5.2454,6
None, None,1.43452, None, None,2016-02-09 10:00:00,6.40579,6
None, None,1.0066, None, None,2016-02-09 11:00:00,6.17336,6
None, None,1.3339, None, None,2016-02-09 12:00:00,8.31422,6
None, None,1.47535, None, None,2016-02-09 13:00:00,10.6132,6
None, None,1.742, None, None,2016-02-09 14:00:00,12.4163,6
None, None,1.28782, None, None,2016-02-09 15:00:00,11.9755,6
None, None,1.49445, None, None,2016-02-09 16:00:00,12.269,6
None, None,1.73687, None, None,2016-02-09 17:00:00,11.8866,6
None, None,1.72191, None, None,2016-02-09 18:00:00,11.0113,6
None, None,1.11202, None, None,2016-02-09 19:00:00,9.78066,6
None, None,2.06748, None, None,2016-02-09 20:00:00,9.31297,6
None, None,1.70594, None, None,2016-02-09 21:00:00,9.21317,6
None, None,1.62004, None, None,2016-02-09 22:00:00,8.20339,6
None, None,1.28804, None, None,2016-02-09 23:00:00,7.90143,6
None, None,1.57206, None, None,2016-02-10 00:00:00,7.25803,6
None, None,0.960928, None, None,2016-02-10 01:00:00,6.83434,6
None, None,1.47593, None, None,2016-02-10 02:00:00,7.07399,6
None, None,1.32784, None, None,2016-02-10 03:00:00,7.28119,6
None, None,1.65757, None, None,2016-02-10 04:00:00,7.43494,6
None, None,1.24606, None, None,2016-02-10 05:00:00,7.1745,6
None, None,2.5134, None, None,2016-02-10 06:00:00,7.86353,6
None, None,1.87012, None, None,2016-02-10 07:00:00,7.98806,6
None, None,1.72192, None, None,2016-02-10 08:00:00,8.11419,6
None, None,1.68994, None, None,2016-02-10 09:00:00,7.4732,6
None, None,3.35467, None, None,2016-02-10 10:00:00,8.1193,6
None, None,2.19871, None, None,2016-02-10 11:00:00,7.98997,6
None, None,3.27939, None, None,2016-02-10 12:00:00,8.79508,6
None, None,2.15291, None, None,2016-02-10 13:00:00,9.63767,6
None, None,3.90218, None, None,2016-02-10 14:00:00,10.7823,6
None, None,6.19265, None, None,2016-02-10 15:00:00,10.768,6
None, None,4.63138, None, None,2016-02-10 16:00:00,11.0352,6
None, None,2.70862, None, None,2016-02-10 17:00:00,10.6013,6
None, None,2.57394, None, None,2016-02-10 18:00:00,10.4888,6
None, None,3.56655, None, None,2016-02-10 19:00:00,11.2347,6
None, None,3.66229, None, None,2016-02-10 20:00:00,11.206,6
None, None,2.87958, None, None,2016-02-10 21:00:00,10.0928,6
None, None,5.10897, None, None,2016-02-10 22:00:00,10.5951,6
None, None,5.53381, None, None,2016-02-10 23:00:00,9.7689,6
