RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
80.6, None, None, 12.1, 6.882, 221.2, -8.0, -5.6, None, None, 221.0, None, None, 100.0, None, 99.5, None, None, -4.95, None, -4.7, 81.0, None, 11.78, 6.9, -5.0, 0.1, 0.0,2020-02-26 00:00:00,9
79.63, None, None, 8.9, 4.976, 221.5, -8.0, -5.7, None, None, 222.0, None, None, 100.0, None, 99.6, None, None, -5.278, None, -4.7, 80.0, None, 15.24, 5.0, -5.3, 0.0, 0.0,2020-02-26 01:00:00,9
82.9, None, None, 12.0, 6.213, 217.3, -7.0, -6.1, None, None, 217.0, None, None, 100.0, None, 99.6, None, None, -5.487, None, -4.7, 83.0, None, 22.61, 6.2, -5.5, 0.0, 0.0,2020-02-26 02:00:00,9
87.1, None, None, 12.6, 8.37, 220.1, -7.0, -6.1, None, None, 220.0, None, None, 100.0, None, 99.6, None, None, -5.285, None, -4.7, 87.0, None, 8.46, 8.4, -5.3, 0.0, 0.0,2020-02-26 03:00:00,9
88.1, None, None, 10.8, 6.354, 219.1, -7.0, -6.1, None, None, 219.0, None, None, 100.0, None, 99.6, None, None, -5.378, None, -4.7, 88.0, None, 11.06, 6.4, -5.4, 0.1, 0.0,2020-02-26 04:00:00,9
90.6, None, None, 12.5, 6.08, 221.5, -7.0, -6.1, None, None, 222.0, None, None, 100.0, None, 99.7, None, None, -5.693, None, -4.7, 91.0, None, 12.74, 6.1, -5.7, 0.0, 0.0,2020-02-26 05:00:00,9
92.0, None, None, 14.5, 7.08, 219.4, -6.0, -5.8, None, None, 219.0, None, None, 100.0, None, 99.6, None, None, -5.509, None, -5.2, 92.0, None, 13.04, 7.1, -5.5, 0.0, 0.0,2020-02-26 06:00:00,9
92.4, None, None, 14.3, 8.91, 220.2, -6.0, -5.8, None, None, 220.0, None, None, 99.0, None, 99.3, None, None, -5.491, None, -5.2, 92.0, None, 21.75, 8.9, -5.5, 0.1, 0.0,2020-02-26 07:00:00,9
92.4, None, None, 13.2, 7.597, 218.8, -6.0, -5.8, None, None, 219.0, None, None, 99.0, None, 99.4, None, None, -5.169, None, -4.8, 92.0, None, 8.79, 7.6, -5.2, 0.0, 0.0,2020-02-26 08:00:00,9
88.7, None, None, 12.6, 7.987, 213.4, -5.0, -5.8, None, None, 213.0, None, None, 99.0, None, 99.4, None, None, -4.269, None, -3.9, 89.0, None, 9.28, 8.0, -4.3, -0.1, 0.0,2020-02-26 09:00:00,9
83.2, None, None, 12.0, 6.815, 203.5, -6.0, -5.8, None, None, 204.0, None, None, 99.0, None, 99.4, None, None, -3.477, None, -2.7, 83.0, None, 14.18, 6.8, -3.5, 0.0, 0.0,2020-02-26 10:00:00,9
79.23, None, None, 13.6, 6.769, 197.2, -5.0, -5.8, None, None, 197.0, None, None, 99.0, None, 99.4, None, None, -2.815, None, -1.9, 79.0, None, 23.56, 6.8, -2.8, 0.0, 0.0,2020-02-26 11:00:00,9
71.35, None, None, 8.8, 4.661, 184.6, -6.0, -5.8, None, None, 185.0, None, None, 99.0, None, 99.0, None, None, -1.099, None, 0.3, 71.0, None, 25.34, 4.7, -1.1, 0.1, 0.0,2020-02-26 12:00:00,9
67.71, None, None, 22.1, 8.86, 195.1, -5.0, -5.8, None, None, 195.0, None, None, 99.0, None, 99.1, None, None, -0.282, None, 0.3, 68.0, None, 17.44, 8.9, -0.3, -0.4, 0.0,2020-02-26 13:00:00,9
67.04, None, None, 16.7, 6.361, 167.8, -5.0, -5.8, None, None, 168.0, None, None, 99.0, None, 98.7, None, None, 0.022, None, 1.2, 67.0, None, 38.93, 6.4, 0.0, 0.2, 0.0,2020-02-26 14:00:00,9
64.09, None, None, 13.7, 4.925, 197.2, -5.0, -5.8, None, None, 197.0, None, None, 99.0, None, 98.8, None, None, 0.558, None, 1.2, 64.0, None, 37.43, 4.9, 0.6, -0.1, 0.0,2020-02-26 15:00:00,9
62.99, None, None, 15.2, 6.187, 178.9, -6.0, -5.8, None, None, 179.0, None, None, 99.0, None, 98.8, None, None, 0.675, None, 2.1, 63.0, None, 30.39, 6.2, 0.7, -0.1, 0.0,2020-02-26 16:00:00,9
63.39, None, None, 10.7, 6.429, 212.3, -5.0, -5.8, None, None, 212.0, None, None, 99.0, None, 98.8, None, None, 0.278, None, 2.1, 63.0, None, 18.13, 6.4, 0.3, -0.1, 0.0,2020-02-26 17:00:00,9
66.66, None, None, 10.5, 5.681, 217.0, -5.0, -0.9, None, None, 217.0, None, None, 99.0, None, 98.7, None, None, -0.502, None, -0.1, 67.0, None, 11.22, 5.7, -0.5, 0.0, 0.0,2020-02-26 18:00:00,9
68.79, None, None, 10.0, 4.377, 222.9, -6.0, -1.7, None, None, 223.0, None, None, 99.0, None, 98.8, None, None, -1.159, None, -0.1, 69.0, None, 22.15, 4.4, -1.2, 0.0, 0.0,2020-02-26 19:00:00,9
70.51, None, None, 9.6, 2.185, 128.8, -6.0, -1.8, None, None, 129.0, None, None, 99.0, None, 98.6, None, None, -1.572, None, -0.1, 71.0, None, 64.43, 2.2, -1.6, 0.1, 0.0,2020-02-26 20:00:00,9
70.66, None, None, 13.7, 9.95, 218.7, -6.0, -1.8, None, None, 219.0, None, None, 99.0, None, 98.7, None, None, -1.459, None, -0.1, 71.0, None, 5.112, 10.0, -1.5, 0.0, 0.0,2020-02-26 21:00:00,9
68.39, None, None, 21.0, 7.43, 205.8, -5.0, -1.8, None, None, 206.0, None, None, 99.0, None, 98.7, None, None, -0.869, None, 0.1, 68.0, None, 59.23, 7.4, -0.9, -0.1, 0.0,2020-02-26 22:00:00,9
69.15, None, None, 17.1, 7.895, 218.0, -6.0, -2.0, None, None, 218.0, None, None, 99.0, None, 98.6, None, None, -1.317, None, 0.1, 69.0, None, 10.51, 7.9, -1.3, 0.1, 0.0,2020-02-26 23:00:00,9
70.19, None, None, 11.6, 6.866, 218.1, -6.0, -2.0, None, None, 218.0, None, None, 99.0, None, 98.6, None, None, -1.831, None, 0.1, 70.0, None, 9.26, 6.9, -1.8, 0.0, 0.0,2020-02-27 00:00:00,9
71.43, None, None, 12.2, 6.871, 221.5, -6.0, -2.3, None, None, 222.0, None, None, 98.0, None, 98.4, None, None, -2.11, None, 0.1, 71.0, None, 11.76, 6.9, -2.1, 0.1, 0.0,2020-02-27 01:00:00,9
73.31, None, None, 8.6, 4.783, 225.1, -6.0, -2.4, None, None, 225.0, None, None, 98.0, None, 98.4, None, None, -2.392, None, 0.1, 73.0, None, 10.74, 4.8, -2.4, 0.0, 0.0,2020-02-27 02:00:00,9
74.12, None, None, 6.3, 3.34, 226.5, -6.0, -2.4, None, None, 227.0, None, None, 98.0, None, 98.4, None, None, -2.135, None, 0.1, 74.0, None, 20.02, 3.3, -2.1, 0.0, 0.0,2020-02-27 03:00:00,9
73.34, None, None, 14.2, 2.969, 229.0, -6.0, -2.4, None, None, 229.0, None, None, 98.0, None, 98.4, None, None, -1.886, None, 0.1, 73.0, None, 53.11, 3.0, -1.9, 0.0, 0.0,2020-02-27 04:00:00,9
72.92, None, None, 11.1, 3.866, 229.9, -6.0, -2.4, None, None, 230.0, None, None, 98.0, None, 98.4, None, None, -1.906, None, 0.1, 73.0, None, 23.48, 3.9, -1.9, 0.0, 0.0,2020-02-27 05:00:00,9
73.56, None, None, 7.7, 4.07, 226.5, -6.0, -2.3, None, None, 227.0, None, None, 98.0, None, 98.2, None, None, -2.073, None, -1.9, 74.0, None, 10.04, 4.1, -2.1, 0.0, 0.0,2020-02-27 06:00:00,9
74.79, None, None, 8.4, 4.787, 227.2, -6.0, -2.7, None, None, 227.0, None, None, 98.0, None, 98.2, None, None, -2.465, None, -1.9, 75.0, None, 9.23, 4.8, -2.5, 0.1, 0.0,2020-02-27 07:00:00,9
71.05, None, None, 7.5, 3.244, 219.6, -5.0, -2.8, None, None, 220.0, None, None, 98.0, None, 98.0, None, None, -1.599, None, -0.6, 71.0, None, 10.63, 3.2, -1.6, -0.1, 0.0,2020-02-27 08:00:00,9
65.37, None, None, 8.9, 3.873, 187.0, -5.0, -2.8, None, None, 187.0, None, None, 98.0, None, 98.1, None, None, 0.098, None, 0.7, 65.0, None, 26.49, 3.9, 0.1, 0.1, 0.0,2020-02-27 09:00:00,9
65.08, None, None, 14.3, 7.413, 197.9, -5.0, -2.8, None, None, 198.0, None, None, 98.0, None, 98.2, None, None, 0.599, None, 0.9, 65.0, None, 14.19, 7.4, 0.6, -0.1, 0.0,2020-02-27 10:00:00,9
63.73, None, None, 14.6, 8.68, 195.2, -5.0, -2.8, None, None, 195.0, None, None, 98.0, None, 98.1, None, None, 1.232, None, 1.8, 64.0, None, 13.47, 8.7, 1.2, -0.1, 0.0,2020-02-27 11:00:00,9
60.38, None, None, 15.7, 9.7, 196.7, -4.0, -2.8, None, None, 197.0, None, None, 98.0, None, 98.0, None, None, 2.135, None, 2.5, 60.0, None, 14.06, 9.7, 2.1, -0.1, 0.0,2020-02-27 12:00:00,9
59.99, None, None, 17.7, 10.61, 203.8, -5.0, -2.8, None, None, 204.0, None, None, 98.0, None, 97.6, None, None, 2.193, None, 2.6, 60.0, None, 10.27, 10.6, 2.2, -0.1, 0.0,2020-02-27 13:00:00,9
62.76, None, None, 14.2, 7.668, 199.1, -4.0, -2.8, None, None, 199.0, None, None, 98.0, None, 97.8, None, None, 1.869, None, 2.6, 63.0, None, 15.63, 7.7, 1.9, 0.0, 0.0,2020-02-27 14:00:00,9
66.07, None, None, 10.4, 5.677, 197.0, -4.0, -2.8, None, None, 197.0, None, None, 98.0, None, 97.6, None, None, 1.779, None, 2.6, 66.0, None, 20.97, 5.7, 1.8, 0.0, 0.0,2020-02-27 15:00:00,9
65.28, None, None, 10.8, 4.362, 188.3, -4.0, -2.8, None, None, 188.0, None, None, 97.0, None, 97.0, None, None, 1.837, None, 2.7, 65.0, None, 56.52, 4.4, 1.8, 0.0, -1.0,2020-02-27 16:00:00,9
69.45, None, None, 8.8, 3.093, 184.9, -3.0, -2.8, None, None, 185.0, None, None, 97.0, None, 97.0, None, None, 1.255, None, 2.7, 69.0, None, 54.92, 3.1, 1.3, -0.1, 0.0,2020-02-27 17:00:00,9
74.17, None, None, 13.6, 7.161, 206.1, -4.0, 0.3, None, None, 206.0, None, None, 97.0, None, 96.6, None, None, 0.542, None, 0.7, 74.0, None, 19.21, 7.2, 0.5, -0.1, 0.0,2020-02-27 18:00:00,9
74.47, None, None, 16.2, 6.095, 206.3, -3.0, 0.2, None, None, 206.0, None, None, 97.0, None, 96.7, None, None, 0.417, None, 0.7, 74.0, None, 33.66, 6.1, 0.4, 0.1, 0.0,2020-02-27 19:00:00,9
76.19, None, None, 11.0, 5.151, 203.6, -3.0, 0.0, None, None, 204.0, None, None, 97.0, None, 96.6, None, None, 0.285, None, 0.7, 76.0, None, 32.08, 5.2, 0.3, 0.0, 0.0,2020-02-27 20:00:00,9
78.31, None, None, 8.2, 2.991, 199.7, -3.0, -0.2, None, None, 200.0, None, None, 97.0, None, 96.6, None, None, -0.078, None, 0.7, 78.0, None, 29.83, 3.0, -0.1, 0.1, 0.0,2020-02-27 21:00:00,9
80.4, None, None, 18.6, 10.09, 213.5, -3.0, -0.6, None, None, 214.0, None, None, 97.0, None, 96.7, None, None, -0.353, None, 0.7, 80.0, None, 9.62, 10.1, -0.4, 0.0, 0.0,2020-02-27 22:00:00,9
81.2, None, None, 16.6, 7.876, 218.5, -3.0, -0.8, None, None, 219.0, None, None, 97.0, None, 96.7, None, None, -0.432, None, 0.7, 81.0, None, 11.16, 7.9, -0.4, 0.1, 0.0,2020-02-27 23:00:00,9
83.6, None, None, 12.9, 4.591, 215.2, -3.0, -1.5, None, None, 215.0, None, None, 97.0, None, 96.6, None, None, -0.965, None, 0.7, 84.0, None, 13.88, 4.6, -1.0, 0.0, 0.0,2020-02-28 00:00:00,9
84.8, None, None, 10.4, 6.65, 223.5, -3.0, -1.7, None, None, 224.0, None, None, 97.0, None, 96.6, None, None, -1.427, None, 0.7, 85.0, None, 7.447, 6.7, -1.4, 0.0, 0.0,2020-02-28 01:00:00,9
83.8, None, None, 13.4, 7.868, 220.5, -3.0, -1.7, None, None, 221.0, None, None, 97.0, None, 96.5, None, None, -1.359, None, 0.7, 84.0, None, 8.71, 7.9, -1.4, 0.0, 0.0,2020-02-28 02:00:00,9
86.1, None, None, 13.0, 7.572, 214.3, -3.0, -1.8, None, None, 214.0, None, None, 97.0, None, 96.5, None, None, -1.547, None, 0.7, 86.0, None, 11.56, 7.6, -1.5, 0.1, 0.0,2020-02-28 03:00:00,9
89.5, None, None, 13.1, 7.312, 211.7, -3.0, -2.1, None, None, 212.0, None, None, 97.0, None, 96.6, None, None, -1.779, None, 0.7, 90.0, None, 16.01, 7.3, -1.8, 0.0, 0.0,2020-02-28 04:00:00,9
90.4, None, None, 12.9, 7.034, 212.9, -3.0, -2.1, None, None, 213.0, None, None, 96.0, None, 96.4, None, None, -1.766, None, 0.7, 90.0, None, 18.23, 7.0, -1.8, 0.0, 0.0,2020-02-28 05:00:00,9
89.6, None, None, 18.1, 7.394, 215.6, -2.0, -2.1, None, None, 216.0, None, None, 97.0, None, 96.5, None, None, -1.044, None, -0.4, 90.0, None, 13.79, 7.4, -1.0, 0.1, 0.0,2020-02-28 06:00:00,9
89.7, None, None, 13.8, 7.552, 218.7, -2.0, -2.1, None, None, 219.0, None, None, 96.0, None, 96.4, None, None, -0.851, None, -0.4, 90.0, None, 16.75, 7.6, -0.9, 0.0, 0.0,2020-02-28 07:00:00,9
85.1, None, None, 11.6, 2.801, 200.9, -2.0, -2.1, None, None, 201.0, None, None, 96.0, None, 96.4, None, None, 0.137, None, 0.9, 85.0, None, 66.64, 2.8, 0.1, 0.0, 0.0,2020-02-28 08:00:00,9
77.48, None, None, 13.8, 6.483, 209.1, -2.0, -2.1, None, None, 209.0, None, None, 96.0, None, 96.3, None, None, 1.314, None, 1.6, 77.0, None, 20.96, 6.5, 1.3, 0.0, 0.0,2020-02-28 09:00:00,9
75.95, None, None, 14.2, 5.006, 201.0, -2.0, -2.1, None, None, 201.0, None, None, 96.0, None, 96.2, None, None, 1.69, None, 2.0, 76.0, None, 37.32, 5.0, 1.7, 0.1, 0.0,2020-02-28 10:00:00,9
72.3, None, None, 9.8, 4.107, 195.7, -2.0, -2.1, None, None, 196.0, None, None, 96.0, None, 96.0, None, None, 2.407, None, 2.9, 72.0, None, 28.72, 4.1, 2.4, 0.0, 0.0,2020-02-28 11:00:00,9
71.12, None, None, 12.4, 6.142, 205.8, -2.0, -2.1, None, None, 206.0, None, None, 96.0, None, 96.0, None, None, 2.608, None, 3.1, 71.0, None, 20.06, 6.1, 2.6, -0.1, 0.0,2020-02-28 12:00:00,9
67.96, None, None, 19.5, 10.31, 203.9, -2.0, -2.1, None, None, 204.0, None, None, 96.0, None, 96.1, None, None, 2.954, None, 4.0, 68.0, None, 16.43, 10.3, 3.0, -0.2, 0.0,2020-02-28 13:00:00,9
67.64, None, None, 16.6, 8.76, 203.5, -2.0, -2.1, None, None, 204.0, None, None, 96.0, None, 95.9, None, None, 3.073, None, 4.0, 68.0, None, 22.14, 8.8, 3.1, 0.1, 0.0,2020-02-28 14:00:00,9
67.52, None, None, 37.1, 14.96, 199.5, -3.0, -2.1, None, None, 200.0, None, None, 96.0, None, 95.9, None, None, 2.825, None, 4.0, 68.0, None, 18.03, 15.0, 2.8, -0.5, 0.0,2020-02-28 15:00:00,9
65.76, None, None, 47.6, 26.65, 190.9, -3.0, -2.1, None, None, 191.0, None, None, 96.0, None, 95.7, None, None, 2.909, None, 4.0, 66.0, None, 17.54, 26.7, 2.9, -0.9, 0.0,2020-02-28 16:00:00,9
65.63, None, None, 47.9, 29.06, 190.8, -2.0, -2.1, None, None, 191.0, None, None, 96.0, None, 95.7, None, None, 3.247, None, 4.0, 66.0, None, 20.51, 29.1, 3.2, 0.1, 0.0,2020-02-28 17:00:00,9
65.27, None, None, 52.9, 26.52, 191.8, -3.0, 3.4, None, None, 192.0, None, None, 96.0, None, 95.7, None, None, 3.537, None, 3.8, 65.0, None, 27.11, 26.5, 3.5, -0.3, 0.0,2020-02-28 18:00:00,9
64.21, None, None, 61.7, 32.26, 197.7, -3.0, 3.4, None, None, 198.0, None, None, 96.0, None, 95.5, None, None, 3.504, None, 3.8, 64.0, None, 18.57, 32.3, 3.5, 0.4, 0.0,2020-02-28 19:00:00,9
63.48, None, None, 58.0, 35.57, 194.8, -3.0, 2.9, None, None, 195.0, None, None, 95.0, None, 95.3, None, None, 3.281, None, 3.8, 63.0, None, 15.79, 35.6, 3.3, -0.4, 0.0,2020-02-28 20:00:00,9
