pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 1.065, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 1.1, 0.5, 0.3, None, -6999.0, 1.1, -6999.0, None,2020-02-26 00:00:00, 56.0, 55.97, -6999.0,9
None, None, 1.432, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 1.4, 0.5, 0.6, None, -6999.0, 1.6, -6999.0, None,2020-02-26 01:00:00, 56.0, 56.07, -6999.0,9
None, None, 1.423, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 1.4, 0.5, 0.2, None, -6999.0, 1.8, -6999.0, None,2020-02-26 02:00:00, 55.0, 55.3, -6999.0,9
None, None, 1.782, None, None, None, -6999.0, -2.0, -6999.0, -6999.0, 1.8, 0.5, 1.0, None, -6999.0, 1.8, -6999.0, None,2020-02-26 03:00:00, 53.0, 53.3, -6999.0,9
None, None, 1.754, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 1.8, 0.5, 2.1, None, -6999.0, 1.8, -6999.0, None,2020-02-26 04:00:00, 53.0, 52.77, -6999.0,9
None, None, 1.537, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-26 05:00:00, None, 52.31, None,9
None, None, 1.348, None, None, None, -6999.0, -2.0, -6999.0, -6999.0, 1.3, 0.5, 0.7, None, -6999.0, 1.8, -6999.0, None,2020-02-26 06:00:00, 51.0, 50.69, -6999.0,9
None, None, 1.178, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 1.2, 1.1, 1.8, None, -6999.0, 1.4, -6999.0, None,2020-02-26 07:00:00, 51.0, 51.19, -6999.0,9
None, None, 1.178, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 1.2, 1.1, 0.6, None, -6999.0, 1.4, -6999.0, None,2020-02-26 08:00:00, 50.0, 50.19, -6999.0,9
17.3, None, 1.31, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 1.3, 1.1, 0.5, None, -6999.0, 1.4, -6999.0, None,2020-02-26 09:00:00, 50.0, 50.12, -6999.0,9
17.6, None, 1.414, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 1.4, 1.1, 0.3, None, -6999.0, 1.5, -6999.0, None,2020-02-26 10:00:00, 50.0, 49.62, -6999.0,9
17.3, None, 1.925, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 1.9, 1.1, 0.2, None, -6999.0, 1.9, -6999.0, None,2020-02-26 11:00:00, 49.0, 48.86, -6999.0,9
16.0, None, 2.256, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 2.3, 1.1, 0.1, None, -6999.0, 2.3, -6999.0, None,2020-02-26 12:00:00, 50.0, 49.91, -6999.0,9
16.2, None, 2.73, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 2.7, 1.1, 0.2, None, -6999.0, 2.8, -6999.0, None,2020-02-26 13:00:00, 49.0, 49.31, -6999.0,9
15.5, None, 3.545, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 3.5, 1.1, 0.0, None, -6999.0, 3.5, -6999.0, None,2020-02-26 14:00:00, 49.0, 49.11, -6999.0,9
14.8, None, 3.642, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 3.6, 1.1, 0.0, None, -6999.0, 3.7, -6999.0, None,2020-02-26 15:00:00, 49.0, 49.36, -6999.0,9
13.4, None, 3.433, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 3.4, 1.1, 0.2, None, -6999.0, 3.7, -6999.0, None,2020-02-26 16:00:00, 49.0, 48.83, -6999.0,9
12.5, None, 3.338, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 3.3, 1.1, 0.2, None, -6999.0, 3.7, -6999.0, None,2020-02-26 17:00:00, 48.0, 48.3, -6999.0,9
12.5, None, 2.845, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 2.8, 1.1, 0.8, None, -6999.0, 3.7, -6999.0, None,2020-02-26 18:00:00, 47.0, 46.83, -6999.0,9
12.5, None, 2.711, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 2.7, 2.6, 0.3, None, -6999.0, 3.1, -6999.0, None,2020-02-26 19:00:00, 47.0, 47.41, -6999.0,9
12.1, None, 2.966, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 3.0, 2.6, 0.0, None, -6999.0, 3.1, -6999.0, None,2020-02-26 20:00:00, 48.0, 47.67, -6999.0,9
12.1, None, 4.257, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 4.3, 2.6, 0.4, None, -6999.0, 4.4, -6999.0, None,2020-02-26 21:00:00, 48.0, 47.55, -6999.0,9
12.2, None, 4.342, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 4.3, 2.6, 0.4, None, -6999.0, 5.0, -6999.0, None,2020-02-26 22:00:00, 48.0, 47.53, -6999.0,9
11.8, None, 4.134, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 4.1, 2.6, 0.0, None, -6999.0, 5.0, -6999.0, None,2020-02-26 23:00:00, 47.0, 46.72, -6999.0,9
11.5, None, 4.163, None, None, None, -6999.0, -2.0, -6999.0, -6999.0, 4.2, 2.6, 0.0, None, -6999.0, 5.0, -6999.0, None,2020-02-27 00:00:00, 45.0, 44.8, -6999.0,9
10.9, None, 4.029, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 4.0, 2.6, 0.0, None, -6999.0, 5.0, -6999.0, None,2020-02-27 01:00:00, 45.0, 45.11, -6999.0,9
10.7, None, 3.574, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 3.6, 2.6, 0.0, None, -6999.0, 5.0, -6999.0, None,2020-02-27 02:00:00, 46.0, 46.04, -6999.0,9
9.7, None, 3.516, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 3.5, 2.6, 0.0, None, -6999.0, 5.0, -6999.0, None,2020-02-27 03:00:00, 46.0, 45.98, -6999.0,9
None, None, 3.203, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 3.2, 2.6, -0.2, None, -6999.0, 5.0, -6999.0, None,2020-02-27 04:00:00, 46.0, 45.83, -6999.0,9
None, None, 3.384, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 3.4, 2.6, 0.8, None, -6999.0, 5.0, -6999.0, None,2020-02-27 05:00:00, 46.0, 46.28, -6999.0,9
None, None, 3.659, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 3.7, 2.6, 1.3, None, -6999.0, 5.0, -6999.0, None,2020-02-27 06:00:00, 45.0, 45.14, -6999.0,9
None, None, 3.574, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 3.6, 3.4, 1.4, None, -6999.0, 3.8, -6999.0, None,2020-02-27 07:00:00, 44.0, 44.09, -6999.0,9
None, None, 3.555, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 3.6, 3.4, 1.2, None, -6999.0, 3.8, -6999.0, None,2020-02-27 08:00:00, 45.0, 45.3, -6999.0,9
None, None, 3.583, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 3.6, 3.4, 2.0, None, -6999.0, 3.9, -6999.0, None,2020-02-27 09:00:00, 44.0, 44.34, -6999.0,9
None, None, 3.536, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 3.5, 3.2, 3.1, None, -6999.0, 3.9, -6999.0, None,2020-02-27 10:00:00, 44.0, 44.19, -6999.0,9
None, None, 3.404, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 3.4, 3.2, 2.2, None, -6999.0, 4.0, -6999.0, None,2020-02-27 11:00:00, 45.0, 44.76, -6999.0,9
None, None, 4.716, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 4.7, 3.2, 0.4, None, -6999.0, 4.8, -6999.0, None,2020-02-27 12:00:00, 44.0, 44.27, -6999.0,9
None, None, 5.469, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 5.5, 3.2, 0.3, None, -6999.0, 6.2, -6999.0, None,2020-02-27 13:00:00, 45.0, 45.4, -6999.0,9
None, None, 5.405, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 5.4, 3.2, -0.1, None, -6999.0, 6.5, -6999.0, None,2020-02-27 14:00:00, 46.0, 45.66, -6999.0,9
None, None, 5.394, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 5.4, 3.2, 0.7, None, -6999.0, 6.5, -6999.0, None,2020-02-27 15:00:00, 45.0, 44.68, -6999.0,9
None, None, 5.07, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 5.1, 3.2, 1.1, None, -6999.0, 6.5, -6999.0, None,2020-02-27 16:00:00, 45.0, 44.58, -6999.0,9
None, None, 4.849, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 4.8, 3.2, 0.0, None, -6999.0, 6.5, -6999.0, None,2020-02-27 17:00:00, 43.0, 43.28, -6999.0,9
None, None, 4.326, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 4.3, 3.2, 0.6, None, -6999.0, 6.5, -6999.0, None,2020-02-27 18:00:00, 44.0, 44.12, -6999.0,9
None, None, 3.518, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 3.5, 3.5, 0.0, None, -6999.0, 4.4, -6999.0, None,2020-02-27 19:00:00, 43.0, 43.37, -6999.0,9
None, None, 3.736, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 3.7, 3.4, 0.0, None, -6999.0, 4.4, -6999.0, None,2020-02-27 20:00:00, 43.0, 43.2, -6999.0,9
None, None, 3.327, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 3.3, 3.3, 0.0, None, -6999.0, 4.4, -6999.0, None,2020-02-27 21:00:00, 42.0, 42.41, -6999.0,9
None, None, 3.345, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 3.3, 3.2, 0.0, None, -6999.0, 4.4, -6999.0, None,2020-02-27 22:00:00, 42.0, 41.74, -6999.0,9
None, None, 3.156, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 3.2, 3.2, 0.0, None, -6999.0, 4.4, -6999.0, None,2020-02-27 23:00:00, 42.0, 41.64, -6999.0,9
None, None, 3.279, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 3.3, 3.1, 0.0, None, -6999.0, 4.4, -6999.0, None,2020-02-28 00:00:00, 42.0, 42.09, -6999.0,9
None, None, 2.91, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 2.9, 2.9, 0.0, None, -6999.0, 4.4, -6999.0, None,2020-02-28 01:00:00, 43.0, 42.6, -6999.0,9
None, None, 2.617, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 2.6, 2.6, 0.6, None, -6999.0, 4.4, -6999.0, None,2020-02-28 02:00:00, 42.0, 42.21, -6999.0,9
None, None, 2.464, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 2.5, 2.2, 0.2, None, -6999.0, 4.4, -6999.0, None,2020-02-28 03:00:00, 42.0, 42.2, -6999.0,9
None, None, 2.256, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 2.3, 2.2, 0.3, None, -6999.0, 4.4, -6999.0, None,2020-02-28 04:00:00, 42.0, 41.82, -6999.0,9
None, None, 2.105, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 2.1, 2.1, 0.0, None, -6999.0, 4.4, -6999.0, None,2020-02-28 05:00:00, 42.0, 41.87, -6999.0,9
