RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, 5.9, 0.86, 82.8, -6999.0, -6.9, None, None, 83.0, None, 283.0, None, 282.9, None, None, -6.83, None, -6.5, -6999.0, 36.26, 0.9, -6.8, None, 0.0, 0.0,2020-02-26 00:00:00, None,9
None, None, None, 6.1, 1.008, 81.2, -6999.0, -6.9, None, None, 81.0, None, 283.0, None, 282.9, None, None, -6.68, None, -6.5, -6999.0, 37.3, 1.0, -6.7, None, 0.0, 0.0,2020-02-26 01:00:00, None,9
None, None, None, 5.4, 0.993, 70.89, -6999.0, -6.9, None, None, 71.0, None, 283.0, None, 282.7, None, None, -6.58, None, -6.5, -6999.0, 37.41, 1.0, -6.6, None, 0.0, 0.0,2020-02-26 02:00:00, None,9
None, None, None, 7.3, 1.466, 54.39, -6999.0, -6.9, None, None, 54.0, None, 283.0, None, 282.6, None, None, -6.482, None, -6.5, -6999.0, 43.91, 1.5, -6.5, None, 0.0, 0.0,2020-02-26 03:00:00, None,9
None, None, None, 4.9, 0.953, 60.29, -6999.0, -6.9, None, None, 60.0, None, 282.0, None, 282.3, None, None, -6.402, None, -6.4, -6999.0, 42.03, 1.0, -6.4, None, 0.0, 0.0,2020-02-26 04:00:00, None,9
None, None, None, 5.6, 0.698, 82.1, -6999.0, -6.9, None, None, 82.0, None, 282.0, None, 282.1, None, None, -6.34, None, -6.3, -6999.0, 41.29, 0.7, -6.3, None, 0.0, 0.0,2020-02-26 05:00:00, None,9
None, None, None, 6.5, 1.038, 58.16, -6999.0, -6.9, None, None, 58.0, None, 282.0, None, 281.9, None, None, -6.32, None, -6.3, -6999.0, 35.09, 1.0, -6.3, None, 0.0, 0.0,2020-02-26 06:00:00, None,9
None, None, None, 6.3, 0.558, 65.07, -6999.0, -6.3, None, None, 65.0, None, 282.0, None, 281.6, None, None, -6.22, None, -6.2, -6999.0, 38.58, 0.6, -6.2, None, 0.0, 0.0,2020-02-26 07:00:00, None,9
None, None, None, 4.4, 0.623, 49.14, -6999.0, -6.3, None, None, 49.0, None, 282.0, None, 281.6, None, None, -5.96, None, -6.0, -6999.0, 44.34, 0.6, -6.0, None, 0.0, 0.0,2020-02-26 08:00:00, None,9
None, None, None, 6.4, 1.054, 50.77, -6999.0, -6.3, None, None, 51.0, None, 282.0, None, 281.5, None, None, -5.61, None, -5.6, -6999.0, 46.22, 1.1, -5.6, None, 0.0, 0.0,2020-02-26 09:00:00, None,9
None, None, None, 7.1, 1.316, 40.32, -6999.0, -6.3, None, None, 40.0, None, 281.0, None, 281.2, None, None, -5.599, None, -5.4, -6999.0, 47.86, 1.3, -5.6, None, 0.0, 0.0,2020-02-26 10:00:00, None,9
None, None, None, 10.0, 1.706, 27.6, -6999.0, -6.3, None, None, 28.0, None, 281.0, None, 280.9, None, None, -5.301, None, -5.1, -6999.0, 54.15, 1.7, -5.3, None, 0.0, 0.0,2020-02-26 11:00:00, None,9
None, None, None, 9.7, 1.765, 50.81, -6999.0, -6.3, None, None, 51.0, None, 281.0, None, 280.7, None, None, -5.04, None, -4.6, -6999.0, 51.16, 1.8, -5.0, None, 0.3, 0.0,2020-02-26 12:00:00, None,9
None, None, None, 8.5, 2.016, 26.47, -6999.0, -6.3, None, None, 26.0, None, 281.0, None, 280.9, None, None, -2.64, None, -2.6, -6999.0, 52.74, 2.0, -2.6, None, -0.2, 0.0,2020-02-26 13:00:00, None,9
None, None, None, 12.4, 2.933, 40.4, -6999.0, -6.3, None, None, 40.0, None, 281.0, None, 281.0, None, None, -2.978, None, -0.8, -6999.0, 56.07, 2.9, -3.0, None, 0.2, 0.0,2020-02-26 14:00:00, None,9
None, None, None, 9.4, 2.204, 31.74, -6999.0, -6.3, None, None, 32.0, None, 281.0, None, 280.9, None, None, -3.103, None, -0.8, -6999.0, 50.73, 2.2, -3.1, None, 0.0, 0.0,2020-02-26 15:00:00, None,9
None, None, None, 8.5, 1.716, 53.47, -6999.0, -6.3, None, None, 53.0, None, 281.0, None, 280.8, None, None, -3.279, None, -0.8, -6999.0, 55.57, 1.7, -3.3, None, 0.0, 0.0,2020-02-26 16:00:00, None,9
None, None, None, 6.5, 0.755, 31.96, -6999.0, -6.3, None, None, 32.0, None, 281.0, None, 280.7, None, None, -3.931, None, -0.8, -6999.0, 49.91, 0.8, -3.9, None, 0.0, 0.0,2020-02-26 17:00:00, None,9
None, None, None, 5.2, 0.588, 52.45, -6999.0, -6.3, None, None, 52.0, None, 281.0, None, 280.7, None, None, -4.385, None, -0.8, -6999.0, 43.75, 0.6, -4.4, None, -0.1, 0.0,2020-02-26 18:00:00, None,9
